INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
6	[1, 0, 1, 1, 0, 1, 1, 0, 0]	5949.2	5	0.3880466359375605
6	[1, 1, 1, 0, 0, 1, 0, 0, 1]	20332.6	5	1.0844579153271101
7	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5917.2	3	0.3287730518359709
7	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6016.4	3	0.333278947655299
7	[1, 1, 0, 1, 0, 1, 0, 0, 0]	6791.0	4	0.38846308980904454
7	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5851.6	3	0.3257933465360926
7	[1, 0, 0, 1, 0, 1, 0, 1, 1]	5779.0	5	0.36249568487799566
7	[1, 1, 0, 1, 0, 1, 1, 0, 0]	6277.2	5	0.3851250931157907
7	[0, 1, 0, 1, 0, 1, 1, 0, 0]	22015.6	4	1.08
7	[1, 0, 0, 0, 0, 1, 0, 0, 0]	20338.0	2	0.96379948763604
7	[1, 0, 0, 1, 0, 1, 1, 1, 0]	7723.6	5	0.4508239611911554
7	[0, 1, 1, 1, 0, 1, 0, 1, 0]	20696.8	5	1.0400970221115937
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5948.2	3	0.8564043816599334
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5987.8	3	0.8617729996475151
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5874.8	3	0.8464534584203249
8	[1, 0, 0, 1, 0, 1, 0, 1, 0]	6452.6	4	0.9414531420876152
8	[1, 0, 0, 1, 1, 1, 0, 0, 0]	5930.0	4	0.8706036531908933
8	[1, 0, 0, 1, 0, 1, 0, 1, 0]	5858.6	4	0.86092387227389
8	[1, 1, 0, 1, 0, 1, 1, 0, 1]	6302.8	6	0.9544779154578238
8	[1, 0, 0, 1, 1, 1, 0, 0, 0]	6067.0	4	0.889176902289345
8	[1, 0, 0, 1, 1, 1, 1, 1, 0]	7376.2	6	1.1
8	[1, 1, 0, 1, 0, 1, 1, 0, 0]	5857.8	5	0.8774820820115146
9	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6020.4	3	0.36269951256809707
9	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6614.8	3	0.3911043677721495
9	[1, 0, 0, 1, 0, 1, 0, 1, 0]	5756.8	4	0.3751027429991398
9	[1, 0, 0, 1, 0, 1, 0, 1, 0]	5845.4	4	0.3793367103125298
9	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6755.6	2	0.3728328395297716
9	[1, 1, 0, 1, 0, 0, 1, 0, 0]	5959.4	4	0.38478447863901366
9	[1, 0, 0, 1, 0, 1, 0, 0, 0]	7001.4	3	0.409578992640734
9	[1, 0, 0, 1, 0, 1, 1, 0, 0]	6645.6	4	0.4175762209691294
9	[1, 0, 0, 1, 0, 1, 0, 1, 0]	5931.8	4	0.3834655452547071
9	[0, 1, 0, 1, 0, 0, 0, 0, 1]	20926.0	3	1.075
10	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6044.0	3	0.36632000405453347
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5944.6	2	0.34128224621154535
10	[1, 0, 0, 1, 0, 1, 0, 1, 0]	6318.0	4	0.40020678120723735
10	[0, 0, 0, 1, 0, 1, 0, 1, 1]	19731.0	4	1.08
