INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
0	[0, 0, 0, 1, 0, 0, 0, 1, 1]	7983.4	3	1.3452763256161315
0	[1, 1, 1, 0, 1, 0, 1, 0, 1]	8029.4	6	1.9495705750560122
0	[0, 0, 0, 1, 1, 1, 1, 1, 1]	8264.2	6	1.9714899178491414
0	[1, 1, 0, 0, 0, 0, 1, 1, 0]	8333.8	4	1.5779873039581778
0	[1, 0, 0, 0, 0, 0, 1, 1, 1]	8186.8	4	1.5642643764002988
0	[1, 0, 0, 0, 0, 1, 1, 1, 0]	8435.2	4	1.5874533233756536
0	[1, 0, 0, 1, 1, 0, 0, 1, 1]	5513.8	5	1.5147311426437642
0	[1, 0, 0, 0, 1, 1, 0, 0, 0]	8187.6	3	1.3643390589992532
0	[0, 1, 0, 1, 1, 0, 0, 0, 0]	10712.0	3	1.6
0	[1, 1, 0, 1, 0, 1, 1, 0, 0]	5416.2	5	1.505619865571322
1	[0, 0, 0, 1, 0, 0, 0, 1, 1]	8043.0	3	1.4005056034396959
1	[1, 0, 0, 0, 1, 1, 0, 0, 0]	8002.6	3	1.3964846626988079
1	[1, 1, 0, 1, 0, 1, 1, 0, 0]	5410.8	5	1.5385273802177677
1	[1, 0, 0, 1, 1, 1, 1, 1, 0]	5385.4	6	1.7359993630192887
1	[0, 0, 1, 1, 1, 0, 1, 1, 1]	8378.4	6	2.0338873738479606
1	[0, 0, 0, 1, 0, 0, 0, 1, 1]	7953.8	3	1.3916276847741704
1	[1, 0, 0, 0, 1, 0, 0, 0, 0]	8040.0	2	1.2002070187312142
1	[0, 1, 1, 1, 1, 0, 0, 0, 0]	10047.4	4	1.8
1	[0, 0, 0, 0, 0, 0, 1, 1, 1]	8538.2	3	1.4497919859864246
1	[0, 0, 0, 0, 1, 1, 0, 0, 0]	9047.6	2	1.3004916694866333
2	[1, 0, 0, 0, 1, 0, 0, 0, 0]	8145.4	2	1.2040868706811452
2	[0, 0, 0, 0, 1, 1, 0, 0, 0]	10130.0	2	1.4
2	[0, 0, 0, 1, 0, 0, 0, 1, 1]	7990.2	3	1.388766041461007
2	[1, 1, 0, 0, 1, 0, 0, 0, 0]	8122.0	3	1.40177690029615
2	[1, 0, 1, 0, 1, 0, 0, 0, 0]	7961.2	3	1.385903257650543
2	[1, 0, 0, 0, 1, 0, 0, 0, 1]	8097.0	3	1.399308983218164
2	[0, 0, 1, 1, 1, 0, 1, 1, 0]	8290.2	5	1.818381046396841
2	[0, 0, 0, 1, 1, 0, 1, 1, 1]	7566.0	5	1.7468904244817374
2	[0, 1, 1, 0, 1, 0, 1, 1, 1]	7538.0	6	1.944126357354393
2	[1, 1, 1, 0, 1, 0, 0, 1, 0]	8070.2	5	1.7966633761105628
3	[1, 0, 0, 0, 1, 0, 0, 0, 0]	8069.0	2	1.38098572713789
3	[1, 0, 1, 0, 1, 0, 0, 0, 0]	8003.4	3	1.5730104311036546
3	[0, 0, 0, 1, 0, 0, 0, 1, 1]	8083.8	3	1.58278503173098
3	[1, 0, 0, 1, 1, 0, 1, 1, 1]	5397.8	6	1.8562355630121332
3	[0, 0, 0, 1, 1, 0, 0, 1, 0]	7932.0	3	1.5643300021883435
3	[1, 0, 0, 0, 1, 0, 0, 0, 0]	8225.4	2	1.4
3	[1, 1, 1, 0, 1, 0, 0, 1, 0]	8067.2	5	1.9807668927954871
3	[1, 0, 0, 0, 1, 0, 0, 0, 1]	8219.2	3	1.5992462372650573
3	[1, 1, 0, 0, 1, 0, 0, 0, 0]	8184.4	3	1.595015439978603
3	[1, 1, 1, 0, 1, 1, 0, 1, 1]	8219.0	7	2.3992219223381235
4	[1, 0, 0, 0, 1, 0, 0, 0, 0]	8074.0	2	1.0735517885744794
