INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
6	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12939.4	2	0.8443545416595044
6	[1, 0, 0, 1, 1, 0, 0, 0, 1]	12881.2	4	0.8907816221791125
7	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12981.2	2	0.862438196125141
7	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12925.4	2	0.8589029257846653
7	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12996.8	2	0.8634265512740912
7	[0, 0, 0, 1, 0, 0, 0, 0, 0]	15783.8	1	1.02
7	[1, 0, 0, 1, 0, 1, 0, 1, 1]	12854.0	5	0.9143793002952394
7	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13095.0	2	0.8696481202245341
7	[1, 0, 0, 1, 1, 0, 0, 0, 1]	12875.2	4	0.8957224496002232
7	[1, 1, 0, 1, 0, 0, 0, 0, 0]	13102.6	3	0.8901296265791507
7	[1, 0, 0, 1, 0, 1, 1, 0, 1]	13045.2	5	0.9264929864798085
7	[1, 1, 1, 1, 0, 0, 0, 0, 0]	13074.0	4	0.9083176421394088
8	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12893.6	2	0.8918273829972782
8	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13042.4	2	0.9016579900108348
8	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12928.6	2	0.8941396897544992
8	[1, 1, 0, 1, 0, 0, 0, 0, 0]	13056.6	3	0.9225961258951931
8	[1, 1, 1, 1, 0, 0, 0, 0, 0]	12893.8	4	0.9318405961787479
8	[1, 0, 1, 1, 0, 1, 0, 0, 0]	12888.4	4	0.9314838402790624
8	[1, 1, 0, 0, 0, 0, 0, 0, 1]	15136.4	3	1.06
8	[1, 1, 1, 1, 0, 0, 0, 0, 0]	13117.6	4	0.9466261462434926
8	[1, 1, 0, 0, 0, 0, 0, 0, 0]	14838.6	2	1.0203255727914167
8	[1, 0, 0, 1, 1, 0, 1, 0, 1]	12930.8	5	0.9542850347506672
9	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12963.6	2	0.8822270013481416
9	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13001.6	2	0.8846664954740965
