id	exp	type	num_rob	time	compu_time_total	compu_time_comms
0	acov	optimised	100	996	0.8289486289024353	0.0765910816192627
1	acov	optimised	100	975	0.7956719064712524	0.07694952726364136
2	acov	optimised	100	966	0.8033466982841492	0.07597008228302002
3	acov	optimised	100	982	0.8703845953941345	0.08336299896240235
4	acov	optimised	100	1014	0.9048298954963684	0.08403312444686889
5	acov	optimised	100	967	0.8975494170188903	0.08525543689727783
6	acov	optimised	100	995	0.8154411959648132	0.07603982448577881
7	acov	optimised	100	999	0.8983736634254456	0.08532167434692382
8	acov	optimised	100	998	0.8182869839668274	0.07846958398818969
9	acov	optimised	100	985	0.8766238427162171	0.08194553136825561
10	acov	optimised	100	965	0.823411808013916	0.07852760076522827
11	acov	optimised	100	975	0.8184350109100342	0.07890361070632934
12	acov	optimised	100	1007	0.8459011197090149	0.07865101099014282
13	acov	optimised	100	968	0.8059134960174561	0.07703971147537231
14	acov	optimised	100	977	0.8318011569976806	0.07810190200805664
15	acov	optimised	100	999	0.8606880140304566	0.08060691833496093
16	acov	optimised	100	965	1.4067089247703553	0.1263683581352234
17	acov	optimised	100	969	0.8821102929115295	0.08839136362075806
18	acov	optimised	100	968	0.8263949918746948	0.07879690408706665
19	acov	optimised	100	981	0.8326101541519165	0.07994108438491822
20	acov	optimised	100	981	0.8855051136016846	0.08294475793838502
21	acov	optimised	100	1003	0.8858522486686706	0.08394487857818604
22	acov	optimised	100	1000	0.8507402968406678	0.08108621835708618
23	acov	optimised	100	991	0.8177325844764709	0.07916976928710938
24	acov	optimised	100	976	0.8304430937767029	0.08003201723098755
25	acov	optimised	100	965	0.809905161857605	0.07881291151046753
26	acov	optimised	100	1036	0.9085381388664245	0.08287283658981323
27	acov	optimised	100	978	0.8341014218330384	0.08043193578720093
28	acov	optimised	100	981	0.9035086250305175	0.08614644050598144
29	acov	optimised	100	949	0.7463415837287903	0.07386141300201415
30	acov	optimised	100	1017	0.8508260011672973	0.08036941528320313
31	acov	optimised	100	1002	0.9015965843200684	0.08554664373397827
32	acov	optimised	100	963	1.1402853441238403	0.10177438259124756
33	acov	optimised	100	944	0.9732699704170227	0.09683235406875611
34	acov	optimised	100	985	0.9787110662460328	0.09608004331588745
35	acov	optimised	100	997	0.7996913933753967	0.07696869850158691
36	acov	optimised	100	946	0.7945654129981995	0.07859733581542969
37	acov	optimised	100	985	0.8208856916427613	0.07950743913650513
38	acov	optimised	100	1011	0.9193459796905518	0.0859473991394043
39	acov	optimised	100	990	0.7345034432411194	0.06976121664047241
40	acov	optimised	100	970	0.7054675078392029	0.06739167213439941
41	acov	optimised	100	1002	0.6632898283004761	0.05993496656417847
42	acov	optimised	100	984	0.7006990718841553	0.06563549518585204
43	acov	optimised	100	1002	0.661014940738678	0.05861355066299438
44	acov	optimised	100	1032	0.7840078330039978	0.06998759269714355
45	acov	optimised	100	988	0.6421970152854919	0.05813967943191528
46	acov	optimised	100	1016	0.7323498892784118	0.06684710502624512
47	acov	optimised	100	1004	0.6519091105461121	0.05874536991119385
48	acov	optimised	100	990	0.7036621260643006	0.0653762674331665
49	acov	optimised	100	941	0.601459891796112	0.0555342173576355
0	acov	optimised	200	511	0.5707499635219574	0.06970870733261109
1	acov	optimised	200	485	0.5594287967681885	0.07086506366729736
2	acov	optimised	200	501	0.5426860475540161	0.06696123957633972
3	acov	optimised	200	501	0.5770817077159882	0.0737717854976654
4	acov	optimised	200	493	0.5443270313739776	0.06726070404052735
5	acov	optimised	200	495	0.5479870975017548	0.06983574867248535
6	acov	optimised	200	493	0.5317526388168335	0.06580448508262635
7	acov	optimised	200	502	0.5670982778072358	0.07311662793159485
8	acov	optimised	200	509	0.9955401504039765	0.11906198382377625
9	acov	optimised	200	498	0.5803674781322479	0.07501440167427063
10	acov	optimised	200	513	0.576352858543396	0.06962401151657105
11	acov	optimised	200	498	0.5893377804756165	0.07320310950279235
12	acov	optimised	200	514	0.6070172798633575	0.07437669396400452
13	acov	optimised	200	483	0.555943831205368	0.0705688750743866
14	acov	optimised	200	513	0.58102858543396	0.07108299374580383
15	acov	optimised	200	487	0.5429687356948852	0.06979946255683898
16	acov	optimised	200	501	0.5775630700588227	0.07098879218101502
17	acov	optimised	200	494	0.549196435213089	0.07109893560409546
18	acov	optimised	200	503	0.5532737970352173	0.06777708053588867
19	acov	optimised	200	498	0.545441061258316	0.06888427257537842
20	acov	optimised	200	488	0.5268493151664734	0.06724430918693543
21	acov	optimised	200	497	0.5595930051803589	0.07222516298294067
22	acov	optimised	200	488	0.7298102450370788	0.09707183599472045
23	acov	optimised	200	495	0.5342761957645417	0.06896772265434264
24	acov	optimised	200	485	0.5345321238040924	0.06737141847610474
25	acov	optimised	200	480	0.5075034487247467	0.06528463840484619
26	acov	optimised	200	489	0.5424547398090362	0.07012626528739929
27	acov	optimised	200	514	0.6181169664859771	0.07705596566200257
28	acov	optimised	200	490	0.5484158909320831	0.06951447248458863
29	acov	optimised	200	495	0.5842757296562194	0.0714981210231781
30	acov	optimised	200	504	0.6420059907436371	0.07737735271453858
31	acov	optimised	200	502	0.7187803697586059	0.09443596363067627
32	acov	optimised	200	494	0.5883108282089233	0.07654673576354981
33	acov	optimised	200	499	0.5421047806739807	0.06986978650093079
34	acov	optimised	200	491	0.5240072202682495	0.06758519887924194
35	acov	optimised	200	501	0.5569056701660157	0.0695248556137085
36	acov	optimised	200	483	0.5456350100040436	0.07096487164497375
37	acov	optimised	200	498	0.540118762254715	0.06916193604469299
38	acov	optimised	200	503	0.5717726600170135	0.07161068320274352
39	acov	optimised	200	498	0.4939033949375153	0.06318559646606445
40	acov	optimised	200	500	0.4787480890750885	0.060692371129989625
41	acov	optimised	200	490	0.4063545107841492	0.050250582695007324
42	acov	optimised	200	497	0.46335625410079956	0.05819659233093262
43	acov	optimised	200	503	0.425386815071106	0.05110702753067017
44	acov	optimised	200	499	0.4500808608531952	0.057178674936294555
45	acov	optimised	200	485	0.4002735328674316	0.04963865280151367
46	acov	optimised	200	499	0.45619852662086485	0.05651756286621094
47	acov	optimised	200	495	0.4085526847839355	0.05025284290313721
48	acov	optimised	200	492	0.4478473210334778	0.05673348069190979
49	acov	optimised	200	496	0.40941749930381777	0.050211169719696046
0	area_coverage	naive	10	9526	6.557391476631165	1.3177606344223023
1	area_coverage	naive	10	9868	7.02668867111206	1.4038228273391724
2	area_coverage	naive	10	10261	7.1229465246200565	1.3625986099243164
3	area_coverage	naive	10	10261	7.367274498939514	1.4229681491851807
4	area_coverage	naive	10	9936	7.06446144580841	1.3458677768707275
5	area_coverage	naive	10	10912	8.495244979858398	1.5287691831588746
6	area_coverage	naive	10	11782	9.488523149490357	1.5828433513641358
7	area_coverage	naive	10	10029	7.763932704925537	1.492772674560547
8	area_coverage	naive	10	10333	7.786953997612	1.465594744682312
9	area_coverage	naive	10	9637	6.614830112457275	1.3530332326889039
10	area_coverage	naive	10	9992	7.386319375038147	1.408195185661316
11	area_coverage	naive	10	9821	7.624275350570679	1.4934798240661622
12	area_coverage	naive	10	10398	7.9135448932647705	1.4597634315490722
13	area_coverage	naive	10	10715	8.446901082992554	1.5087721824645997
14	area_coverage	naive	10	9561	6.661851024627685	1.3453103303909302
15	area_coverage	naive	10	10201	8.010260033607484	1.5055883169174193
16	area_coverage	naive	10	10181	7.128883218765258	1.4035578727722169
17	area_coverage	naive	10	10081	7.31814820766449	1.42173228263855
18	area_coverage	naive	10	10870	14.577523994445801	2.402383899688721
19	area_coverage	naive	10	16646	23.36969039440155	2.964596128463745
20	area_coverage	naive	10	9373	6.143092322349548	1.2727014541625976
21	area_coverage	naive	10	9960	7.09195568561554	1.3900511980056762
22	area_coverage	naive	10	10129	7.119028162956238	1.395938014984131
23	area_coverage	naive	10	9552	7.041677355766296	1.4141732454299927
24	area_coverage	naive	10	9513	6.178405618667602	1.283832311630249
25	area_coverage	naive	10	9774	6.725249552726746	1.3423523426055908
26	area_coverage	naive	10	10094	8.209212899208069	1.5466598510742187
27	area_coverage	naive	10	11293	8.570358920097352	1.5562273979187011
28	area_coverage	naive	10	9932	7.271723198890686	1.4159269094467164
29	area_coverage	naive	10	10122	7.797160339355469	1.5083263635635376
30	area_coverage	naive	10	10555	8.426905870437622	1.5482563257217408
31	area_coverage	naive	10	9467	6.6065295219421385	1.3564262390136719
32	area_coverage	naive	10	9283	6.579860067367553	1.3649812698364259
33	area_coverage	naive	10	10122	7.271287131309509	1.4376944303512573
34	area_coverage	naive	10	9575	6.821677851676941	1.3773582458496094
35	area_coverage	naive	10	10044	7.247807502746582	1.4175244092941284
36	area_coverage	naive	10	10784	7.925089025497437	1.4818910598754882
37	area_coverage	naive	10	9954	7.3715390920639035	1.4292693138122559
38	area_coverage	naive	10	9657	6.4872905015945435	1.2921846628189086
39	area_coverage	naive	10	9390	5.656300377845764	1.1048617124557496
40	area_coverage	naive	10	10591	7.56971685886383	1.3872242212295531
41	area_coverage	naive	10	9523	5.549199557304382	1.0526899814605712
42	area_coverage	naive	10	10129	7.038518571853638	1.3176977396011353
43	area_coverage	naive	10	9608	5.345246267318726	1.030051016807556
44	area_coverage	naive	10	9723	6.377371168136596	1.2362437486648559
45	area_coverage	naive	10	11044	7.078187274932861	1.149001121520996
46	area_coverage	naive	10	12472	9.60852599143982	1.4899609088897705
47	area_coverage	naive	10	10225	5.731665253639221	0.9522866249084473
48	area_coverage	naive	10	10823	7.568851900100708	1.30361967086792
49	area_coverage	naive	10	9657	5.3508411884307865	0.966239047050476
0	area_coverage	naive	50	1960	1.8047331953048706	0.4124170780181885
1	area_coverage	naive	50	1912	1.795317349433899	0.42891383171081543
2	area_coverage	naive	50	2027	1.9228067922592162	0.42990449428558347
3	area_coverage	naive	50	1936	1.7488798904418945	0.4194326639175415
4	area_coverage	naive	50	2032	1.8745299577713013	0.4129968214035034
5	area_coverage	naive	50	1978	1.8277014589309692	0.4296349334716797
6	area_coverage	naive	50	2099	2.036956720352173	0.433802638053894
7	area_coverage	naive	50	1919	1.765326704978943	0.42981557369232176
8	area_coverage	naive	50	1926	1.7256625509262085	0.39467864990234375
9	area_coverage	naive	50	1931	1.8064431953430176	0.42863121509552005
10	area_coverage	naive	50	1887	1.605213713645935	0.3733788728713989
11	area_coverage	naive	50	1942	1.9362447881698608	0.43624596118927
12	area_coverage	naive	50	2006	3.2152460050582885	0.6904356718063355
13	area_coverage	naive	50	1957	1.7233015489578247	0.40543777465820313
14	area_coverage	naive	50	1989	1.8147596788406373	0.41026591777801513
15	area_coverage	naive	50	1952	1.9389043951034546	0.448875732421875
16	area_coverage	naive	50	1931	1.7292285680770874	0.3953025960922241
17	area_coverage	naive	50	1956	1.909573998451233	0.44607850551605227
18	area_coverage	naive	50	2027	1.9616342782974243	0.4405453968048096
19	area_coverage	naive	50	2014	2.0320190143585206	0.46280953884124754
20	area_coverage	naive	50	1936	1.8843650579452516	0.4431436777114868
21	area_coverage	naive	50	1887	1.810590262413025	0.432595796585083
22	area_coverage	naive	50	1980	2.423524832725525	0.5739413166046142
23	area_coverage	naive	50	1945	1.8490852451324462	0.44058825969696047
24	area_coverage	naive	50	2025	1.9579706287384033	0.4436718273162842
25	area_coverage	naive	50	1964	1.9372552347183227	0.4452004861831665
26	area_coverage	naive	50	1977	1.945557017326355	0.452103419303894
27	area_coverage	naive	50	2061	1.989838261604309	0.4530220127105713
28	area_coverage	naive	50	1918	1.8383596467971801	0.4380544281005859
29	area_coverage	naive	50	1926	1.7359443426132202	0.4119322681427002
30	area_coverage	naive	50	1909	1.8181447982788086	0.42910404205322267
31	area_coverage	naive	50	1949	1.773924741744995	0.4205194616317749
32	area_coverage	naive	50	1970	2.5069364595413206	0.5389984321594238
33	area_coverage	naive	50	2005	2.341691269874573	0.5592525672912597
34	area_coverage	naive	50	1949	1.8170535373687744	0.42648507595062257
35	area_coverage	naive	50	2030	1.9098648262023925	0.44184515953063963
36	area_coverage	naive	50	1904	1.743015775680542	0.41918316841125486
37	area_coverage	naive	50	2060	1.9979306650161743	0.45326833724975585
38	area_coverage	naive	50	2007	1.878612585067749	0.42767728328704835
39	area_coverage	naive	50	1954	1.654048867225647	0.3853800916671753
40	area_coverage	naive	50	1986	1.6341839838027954	0.37965295314788816
41	area_coverage	naive	50	1864	1.2882934617996216	0.29939985275268555
42	area_coverage	naive	50	1970	1.5942816829681397	0.3711667776107788
43	area_coverage	naive	50	2005	1.4613307857513427	0.31703784942626956
44	area_coverage	naive	50	1978	1.5875526094436645	0.36679997920989993
45	area_coverage	naive	50	1993	1.4602054691314696	0.32001355171203616
46	area_coverage	naive	50	2075	1.7431059074401856	0.3852246618270874
47	area_coverage	naive	50	1956	1.3932027912139893	0.30698710441589355
48	area_coverage	naive	50	1909	1.4624314403533936	0.34457988262176514
49	area_coverage	naive	50	1999	1.4311762714385987	0.313903489112854
0	area_coverage	naive	100	973	1.2646188259124755	0.38710023164749147
1	area_coverage	naive	100	995	1.2746166968345642	0.3947285747528076
2	area_coverage	naive	100	992	1.269781129360199	0.37952366590499875
3	area_coverage	naive	100	974	1.3014774084091187	0.4032899761199951
4	area_coverage	naive	100	990	1.276385793685913	0.3873207235336304
5	area_coverage	naive	100	980	1.2817631626129151	0.39856083631515504
6	area_coverage	naive	100	969	1.2420410370826722	0.38349501609802245
7	area_coverage	naive	100	975	1.4080587792396546	0.43342287302017213
8	area_coverage	naive	100	1005	1.5621254062652588	0.49558512210845945
9	area_coverage	naive	100	969	1.2108001017570496	0.3835482668876648
10	area_coverage	naive	100	988	1.2392062330245972	0.3764803123474121
11	area_coverage	naive	100	958	1.262139687538147	0.39702151536941527
12	area_coverage	naive	100	973	1.2304937767982482	0.37198171377182004
13	area_coverage	naive	100	961	1.1443427109718323	0.3643037414550781
14	area_coverage	naive	100	960	1.5498736596107483	0.4426741170883179
15	area_coverage	naive	100	974	2.1625357913970946	0.6539338850975036
16	area_coverage	naive	100	1013	1.3251670217514038	0.39206642389297486
17	area_coverage	naive	100	973	1.2002731943130494	0.3802852249145508
18	area_coverage	naive	100	966	1.2682892131805419	0.38883606910705565
19	area_coverage	naive	100	994	1.3035837531089782	0.4044459223747253
20	area_coverage	naive	100	971	1.2936367559432984	0.401741156578064
21	area_coverage	naive	100	965	1.465991714000702	0.44053925275802613
22	area_coverage	naive	100	1022	1.4209635210037233	0.4323254680633545
23	area_coverage	naive	100	983	1.3487546062469482	0.4226016783714294
24	area_coverage	naive	100	979	1.3065345001220703	0.40650372743606566
25	area_coverage	naive	100	997	1.2985980796813965	0.39306419372558593
26	area_coverage	naive	100	978	1.2316027760505677	0.3826518821716309
27	area_coverage	naive	100	984	1.463139967918396	0.43323448181152346
28	area_coverage	naive	100	986	1.3079010605812074	0.40247912645339967
29	area_coverage	naive	100	976	1.2693227291107179	0.3972836947441101
30	area_coverage	naive	100	990	1.2908257865905761	0.40003886461257937
31	area_coverage	naive	100	957	1.270286967754364	0.3974681234359741
32	area_coverage	naive	100	984	1.3063809728622438	0.4017727565765381
33	area_coverage	naive	100	1006	1.3177488660812378	0.40602840423583986
34	area_coverage	naive	100	1013	1.3471878719329835	0.4095896673202515
35	area_coverage	naive	100	991	1.2625466775894165	0.4022446846961975
36	area_coverage	naive	100	1007	1.4131610417366027	0.4352819871902466
37	area_coverage	naive	100	984	1.2674944639205932	0.40672595739364625
38	area_coverage	naive	100	1030	1.6175321578979491	0.5148858189582824
39	area_coverage	naive	100	984	1.0091314935684204	0.305538170337677
40	area_coverage	naive	100	979	1.0205356550216675	0.3172157859802246
41	area_coverage	naive	100	997	0.9549803900718689	0.28865479469299316
42	area_coverage	naive	100	1016	1.0788258361816405	0.32810292720794676
43	area_coverage	naive	100	1048	1.0409452652931213	0.3013725709915161
44	area_coverage	naive	100	1037	1.100806233882904	0.3377278447151184
45	area_coverage	naive	100	954	0.8958228230476379	0.27555042028427124
46	area_coverage	naive	100	1036	1.0883969449996949	0.32725001335144044
47	area_coverage	naive	100	1017	0.9908280038833618	0.2884384202957153
48	area_coverage	naive	100	1016	1.0624701642990113	0.3224529480934143
49	area_coverage	naive	100	997	0.9692522644996643	0.2879026389122009
0	area_coverage	naive	200	489	1.1095168244838716	0.44202550649642947
1	area_coverage	naive	200	500	1.3366802358627319	0.5386037099361419
2	area_coverage	naive	200	488	1.0164696204662322	0.41115405201911925
3	area_coverage	naive	200	493	0.99561891913414	0.40591961026191714
4	area_coverage	naive	200	501	1.1837088692188262	0.467945716381073
5	area_coverage	naive	200	509	1.0513380396366119	0.43081769704818723
6	area_coverage	naive	200	494	0.9861156344413757	0.3975333273410797
7	area_coverage	naive	200	496	1.0580798053741456	0.42684207439422606
8	area_coverage	naive	200	487	1.068871785402298	0.41678091406822204
9	area_coverage	naive	200	505	1.2201282811164855	0.5032374036312103
10	area_coverage	naive	200	489	1.0224476420879365	0.3981470477581024
11	area_coverage	naive	200	505	1.1053412437438965	0.44673980712890626
12	area_coverage	naive	200	496	1.0594594049453736	0.41563998222351073
13	area_coverage	naive	200	491	1.0909709978103637	0.4315882515907288
14	area_coverage	naive	200	490	1.0772711861133575	0.4322100293636322
15	area_coverage	naive	200	509	1.1011303770542145	0.4357617771625519
16	area_coverage	naive	200	495	0.9922731447219849	0.39066662549972536
17	area_coverage	naive	200	512	1.0576768708229065	0.4266542828083038
18	area_coverage	naive	200	491	1.0200695240497588	0.3966753840446472
19	area_coverage	naive	200	500	0.9979011952877045	0.4036673069000244
20	area_coverage	naive	200	496	0.9792197787761688	0.40263838052749634
21	area_coverage	naive	200	494	0.9916368210315705	0.41197972893714907
22	area_coverage	naive	200	501	1.0454519164562226	0.418072772026062
23	area_coverage	naive	200	484	1.0010367345809936	0.41337706327438356
24	area_coverage	naive	200	490	1.0264267206192017	0.42127036809921264
25	area_coverage	naive	200	499	0.9832471823692321	0.40672632336616515
26	area_coverage	naive	200	523	1.1258720707893373	0.4414246654510498
27	area_coverage	naive	200	511	1.2975414848327638	0.54169797539711
28	area_coverage	naive	200	494	1.0387247967720032	0.41159352779388425
29	area_coverage	naive	200	514	1.0865828442573546	0.4306519341468811
30	area_coverage	naive	200	484	1.1166727948188782	0.4731672215461731
31	area_coverage	naive	200	499	1.0786985421180726	0.437081036567688
32	area_coverage	naive	200	502	1.1742122149467469	0.45442760705947877
33	area_coverage	naive	200	500	1.1180943000316619	0.4508080303668976
34	area_coverage	naive	200	496	1.0435745632648468	0.4251081824302673
35	area_coverage	naive	200	514	1.0678779184818268	0.42967881083488463
36	area_coverage	naive	200	494	1.0228027272224427	0.4128787434101105
37	area_coverage	naive	200	494	1.223908988237381	0.4848209810256958
38	area_coverage	naive	200	492	1.1689198040962219	0.49286120176315307
39	area_coverage	naive	200	494	1.0121449875831603	0.41909860134124755
40	area_coverage	naive	200	490	0.8735385036468506	0.371359578371048
41	area_coverage	naive	200	512	0.7501276683807373	0.2969609367847443
42	area_coverage	naive	200	497	0.8449609625339508	0.35530423521995547
43	area_coverage	naive	200	498	0.7152546894550323	0.2858405637741089
44	area_coverage	naive	200	507	0.867874766588211	0.36111034989356994
45	area_coverage	naive	200	499	0.7234402453899383	0.28482348084449766
46	area_coverage	naive	200	519	0.8352334356307983	0.33385255575180056
47	area_coverage	naive	200	490	0.6946034681797028	0.2759049892425537
48	area_coverage	naive	200	502	0.7823430919647216	0.31694880247116086
49	area_coverage	naive	200	499	0.7097189557552338	0.278860011100769
