id	exp	type	num_rob	time	compu_time_total	compu_time_comms
3	logistics	optimised	100	2109	1.8120619940757752	0.08444802284240722
4	logistics	optimised	100	1750	1.4358393406867982	0.06742856025695801
5	logistics	optimised	100	2192	1.771800377368927	0.0844994068145752
6	logistics	optimised	100	1961	1.6134107422828674	0.07463692903518676
7	logistics	optimised	100	1962	1.5370341658592224	0.07304848909378052
8	logistics	optimised	100	1481	1.2256321334838867	0.05742326021194458
9	logistics	optimised	100	1412	1.1828036761283875	0.05677472114562988
10	logistics	optimised	100	1357	1.9096958780288695	0.07976401090621948
11	logistics	optimised	100	1695	1.5098085689544678	0.07005926132202149
12	logistics	optimised	100	1568	1.2233174633979798	0.05728959798812866
13	logistics	optimised	100	1403	1.7777460265159606	0.07748357534408569
14	logistics	optimised	100	1482	1.1580359387397765	0.054141533374786374
15	logistics	optimised	100	1873	1.5173312830924988	0.07199265241622925
16	logistics	optimised	100	1540	1.2810442662239074	0.05983102798461914
17	logistics	optimised	100	1552	1.3448586058616638	0.06316494941711426
18	logistics	optimised	100	1953	1.626726794242859	0.07719687700271606
19	logistics	optimised	100	1738	1.3715749764442444	0.06502422571182251
20	logistics	optimised	100	1828	1.5872282218933105	0.07397793769836426
21	logistics	optimised	100	1809	2.050390625	0.0923461103439331
22	logistics	optimised	100	1669	1.3837877535820007	0.06457354545593262
23	logistics	optimised	100	1755	1.4377156209945678	0.07040952205657959
24	logistics	optimised	100	2051	1.7852632999420166	0.08425212860107421
25	logistics	optimised	100	1764	1.4317116379737853	0.06855600357055663
26	logistics	optimised	100	1732	1.3641591739654542	0.065476233959198
27	logistics	optimised	100	2254	1.9085793018341064	0.09032434463500977
28	logistics	optimised	100	1838	2.3816044449806215	0.10394408702850341
29	logistics	optimised	100	1366	1.0378911089897156	0.05157843828201294
30	logistics	optimised	100	1484	1.2175635123252868	0.058869264125823974
31	logistics	optimised	100	2241	1.736229238510132	0.08352555990219117
32	logistics	optimised	100	1795	1.3991159987449646	0.06724680185317994
33	logistics	optimised	100	1557	1.1872778701782227	0.05747791051864624
34	logistics	optimised	100	1489	1.1561737084388732	0.05463463306427002
35	logistics	optimised	100	2195	1.813911385536194	0.08640896320343018
36	logistics	optimised	100	1482	1.2647369170188905	0.05962261438369751
37	logistics	optimised	100	1616	1.3865257358551026	0.06545916318893433
38	logistics	optimised	100	1301	1.0000705194473267	0.0472848105430603
39	logistics	optimised	100	1696	1.3937724137306213	0.06684189081192017
40	logistics	optimised	100	1371	1.098426969051361	0.05135392904281616
41	logistics	optimised	100	2140	1.3811163425445556	0.06629881858825684
42	logistics	optimised	100	1452	1.0306614923477173	0.05039933443069458
43	logistics	optimised	100	2416	1.5222134733200072	0.07216570854187011
44	logistics	optimised	100	1741	1.2319383358955383	0.059514222145080564
45	logistics	optimised	100	2080	1.3045853066444397	0.06336558341979981
46	logistics	optimised	100	1738	1.1975509452819824	0.05836619138717651
47	logistics	optimised	100	1229	0.7876177072525025	0.03803819179534912
48	logistics	optimised	100	1794	1.2022434663772583	0.05804910659790039
49	logistics	optimised	100	1129	0.7153164386749268	0.03405336856842041
0	logistics	optimised	200	1239	1.039550633430481	0.06357825875282287
1	logistics	optimised	200	1277	1.1512736260890961	0.06914504766464233
2	logistics	optimised	200	1431	1.3527672243118287	0.08165939211845398
3	logistics	optimised	200	1369	1.3279865646362305	0.08092998147010803
4	logistics	optimised	200	2056	1.9483352327346801	0.11635963797569275
5	logistics	optimised	200	1185	1.0487186098098755	0.06369938492774964
6	logistics	optimised	200	1895	1.6708461952209472	0.10287766695022584
7	logistics	optimised	200	1717	1.606187323331833	0.09704229712486268
8	logistics	optimised	200	1880	2.8672354197502137	0.16134634137153625
9	logistics	optimised	200	1866	1.739736694097519	0.1074626898765564
10	logistics	optimised	200	1772	1.5945728516578674	0.09776590585708618
11	logistics	optimised	200	1546	1.6460858166217804	0.09864796876907349
12	logistics	optimised	200	1644	1.4001290225982665	0.08459757328033447
13	logistics	optimised	200	1041	0.8837565505504608	0.055205023288726805
14	logistics	optimised	200	1555	1.387986842393875	0.08483393788337708
15	logistics	optimised	200	1787	1.6373388254642487	0.10030564069747924
16	logistics	optimised	200	1503	1.3083044767379761	0.08044333219528198
17	logistics	optimised	200	1195	1.0476809060573578	0.06320739030838013
18	logistics	optimised	200	1443	1.3244821691513062	0.08082030177116394
19	logistics	optimised	200	1563	1.4028409945964813	0.08612758994102478
20	logistics	optimised	200	1653	1.525892461538315	0.09562273502349854
21	logistics	optimised	200	1628	1.4982902097702027	0.09422219514846802
22	logistics	optimised	200	1552	1.3275441420078278	0.08257752895355225
23	logistics	optimised	200	1418	1.24834455370903	0.07758976936340332
24	logistics	optimised	200	1659	1.5708258426189423	0.09776464581489563
25	logistics	optimised	200	1180	1.104235862493515	0.06854791760444641
26	logistics	optimised	200	1110	1.0576994335651397	0.06527317404747009
27	logistics	optimised	200	1774	1.6035313022136688	0.1003942096233368
28	logistics	optimised	200	1618	1.4917839860916138	0.09140296220779419
29	logistics	optimised	200	1542	1.4313569068908691	0.08882314205169678
30	logistics	optimised	200	1586	1.3930978214740752	0.08665864944458007
31	logistics	optimised	200	2111	1.810141352415085	0.11183990955352784
32	logistics	optimised	200	1319	1.1707802069187165	0.07209596037864685
33	logistics	optimised	200	1704	1.5700089251995086	0.09992902517318726
34	logistics	optimised	200	1628	2.594269654750824	0.14866355061531067
35	logistics	optimised	200	1792	1.385477900505066	0.08615174412727356
36	logistics	optimised	200	1391	1.2666844570636748	0.07844017386436462
37	logistics	optimised	200	1137	0.9843078291416169	0.06219292163848877
38	logistics	optimised	200	970	0.88194753408432	0.057312825918197634
39	logistics	optimised	200	1472	1.2266744196414947	0.07958707213401794
40	logistics	optimised	200	1593	1.345250015258789	0.08466426730155945
41	logistics	optimised	200	1922	1.424823088645935	0.09001465678215027
42	logistics	optimised	200	1395	1.2102588498592377	0.07486211299896241
43	logistics	optimised	200	1790	1.3350591099262237	0.08455857634544373
44	logistics	optimised	200	1195	1.050498858690262	0.06486708521842957
45	logistics	optimised	200	1945	1.4320443260669709	0.08899565935134887
46	logistics	optimised	200	1402	1.1910705411434173	0.07342027187347412
47	logistics	optimised	200	1843	1.3311786460876465	0.08520478248596192
48	logistics	optimised	200	1530	1.23945317029953	0.07692194819450378
49	logistics	optimised	200	1005	0.7301511573791504	0.045831303596496585
0	logistics	naive	10	3260	2.000415587425232	0.19966776371002198
1	logistics	naive	10	4088	2.615572690963745	0.26189570426940917
2	logistics	naive	10	4238	2.6960140466690063	0.28072500228881836
3	logistics	naive	10	4823	2.940119504928589	0.29995672702789306
4	logistics	naive	10	4509	2.9107542276382445	0.2975569248199463
5	logistics	naive	10	3665	2.3879254817962647	0.23959727287292482
6	logistics	naive	10	5260	3.183234763145447	0.32634437084198
7	logistics	naive	10	3791	2.455032205581665	0.24986848831176758
8	logistics	naive	10	4583	2.955902910232544	0.3020524263381958
9	logistics	naive	10	4159	2.5252285957336427	0.2556178569793701
10	logistics	naive	10	3832	2.4563134908676147	0.24991164207458497
11	logistics	naive	10	3406	2.170983648300171	0.220450496673584
12	logistics	naive	10	3907	2.377445697784424	0.23835408687591553
13	logistics	naive	10	2741	1.7390596628189088	0.17724335193634033
14	logistics	naive	10	2967	1.9245444774627685	0.19181485176086427
15	logistics	naive	10	5368	3.2786197662353516	0.3319147348403931
16	logistics	naive	10	4863	3.1275923252105713	0.32104194164276123
17	logistics	naive	10	4034	2.6460736751556397	0.26624767780303954
18	logistics	naive	10	3118	1.994780421257019	0.20031449794769288
19	logistics	naive	10	4530	2.9082710981369018	0.29507956504821775
20	logistics	naive	10	5011	3.2032631635665894	0.325786828994751
21	logistics	naive	10	4301	2.7361449241638183	0.2789486885070801
22	logistics	naive	10	4558	2.9070297718048095	0.295505952835083
23	logistics	naive	10	3694	2.345387315750122	0.2396695613861084
24	logistics	naive	10	4162	2.6361229181289674	0.26857001781463624
25	logistics	naive	10	6627	4.249369668960571	0.4319225072860718
26	logistics	naive	10	4849	3.0904722929000856	0.3161116123199463
27	logistics	naive	10	5604	3.6679391622543336	0.36738488674163816
28	logistics	naive	10	2938	1.9312673091888428	0.1934150218963623
29	logistics	naive	10	4925	3.1708138227462768	0.3288691997528076
30	logistics	naive	10	2807	1.8359093904495238	0.18519868850708007
31	logistics	naive	10	3795	2.448836827278137	0.24759149551391602
32	logistics	naive	10	3334	2.1655670404434204	0.2202157497406006
33	logistics	naive	10	3576	2.3295462131500244	0.233961820602417
34	logistics	naive	10	4327	2.8237986326217652	0.29047818183898927
35	logistics	naive	10	3392	2.22506422996521	0.22531988620758056
36	logistics	naive	10	3610	2.3418561935424806	0.23683927059173585
37	logistics	naive	10	4407	2.722563695907593	0.2755918264389038
38	logistics	naive	10	6179	3.702981209754944	0.3774134635925293
39	logistics	naive	10	3183	2.0698083877563476	0.2120669364929199
40	logistics	naive	10	3508	2.2136003255844114	0.22147140502929688
41	logistics	naive	10	5219	3.1533345937728883	0.32279717922210693
42	logistics	naive	10	3522	2.2643895387649535	0.2282320261001587
43	logistics	naive	10	5479	3.349177098274231	0.33921692371368406
44	logistics	naive	10	4624	2.7686476945877074	0.27880110740661623
45	logistics	naive	10	3727	2.3287904500961303	0.23502197265625
46	logistics	naive	10	4698	2.834708595275879	0.29098389148712156
47	logistics	naive	10	3764	2.2062453269958495	0.2239224910736084
48	logistics	naive	10	3442	2.1494071245193482	0.21680545806884766
49	logistics	naive	10	3141	1.91883327960968	0.19490253925323486
0	logistics	naive	50	3560	2.681595454216003	0.5986880111694336
1	logistics	naive	50	2632	2.0074007606506346	0.4517977666854858
2	logistics	naive	50	2645	2.032443194389343	0.4590487623214722
3	logistics	naive	50	3052	2.3275511503219604	0.5145768451690674
4	logistics	naive	50	3048	2.3783912563323977	0.5365527248382569
5	logistics	naive	50	2310	1.8030685138702394	0.4047322082519531
6	logistics	naive	50	2829	2.150540242195129	0.4823469066619873
7	logistics	naive	50	3333	2.5521194171905517	0.5683315467834472
8	logistics	naive	50	3157	2.440866618156433	0.5468776941299438
9	logistics	naive	50	2887	2.1547017002105715	0.478083815574646
10	logistics	naive	50	2854	2.1993162059783935	0.4952780628204346
11	logistics	naive	50	3334	2.5987842988967897	0.5905663871765137
12	logistics	naive	50	3563	2.700046434402466	0.5980404376983642
13	logistics	naive	50	3646	2.8711039304733275	0.6397313690185547
14	logistics	naive	50	3073	2.390115189552307	0.5414605188369751
15	logistics	naive	50	2561	1.9440326595306396	0.4307890033721924
16	logistics	naive	50	3629	2.8060616779327394	0.6293500757217407
17	logistics	naive	50	3944	3.028011803627014	0.6672225570678711
18	logistics	naive	50	2534	1.9959518527984619	0.44921270847320555
19	logistics	naive	50	3402	2.643648223876953	0.5902928638458252
20	logistics	naive	50	2858	2.2360005283355715	0.5026011562347412
21	logistics	naive	50	3529	2.7161519050598146	0.6080651140213013
22	logistics	naive	50	3998	3.0660278367996217	0.6913293170928955
23	logistics	naive	50	3321	2.537974920272827	0.5670043134689331
24	logistics	naive	50	3844	2.960510768890381	0.6741899824142457
25	logistics	naive	50	3346	2.603771152496338	0.5895023632049561
26	logistics	naive	50	3376	2.642855978012085	0.5906807470321656
27	logistics	naive	50	3135	2.389912190437317	0.539202241897583
28	logistics	naive	50	2827	2.1694284152984618	0.4962758445739746
29	logistics	naive	50	2805	2.15161048412323	0.48289362907409666
30	logistics	naive	50	4627	3.5201528215408326	0.7893889570236206
31	logistics	naive	50	2437	1.861248869895935	0.4162880277633667
32	logistics	naive	50	2850	2.1865552043914795	0.48971707344055176
33	logistics	naive	50	2696	2.128289542198181	0.4870097875595093
34	logistics	naive	50	2678	2.0701073026657104	0.4642338180541992
35	logistics	naive	50	3482	2.7370574188232424	0.6123063755035401
36	logistics	naive	50	4057	3.11572096824646	0.7004453134536743
37	logistics	naive	50	2673	1.9765354824066161	0.44444936752319336
38	logistics	naive	50	3443	2.481080732345581	0.554915976524353
39	logistics	naive	50	3019	2.2811274671554567	0.5102738618850708
40	logistics	naive	50	3150	2.2986165380477903	0.5172724390029907
41	logistics	naive	50	3007	2.165275206565857	0.4880508041381836
42	logistics	naive	50	3297	2.493105936050415	0.562048864364624
43	logistics	naive	50	2953	2.1624738788604736	0.48316786289215086
44	logistics	naive	50	3717	2.6041119861602784	0.5785537576675415
45	logistics	naive	50	2645	1.9704178190231323	0.44116300106048584
46	logistics	naive	50	2869	2.1201586294174195	0.4737991762161255
47	logistics	naive	50	3588	2.5132102727890016	0.565862865447998
48	logistics	naive	50	3121	2.2902617597579957	0.512649130821228
49	logistics	naive	50	2422	1.7733865928649903	0.39500678539276124
0	logistics	naive	100	2553	2.368347964286804	0.7722221946716309
1	logistics	naive	100	2972	2.8147643542289735	0.9213179969787597
2	logistics	naive	100	3412	3.190698618888855	1.04085688829422
3	logistics	naive	100	3065	2.8693374037742614	0.9348516583442688
4	logistics	naive	100	3156	3.0128730368614196	0.9903647565841674
5	logistics	naive	100	2946	2.789260094165802	0.9108687329292298
6	logistics	naive	100	3266	3.036446828842163	0.9848674845695495
7	logistics	naive	100	3891	3.676789128780365	1.1996794486045836
8	logistics	naive	100	3090	2.9066384720802305	0.9551555395126343
9	logistics	naive	100	3579	3.3905708479881285	1.1041269636154174
10	logistics	naive	100	2385	2.2909343361854555	0.7539669442176818
11	logistics	naive	100	2884	2.7399081921577455	0.8999611043930054
12	logistics	naive	100	2707	2.5274759411811827	0.8251804828643798
13	logistics	naive	100	3257	3.058507249355316	1.0053270626068116
14	logistics	naive	100	2736	2.575430326461792	0.8474601650238037
15	logistics	naive	100	3213	2.9805002665519713	0.963688485622406
16	logistics	naive	100	2953	2.818045206069946	0.9222756791114807
17	logistics	naive	100	3404	3.2214026069641113	1.0578100848197938
18	logistics	naive	100	2553	2.4134297585487365	0.7953849148750305
19	logistics	naive	100	3478	3.2550710272789	1.072559039592743
20	logistics	naive	100	3130	2.944587960243225	0.9752809238433838
21	logistics	naive	100	3156	2.9774125909805296	0.9840935325622558
22	logistics	naive	100	2910	2.770862572193146	0.9100700116157532
23	logistics	naive	100	2918	2.7460187554359434	0.8942118453979492
24	logistics	naive	100	3112	2.989403929710388	0.9878682231903076
25	logistics	naive	100	2852	2.7114399671554565	0.8878501439094544
26	logistics	naive	100	3728	3.5522175335884096	1.1697991013526916
27	logistics	naive	100	3087	2.94539644241333	0.9632031774520874
28	logistics	naive	100	3450	3.2953600478172302	1.0904723000526428
29	logistics	naive	100	3224	3.0841418957710265	1.017325143814087
30	logistics	naive	100	2620	2.493080966472626	0.8149265027046204
31	logistics	naive	100	3211	3.0590764141082762	1.007353458404541
32	logistics	naive	100	2604	2.4737728095054625	0.8204825139045715
33	logistics	naive	100	3906	3.669462900161743	1.2106900429725647
34	logistics	naive	100	2744	2.587178320884705	0.8488260340690613
35	logistics	naive	100	3834	3.5977904057502745	1.185536334514618
36	logistics	naive	100	2241	2.1431949591636656	0.7064617729187012
37	logistics	naive	100	2688	2.4990666103363037	0.8219466495513916
38	logistics	naive	100	3205	2.898076410293579	0.9481134128570556
39	logistics	naive	100	2919	2.7566803002357485	0.89909330368042
40	logistics	naive	100	2922	2.665017793178558	0.8762958526611329
41	logistics	naive	100	2400	2.1989578580856324	0.7221687245368957
42	logistics	naive	100	2343	2.2101773524284365	0.720277795791626
43	logistics	naive	100	3244	2.9044646549224855	0.9543728017807007
44	logistics	naive	100	2886	2.5814781999588012	0.8608115029335022
45	logistics	naive	100	2513	2.373631796836853	0.7778208231925965
46	logistics	naive	100	2768	2.5171130108833313	0.8360626983642578
47	logistics	naive	100	2680	2.4161673021316528	0.7918737959861756
48	logistics	naive	100	4506	4.167198596000671	1.3668737483024598
49	logistics	naive	100	3401	3.041415419578552	1.0037814712524413
0	logistics	naive	200	2913	3.7043052351474763	1.6887351322174071
1	logistics	naive	200	2933	3.7801830518245696	1.739880690574646
2	logistics	naive	200	4369	5.628912241458893	2.586386629343033
3	logistics	naive	200	3354	4.28657016992569	1.9503913044929504
4	logistics	naive	200	3520	4.622198262214661	2.1222525537014008
5	logistics	naive	200	3153	4.128696193695069	1.9240897059440614
6	logistics	naive	200	3539	4.553234199285507	2.0597459077835083
7	logistics	naive	200	2565	3.3461439418792724	1.537306705713272
8	logistics	naive	200	2212	2.922117836475372	1.343431441783905
9	logistics	naive	200	3739	4.819956848621368	2.1884975135326385
10	logistics	naive	200	2586	3.3131630659103393	1.5290061688423158
11	logistics	naive	200	2704	3.4916319680213928	1.5951923072338103
12	logistics	naive	200	2894	3.7236643302440644	1.6892124116420746
13	logistics	naive	200	2835	3.6257328641414643	1.6624368607997895
14	logistics	naive	200	3776	4.923146390914917	2.2716626834869387
15	logistics	naive	200	3014	3.8976434862613676	1.7665013885498047
16	logistics	naive	200	3203	4.197495893239975	1.9461414551734924
17	logistics	naive	200	3442	4.484502621889114	2.059720295667648
18	logistics	naive	200	3153	4.102242486476898	1.879666633605957
19	logistics	naive	200	3065	4.007108274698258	1.843630621433258
20	logistics	naive	200	3418	4.40239354968071	2.0181514132022857
21	logistics	naive	200	3469	4.557792794704437	2.106638697385788
22	logistics	naive	200	3212	4.230579596757889	1.954360967874527
23	logistics	naive	200	3217	4.2601134860515595	1.968861209154129
24	logistics	naive	200	3169	4.0608720469474795	1.8680343520641327
25	logistics	naive	200	3978	5.151080948114395	2.368671658039093
26	logistics	naive	200	2974	3.847138466835022	1.7725204944610595
27	logistics	naive	200	3074	3.986191394329071	1.8515207660198212
28	logistics	naive	200	3294	4.2235929548740385	1.9292975175380707
29	logistics	naive	200	3659	4.726030360460282	2.1666029465198515
30	logistics	naive	200	3159	4.1146217584609985	1.8818634784221648
31	logistics	naive	200	2647	3.455494192838669	1.5947310388088227
32	logistics	naive	200	3350	4.399664036035538	2.032283480167389
33	logistics	naive	200	3051	3.9400720596313477	1.8088786506652832
34	logistics	naive	200	3476	4.549327402114868	2.0947055292129515
35	logistics	naive	200	3337	4.3269802033901215	1.9942446064949035
36	logistics	naive	200	4652	5.787148874998093	2.6678768515586855
37	logistics	naive	200	2766	3.419264363050461	1.5691538548469544
38	logistics	naive	200	4112	4.971474128961563	2.267244215011597
39	logistics	naive	200	2144	2.7427399027347565	1.2614602375030517
40	logistics	naive	200	2210	2.7115524327754974	1.2534684455394745
41	logistics	naive	200	3129	3.826292147636414	1.7597270703315735
42	logistics	naive	200	2707	3.410850135087967	1.5734390676021577
43	logistics	naive	200	3703	4.594956779479981	2.133730648756027
44	logistics	naive	200	2947	3.552984274625778	1.6288450384140014
45	logistics	naive	200	4052	5.063100627660751	2.3255332005023956
46	logistics	naive	200	3995	4.896439402103424	2.2430702698230744
47	logistics	naive	200	3095	3.6224588465690615	1.670788390636444
48	logistics	naive	200	3767	4.6408026719093325	2.123822932243347
49	logistics	naive	200	2285	2.818332701921463	1.2940012037754058
