num_robots,boxes,use_hm,fake_hm,counter,carry_counter
10,{'pink': 6},None,True,3163,"[0, 1916, 241, 0, 0, 1820, 0, 2075, 0, 0]"
10,{'pink': 7},None,True,1305,"[296, 0, 355, 0, 0, 0, 125, 0, 354, 0]"
10,{'pink': 8},None,True,2634,"[2254, 382, 0, 0, 272, 0, 0, 807, 0, 191]"
10,{'pink': 9},None,True,1050,"[0, 192, 88, 410, 0, 554, 56, 0, 737, 0]"
10,{'pink': 10},None,True,748,"[85, 0, 356, 0, 0, 209, 0, 0, 635, 315]"
11,{'pink': 4},None,True,3817,"[1422, 0, 0, 0, 0, 208, 0, 390, 0, 0, 0]"
11,{'pink': 5},None,True,1336,"[0, 158, 0, 0, 0, 403, 57, 0, 0, 1181, 0]"
11,{'pink': 6},None,True,3129,"[223, 451, 0, 0, 189, 0, 2314, 1242, 0, 0, 0]"
11,{'pink': 7},None,True,1252,"[0, 0, 0, 0, 999, 0, 0, 677, 0, 680, 137]"
11,{'pink': 8},None,True,1435,"[0, 648, 0, 0, 0, 385, 765, 161, 234, 0, 0]"
11,{'pink': 9},None,True,1764,"[0, 0, 0, 327, 228, 327, 0, 629, 0, 1261, 829]"
11,{'pink': 10},None,True,1330,"[227, 176, 0, 0, 307, 0, 339, 0, 0, 0, 0]"
12,{'pink': 4},None,True,1565,"[0, 0, 0, 0, 0, 346, 0, 252, 188, 0, 0, 304]"
12,{'pink': 5},None,True,2121,"[0, 0, 900, 0, 0, 383, 729, 0, 369, 318, 0, 0]"
12,{'pink': 6},None,True,1718,"[0, 1679, 0, 0, 0, 0, 673, 0, 0, 281, 162, 0]"
12,{'pink': 7},None,True,2854,"[0, 369, 0, 0, 1429, 2815, 227, 0, 0, 190, 0, 912]"
12,{'pink': 8},None,True,2230,"[327, 0, 1494, 0, 0, 142, 91, 0, 0, 0, 628, 0]"
12,{'pink': 9},None,True,1321,"[0, 0, 0, 0, 0, 163, 848, 0, 0, 874, 308, 391]"
12,{'pink': 10},None,True,1348,"[0, 271, 0, 0, 0, 0, 911, 0, 717, 915, 208, 0]"
13,{'pink': 4},None,True,3098,"[0, 118, 0, 414, 0, 0, 0, 688, 0, 0, 0, 0, 0]"
13,{'pink': 5},None,True,2742,"[0, 1861, 320, 1207, 1265, 347, 0, 0, 0, 0, 0, 0, 0]"
13,{'pink': 6},None,True,2518,"[0, 0, 328, 0, 74, 1295, 0, 0, 303, 0, 0, 0, 0]"
13,{'pink': 7},None,True,1987,"[1399, 1163, 0, 0, 823, 0, 0, 0, 0, 1111, 0, 215, 287]"
13,{'pink': 8},None,True,1745,"[920, 0, 0, 0, 0, 375, 0, 0, 370, 111, 0, 1449, 0]"
13,{'pink': 9},None,True,954,"[0, 817, 855, 385, 0, 0, 413, 0, 903, 257, 463, 0, 0]"
13,{'pink': 10},None,True,980,"[191, 0, 0, 774, 305, 0, 0, 0, 0, 162, 0, 0, 199]"
14,{'pink': 4},None,True,3212,"[0, 0, 0, 0, 0, 0, 0, 2011, 0, 83, 0, 0, 308, 918]"
14,{'pink': 5},None,True,3626,"[0, 1425, 1972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2151]"
14,{'pink': 6},None,True,2864,"[0, 0, 0, 285, 241, 0, 0, 0, 0, 0, 1748, 2237, 0, 1488]"
14,{'pink': 7},None,True,672,"[0, 295, 0, 0, 273, 530, 0, 0, 304, 33, 0, 0, 0, 339]"
14,{'pink': 8},None,True,1140,"[888, 0, 0, 0, 0, 170, 0, 841, 0, 98, 0, 0, 0, 0]"
14,{'pink': 9},None,True,1663,"[296, 220, 1047, 307, 1569, 0, 0, 0, 0, 0, 0, 1306, 1545, 729]"
14,{'pink': 10},None,True,930,"[174, 0, 0, 767, 0, 0, 0, 0, 635, 0, 84, 861, 110, 199]"
15,{'pink': 4},None,True,3262,"[450, 0, 947, 2705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339]"
15,{'pink': 5},None,True,2123,"[0, 1771, 0, 0, 0, 10, 0, 322, 0, 370, 851, 0, 0, 0, 0]"
15,{'pink': 6},None,True,409,"[0, 0, 0, 273, 298, 0, 0, 0, 120, 0, 280, 0, 0, 0, 0]"
15,{'pink': 7},None,True,965,"[0, 0, 339, 0, 0, 0, 0, 263, 0, 136, 144, 248, 0, 0, 0]"
15,{'pink': 8},None,True,2706,"[1867, 0, 826, 317, 1871, 0, 0, 0, 0, 0, 0, 339, 899, 1565, 2124]"
15,{'pink': 9},None,True,2121,"[0, 0, 7, 0, 0, 0, 192, 0, 268, 0, 340, 455, 2032, 0, 2052]"
15,{'pink': 10},None,True,1432,"[319, 0, 190, 488, 0, 0, 0, 0, 0, 252, 0, 0, 328, 1049, 0]"
16,{'pink': 4},None,True,3238,"[0, 0, 0, 0, 286, 0, 0, 0, 0, 2397, 0, 0, 0, 0, 0, 451]"
16,{'pink': 5},None,True,1632,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 326, 0, 868, 0, 0, 0, 722]"
16,{'pink': 6},None,True,2352,"[0, 985, 349, 0, 1209, 0, 0, 0, 90, 0, 0, 348, 0, 0, 0, 0]"
16,{'pink': 7},None,True,759,"[231, 170, 321, 0, 0, 0, 0, 0, 0, 0, 348, 0, 236, 0, 0, 0]"
16,{'pink': 8},None,True,1223,"[0, 480, 813, 0, 1057, 302, 0, 0, 0, 236, 0, 0, 0, 1172, 339, 0]"
16,{'pink': 9},None,True,487,"[0, 268, 248, 237, 0, 0, 0, 0, 0, 0, 237, 0, 0, 0, 0, 0]"
16,{'pink': 10},None,True,731,"[274, 0, 674, 0, 169, 0, 0, 303, 0, 0, 0, 273, 0, 427, 0, 0]"
17,{'pink': 4},None,True,2484,"[0, 0, 0, 354, 0, 0, 235, 0, 1312, 0, 0, 0, 0, 0, 0, 0, 1064]"
17,{'pink': 5},None,True,2040,"[0, 732, 0, 0, 275, 1667, 0, 0, 0, 0, 0, 0, 0, 460, 0, 0, 0]"
17,{'pink': 6},None,True,812,"[0, 0, 338, 0, 0, 0, 0, 0, 316, 85, 0, 0, 210, 0, 0, 0, 149]"
17,{'pink': 7},None,True,1704,"[0, 0, 1323, 0, 0, 1540, 0, 0, 0, 787, 0, 595, 0, 0, 1609, 235, 0]"
17,{'pink': 8},None,True,2350,"[0, 0, 0, 0, 827, 292, 1346, 853, 0, 0, 0, 0, 0, 1965, 37, 2202, 0]"
17,{'pink': 9},None,True,2024,"[0, 0, 0, 0, 1073, 893, 363, 239, 0, 0, 269, 320, 1987, 1433, 228, 0, 0]"
17,{'pink': 10},None,True,2421,"[0, 181, 0, 1687, 326, 0, 0, 0, 0, 2302, 2212, 0, 0, 2131, 2171, 0, 2296]"
18,{'pink': 4},None,True,4283,"[0, 0, 1738, 0, 0, 0, 0, 0, 0, 0, 921, 0, 0, 0, 0, 0, 586, 0]"
18,{'pink': 5},None,True,2454,"[0, 0, 0, 1848, 0, 190, 399, 0, 0, 0, 0, 0, 0, 0, 90, 1801, 0, 0]"
18,{'pink': 6},None,True,1825,"[1629, 0, 0, 0, 0, 0, 0, 39, 0, 0, 1488, 241, 392, 0, 0, 244, 0, 0]"
18,{'pink': 7},None,True,2299,"[419, 0, 0, 0, 265, 169, 0, 0, 0, 0, 1048, 2248, 0, 93, 1420, 0, 0, 0]"
18,{'pink': 8},None,True,674,"[0, 0, 0, 0, 0, 236, 0, 308, 0, 0, 235, 0, 0, 0, 283, 0, 0, 0]"
18,{'pink': 9},None,True,425,"[327, 235, 374, 243, 0, 238, 0, 0, 287, 0, 0, 0, 0, 0, 0, 109, 0, 0]"
18,{'pink': 10},None,True,1055,"[0, 0, 0, 917, 353, 398, 0, 238, 0, 0, 0, 273, 857, 907, 0, 286, 0, 0]"
19,{'pink': 4},None,True,2336,"[0, 0, 0, 0, 0, 0, 1823, 0, 0, 0, 385, 0, 0, 0, 0, 0, 0, 414, 0]"
19,{'pink': 5},None,True,2372,"[0, 0, 109, 0, 957, 0, 2319, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162]"
19,{'pink': 6},None,True,701,"[0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 136, 399, 0, 126, 0, 0, 0]"
19,{'pink': 7},None,True,890,"[0, 0, 281, 0, 0, 0, 0, 0, 0, 309, 0, 414, 0, 0, 0, 0, 296, 0, 853]"
19,{'pink': 8},None,True,1113,"[0, 1062, 922, 0, 118, 0, 0, 0, 899, 0, 0, 0, 0, 1062, 0, 203, 0, 307, 0]"
19,{'pink': 9},None,True,348,"[0, 291, 0, 21, 297, 0, 0, 0, 0, 0, 0, 140, 0, 0, 137, 0, 0, 8, 268]"
19,{'pink': 10},None,True,429,"[0, 0, 0, 137, 0, 275, 133, 357, 0, 0, 0, 0, 0, 0, 109, 0, 0, 325, 0]"
20,{'pink': 4},None,True,3392,"[0, 0, 0, 0, 2793, 0, 210, 0, 0, 0, 0, 0, 364, 1941, 0, 0, 0, 0, 0, 0]"
20,{'pink': 5},None,True,3128,"[811, 2372, 0, 0, 0, 263, 0, 406, 0, 0, 0, 2749, 0, 0, 0, 0, 0, 0, 0, 0]"
20,{'pink': 6},None,True,975,"[75, 0, 0, 0, 392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 167, 0, 0, 0, 346]"
20,{'pink': 7},None,True,1037,"[340, 722, 0, 0, 238, 0, 0, 0, 854, 192, 0, 0, 0, 0, 0, 0, 0, 0, 926, 0]"
20,{'pink': 8},None,True,883,"[0, 0, 0, 390, 0, 0, 0, 0, 294, 846, 0, 0, 0, 99, 363, 0, 0, 0, 0, 814]"
20,{'pink': 9},None,True,562,"[0, 268, 0, 0, 0, 402, 218, 286, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 242, 0]"
20,{'pink': 10},None,True,628,"[358, 268, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 79, 544]"
1,{'pink': 4},fake_hm,True,9683,[1651]
1,{'pink': 5},fake_hm,True,14967,[2134]
1,{'pink': 6},fake_hm,True,7509,[1882]
1,{'pink': 7},fake_hm,True,11362,[1617]
1,{'pink': 8},fake_hm,True,11274,[1079]
1,{'pink': 9},fake_hm,True,11708,[1900]
1,{'pink': 10},fake_hm,True,3900,[1625]
2,{'pink': 4},fake_hm,True,10996,"[872, 364]"
2,{'pink': 5},fake_hm,True,11537,"[706, 1282]"
2,{'pink': 6},fake_hm,True,5928,"[775, 698]"
2,{'pink': 7},fake_hm,True,3018,"[1127, 317]"
2,{'pink': 8},fake_hm,True,6283,"[743, 2119]"
2,{'pink': 9},fake_hm,True,4359,"[690, 1068]"
2,{'pink': 10},fake_hm,True,2408,"[405, 847]"
3,{'pink': 4},fake_hm,True,10131,"[0, 1211, 192]"
3,{'pink': 5},fake_hm,True,9029,"[272, 554, 1539]"
3,{'pink': 6},fake_hm,True,3646,"[257, 1514, 0]"
3,{'pink': 7},fake_hm,True,3973,"[957, 821, 0]"
3,{'pink': 8},fake_hm,True,2723,"[779, 119, 640]"
3,{'pink': 9},fake_hm,True,3718,"[326, 898, 1144]"
3,{'pink': 10},fake_hm,True,2817,"[0, 701, 876]"
4,{'pink': 4},fake_hm,True,5935,"[563, 0, 1040, 0]"
4,{'pink': 5},fake_hm,True,5704,"[257, 471, 84, 850]"
4,{'pink': 6},fake_hm,True,2150,"[0, 1331, 376, 191]"
4,{'pink': 7},fake_hm,True,3634,"[0, 257, 0, 1833]"
4,{'pink': 8},fake_hm,True,2806,"[1274, 972, 131, 0]"
4,{'pink': 9},fake_hm,True,3819,"[275, 580, 0, 940]"
4,{'pink': 10},fake_hm,True,3685,"[216, 89, 317, 919]"
5,{'pink': 4},fake_hm,True,8262,"[242, 0, 111, 504, 341]"
5,{'pink': 5},fake_hm,True,1695,"[0, 327, 370, 0, 627]"
5,{'pink': 6},fake_hm,True,4393,"[375, 957, 459, 138, 310]"
5,{'pink': 7},fake_hm,True,3375,"[0, 504, 253, 0, 316]"
5,{'pink': 8},fake_hm,True,1378,"[0, 174, 190, 680, 682]"
5,{'pink': 9},fake_hm,True,1765,"[0, 0, 1395, 1728, 1728]"
5,{'pink': 10},fake_hm,True,3060,"[0, 180, 534, 539, 556]"
6,{'pink': 4},fake_hm,True,4571,"[0, 342, 355, 617, 0, 793]"
6,{'pink': 5},fake_hm,True,3656,"[272, 163, 0, 761, 970, 0]"
6,{'pink': 6},fake_hm,True,2561,"[0, 796, 190, 421, 0, 0]"
6,{'pink': 7},fake_hm,True,3322,"[762, 0, 194, 1321, 0, 0]"
6,{'pink': 8},fake_hm,True,1813,"[221, 1189, 0, 347, 439, 0]"
6,{'pink': 9},fake_hm,True,1000,"[85, 889, 0, 110, 0, 226]"
6,{'pink': 10},fake_hm,True,1474,"[151, 341, 0, 0, 354, 308]"
7,{'pink': 4},fake_hm,True,3575,"[368, 0, 84, 1724, 0, 0, 0]"
7,{'pink': 5},fake_hm,True,2090,"[0, 304, 0, 755, 0, 348, 0]"
7,{'pink': 6},fake_hm,True,1638,"[0, 794, 0, 254, 341, 265, 0]"
7,{'pink': 7},fake_hm,True,1481,"[271, 0, 286, 349, 0, 428, 0]"
7,{'pink': 8},fake_hm,True,1520,"[0, 792, 22, 235, 0, 1360, 327]"
7,{'pink': 9},fake_hm,True,1269,"[0, 658, 244, 86, 0, 0, 0]"
7,{'pink': 10},fake_hm,True,1359,"[549, 325, 758, 0, 326, 478, 0]"
8,{'pink': 4},fake_hm,True,851,"[0, 0, 0, 227, 347, 0, 310, 274]"
8,{'pink': 5},fake_hm,True,2825,"[0, 0, 0, 0, 0, 708, 543, 1306]"
8,{'pink': 6},fake_hm,True,1823,"[0, 0, 0, 1103, 0, 681, 320, 0]"
8,{'pink': 7},fake_hm,True,2373,"[0, 0, 244, 0, 241, 767, 0, 0]"
8,{'pink': 8},fake_hm,True,1572,"[0, 1057, 1270, 321, 415, 460, 0, 0]"
8,{'pink': 9},fake_hm,True,2057,"[0, 28, 56, 0, 284, 1549, 339, 0]"
8,{'pink': 10},fake_hm,True,1648,"[303, 0, 429, 266, 663, 245, 0, 0]"
9,{'pink': 4},fake_hm,True,3279,"[0, 950, 991, 0, 0, 224, 162, 0, 0]"
9,{'pink': 5},fake_hm,True,1263,"[493, 0, 193, 0, 0, 274, 275, 680, 0]"
9,{'pink': 6},fake_hm,True,2488,"[0, 296, 992, 0, 0, 867, 0, 300, 0]"
9,{'pink': 7},fake_hm,True,1885,"[0, 0, 85, 0, 0, 661, 245, 909, 149]"
9,{'pink': 8},fake_hm,True,1275,"[0, 348, 244, 327, 0, 0, 0, 244, 0]"
9,{'pink': 9},fake_hm,True,1400,"[0, 438, 0, 536, 244, 192, 0, 0, 718]"
9,{'pink': 10},fake_hm,True,1778,"[1654, 0, 428, 0, 1392, 187, 267, 21, 43]"
10,{'pink': 4},fake_hm,True,3442,"[0, 0, 190, 0, 0, 90, 90, 0, 0, 963]"
10,{'pink': 5},fake_hm,True,2145,"[0, 0, 1764, 244, 170, 0, 0, 0, 0, 1410]"
10,{'pink': 6},fake_hm,True,1485,"[236, 0, 0, 0, 0, 244, 347, 0, 0, 1191]"
10,{'pink': 7},fake_hm,True,1340,"[0, 295, 0, 728, 0, 149, 1082, 0, 0, 191]"
10,{'pink': 8},fake_hm,True,1006,"[0, 221, 0, 208, 0, 390, 0, 465, 353, 947]"
10,{'pink': 9},fake_hm,True,1467,"[746, 0, 883, 0, 687, 390, 40, 0, 307, 208]"
10,{'pink': 10},fake_hm,True,837,"[252, 0, 483, 0, 0, 295, 0, 357, 712, 0]"
11,{'pink': 4},fake_hm,True,2553,"[0, 1360, 0, 0, 0, 222, 0, 0, 0, 362, 0]"
11,{'pink': 5},fake_hm,True,1536,"[0, 0, 0, 0, 0, 730, 0, 0, 1105, 0, 89]"
11,{'pink': 6},fake_hm,True,472,"[162, 0, 0, 0, 162, 0, 0, 234, 141, 0, 0]"
11,{'pink': 7},fake_hm,True,1177,"[326, 603, 10, 0, 0, 500, 0, 0, 0, 808, 0]"
11,{'pink': 8},fake_hm,True,1600,"[969, 0, 0, 391, 964, 0, 0, 272, 0, 0, 0]"
11,{'pink': 9},fake_hm,True,1435,"[165, 443, 316, 996, 0, 952, 0, 547, 0, 0, 208]"
11,{'pink': 10},fake_hm,True,1707,"[0, 1290, 0, 0, 449, 294, 294, 1580, 0, 791, 0]"
12,{'pink': 4},fake_hm,True,1708,"[1191, 0, 0, 0, 0, 0, 1031, 377, 0, 126, 0, 0]"
12,{'pink': 5},fake_hm,True,1614,"[189, 0, 0, 518, 0, 0, 0, 1471, 109, 1577, 0, 0]"
12,{'pink': 6},fake_hm,True,2143,"[0, 494, 2106, 2068, 0, 0, 0, 0, 1551, 0, 0, 1552]"
12,{'pink': 7},fake_hm,True,1139,"[0, 0, 636, 0, 1086, 347, 208, 0, 0, 0, 0, 0]"
12,{'pink': 8},fake_hm,True,1390,"[1308, 0, 295, 316, 0, 0, 0, 969, 1132, 325, 0, 0]"
12,{'pink': 9},fake_hm,True,851,"[0, 472, 0, 0, 546, 0, 0, 414, 0, 275, 0, 794]"
12,{'pink': 10},fake_hm,True,1091,"[0, 0, 58, 0, 635, 203, 0, 0, 584, 0, 244, 356]"
13,{'pink': 4},fake_hm,True,2142,"[2105, 0, 0, 0, 0, 0, 0, 1117, 0, 0, 0, 0, 0]"
13,{'pink': 5},fake_hm,True,1220,"[0, 762, 0, 0, 300, 0, 0, 0, 0, 137, 196, 0, 0]"
13,{'pink': 6},fake_hm,True,1179,"[0, 0, 883, 303, 85, 0, 0, 581, 0, 0, 0, 383, 0]"
13,{'pink': 7},fake_hm,True,1120,"[0, 0, 957, 305, 0, 703, 0, 0, 0, 0, 737, 0, 0]"
13,{'pink': 8},fake_hm,True,1289,"[1250, 0, 0, 1252, 189, 185, 0, 203, 0, 151, 0, 0, 548]"
13,{'pink': 9},fake_hm,True,1318,"[418, 0, 0, 0, 355, 0, 189, 158, 772, 1085, 0, 0, 1219]"
13,{'pink': 10},fake_hm,True,1273,"[791, 0, 459, 120, 0, 224, 0, 0, 638, 0, 0, 729, 215]"
14,{'pink': 4},fake_hm,True,2991,"[0, 0, 974, 0, 0, 413, 0, 0, 466, 0, 0, 0, 0, 0]"
14,{'pink': 5},fake_hm,True,1346,"[204, 1160, 302, 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0]"
14,{'pink': 6},fake_hm,True,1187,"[319, 1008, 0, 0, 0, 0, 0, 0, 326, 0, 0, 0, 831, 0]"
14,{'pink': 7},fake_hm,True,479,"[0, 0, 349, 0, 0, 0, 0, 0, 390, 0, 0, 265, 309, 0]"
14,{'pink': 8},fake_hm,True,820,"[682, 261, 0, 625, 0, 0, 0, 0, 165, 783, 0, 0, 783, 0]"
14,{'pink': 9},fake_hm,True,881,"[0, 0, 118, 0, 0, 272, 0, 0, 137, 171, 0, 0, 741, 707]"
14,{'pink': 10},fake_hm,True,920,"[796, 155, 0, 189, 0, 0, 0, 883, 271, 727, 642, 0, 0, 265]"
15,{'pink': 4},fake_hm,True,3904,"[0, 0, 564, 0, 0, 1067, 0, 0, 435, 0, 0, 0, 0, 0, 234]"
15,{'pink': 5},fake_hm,True,663,"[362, 0, 0, 0, 0, 0, 242, 274, 0, 0, 0, 0, 253, 137, 0]"
15,{'pink': 6},fake_hm,True,1500,"[0, 0, 0, 0, 0, 0, 191, 0, 214, 0, 236, 869, 0, 0, 0]"
15,{'pink': 7},fake_hm,True,1455,"[0, 346, 469, 0, 0, 0, 286, 0, 39, 0, 0, 0, 236, 453, 0]"
15,{'pink': 8},fake_hm,True,1012,"[0, 0, 0, 119, 237, 0, 0, 0, 0, 935, 296, 264, 0, 0, 701]"
15,{'pink': 9},fake_hm,True,1719,"[0, 0, 297, 0, 0, 596, 0, 101, 0, 355, 0, 1474, 1342, 1619, 0]"
15,{'pink': 10},fake_hm,True,488,"[0, 0, 119, 235, 0, 0, 0, 207, 203, 309, 0, 210, 137, 0, 0]"
16,{'pink': 4},fake_hm,True,2137,"[0, 0, 0, 0, 1950, 0, 1465, 0, 0, 0, 1691, 0, 0, 0, 349, 0]"
16,{'pink': 5},fake_hm,True,1177,"[0, 0, 280, 0, 0, 244, 0, 0, 190, 0, 272, 0, 0, 0, 0, 0]"
16,{'pink': 6},fake_hm,True,789,"[0, 0, 272, 0, 0, 0, 0, 0, 286, 0, 0, 0, 337, 0, 0, 256]"
16,{'pink': 7},fake_hm,True,516,"[260, 0, 413, 0, 420, 0, 271, 0, 0, 0, 252, 0, 218, 0, 0, 307]"
16,{'pink': 8},fake_hm,True,1259,"[0, 286, 460, 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 274, 0]"
16,{'pink': 9},fake_hm,True,710,"[309, 0, 0, 0, 269, 0, 0, 297, 0, 0, 453, 211, 0, 0, 0, 0]"
16,{'pink': 10},fake_hm,True,594,"[403, 0, 0, 364, 0, 0, 0, 0, 507, 0, 147, 0, 154, 382, 0, 0]"
17,{'pink': 4},fake_hm,True,2978,"[0, 0, 0, 0, 399, 0, 0, 0, 0, 1290, 0, 0, 279, 407, 0, 0, 0]"
17,{'pink': 5},fake_hm,True,1662,"[0, 1372, 490, 1625, 0, 1609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17,{'pink': 6},fake_hm,True,1481,"[0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 299, 244, 0, 843, 0, 0, 173]"
17,{'pink': 7},fake_hm,True,759,"[0, 0, 86, 0, 0, 48, 0, 464, 0, 0, 0, 0, 0, 0, 0, 527, 0]"
17,{'pink': 8},fake_hm,True,857,"[0, 0, 0, 0, 0, 0, 163, 0, 653, 356, 559, 173, 0, 0, 693, 0, 0]"
17,{'pink': 9},fake_hm,True,946,"[0, 311, 0, 0, 0, 889, 0, 0, 0, 895, 0, 281, 64, 0, 0, 0, 90]"
17,{'pink': 10},fake_hm,True,605,"[238, 356, 0, 244, 0, 0, 342, 0, 0, 280, 444, 0, 0, 0, 536, 0, 0]"
18,{'pink': 4},fake_hm,True,2677,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 419, 0, 0, 244, 0, 0, 0, 0, 511]"
18,{'pink': 5},fake_hm,True,1684,"[423, 0, 0, 0, 0, 0, 155, 0, 0, 0, 831, 0, 0, 0, 0, 0, 0, 413]"
18,{'pink': 6},fake_hm,True,1170,"[0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 471, 220, 0, 0, 450, 435]"
18,{'pink': 7},fake_hm,True,1384,"[0, 0, 0, 168, 0, 561, 0, 478, 0, 0, 0, 972, 0, 0, 0, 242, 1252, 0]"
18,{'pink': 8},fake_hm,True,770,"[0, 119, 0, 295, 0, 0, 169, 146, 0, 0, 91, 0, 0, 0, 0, 581, 0, 0]"
18,{'pink': 9},fake_hm,True,845,"[0, 0, 199, 0, 554, 0, 734, 635, 0, 0, 0, 0, 0, 0, 0, 0, 564, 0]"
