num_robots,boxes,use_hm,fake_hm,counter,carry_counter
5,"{'pink': 8, 'yellow': 8}",None,True,1312,"[244, 1027, 0, 90, 939]"
5,"{'pink': 9, 'yellow': 9}",None,True,1513,"[849, 535, 0, 326, 0]"
5,"{'pink': 10, 'yellow': 10}",None,True,2685,"[1469, 1057, 820, 1471, 946]"
6,"{'pink': 2, 'yellow': 2}",None,True,2968,"[672, 0, 1338, 613, 777, 0]"
6,"{'pink': 3, 'yellow': 3}",None,True,4119,"[341, 627, 0, 1323, 0, 0]"
6,"{'pink': 4, 'yellow': 4}",None,True,3075,"[0, 736, 1521, 258, 0, 1322]"
6,"{'pink': 5, 'yellow': 5}",None,True,2208,"[400, 903, 962, 1250, 250, 595]"
6,"{'pink': 6, 'yellow': 6}",None,True,2706,"[0, 1796, 375, 1618, 2062, 1511]"
6,"{'pink': 7, 'yellow': 7}",None,True,1852,"[0, 853, 1381, 266, 560, 743]"
6,"{'pink': 8, 'yellow': 8}",None,True,3279,"[1588, 1889, 1303, 680, 1247, 1068]"
6,"{'pink': 9, 'yellow': 9}",None,True,1970,"[0, 589, 1592, 0, 1213, 1502]"
6,"{'pink': 10, 'yellow': 10}",None,True,1288,"[918, 501, 291, 558, 68, 962]"
7,"{'pink': 2, 'yellow': 2}",None,True,2080,"[0, 0, 234, 641, 347, 454, 0]"
7,"{'pink': 3, 'yellow': 3}",None,True,3529,"[979, 420, 0, 350, 162, 1372, 0]"
7,"{'pink': 4, 'yellow': 4}",None,True,2491,"[1383, 1759, 1225, 224, 0, 0, 2247]"
7,"{'pink': 5, 'yellow': 5}",None,True,2054,"[0, 507, 1007, 35, 238, 0, 576]"
7,"{'pink': 6, 'yellow': 6}",None,True,1423,"[227, 1200, 191, 0, 391, 22, 188]"
7,"{'pink': 7, 'yellow': 7}",None,True,2534,"[1203, 0, 845, 408, 1354, 1563, 538]"
7,"{'pink': 8, 'yellow': 8}",None,True,2045,"[0, 1271, 861, 979, 1004, 1348, 486]"
7,"{'pink': 9, 'yellow': 9}",None,True,1543,"[0, 0, 815, 385, 350, 595, 1504]"
7,"{'pink': 10, 'yellow': 10}",None,True,912,"[810, 537, 662, 0, 545, 389, 140]"
8,"{'pink': 2, 'yellow': 2}",None,True,4617,"[0, 0, 939, 280, 0, 189, 0, 254]"
8,"{'pink': 3, 'yellow': 3}",None,True,2473,"[0, 0, 554, 0, 140, 268, 1160, 1096]"
8,"{'pink': 4, 'yellow': 4}",None,True,2594,"[1123, 315, 273, 1057, 1456, 0, 794, 0]"
8,"{'pink': 5, 'yellow': 5}",None,True,1969,"[0, 0, 0, 1309, 1114, 0, 578, 0]"
8,"{'pink': 6, 'yellow': 6}",None,True,3000,"[0, 588, 1125, 0, 1238, 502, 1408, 0]"
8,"{'pink': 7, 'yellow': 7}",None,True,1795,"[1546, 874, 317, 724, 0, 200, 963, 292]"
8,"{'pink': 8, 'yellow': 8}",None,True,2413,"[618, 1194, 621, 90, 613, 2055, 1073, 1110]"
8,"{'pink': 9, 'yellow': 9}",None,True,1864,"[423, 484, 1513, 1107, 1671, 0, 964, 0]"
8,"{'pink': 10, 'yellow': 10}",None,True,1328,"[1217, 495, 0, 808, 493, 107, 1113, 706]"
9,"{'pink': 2, 'yellow': 2}",None,True,3014,"[0, 0, 904, 1362, 0, 639, 0, 0, 0]"
9,"{'pink': 3, 'yellow': 3}",None,True,2116,"[0, 0, 0, 1484, 214, 0, 868, 480, 0]"
9,"{'pink': 4, 'yellow': 4}",None,True,3656,"[880, 0, 0, 1581, 473, 322, 0, 1658, 867]"
9,"{'pink': 5, 'yellow': 5}",None,True,1534,"[0, 1322, 660, 1034, 0, 994, 0, 242, 1098]"
9,"{'pink': 6, 'yellow': 6}",None,True,1109,"[0, 201, 0, 0, 0, 174, 311, 788, 509]"
9,"{'pink': 7, 'yellow': 7}",None,True,1700,"[0, 336, 0, 726, 518, 0, 1458, 514, 888]"
9,"{'pink': 8, 'yellow': 8}",None,True,872,"[815, 635, 0, 833, 594, 337, 0, 713, 774]"
9,"{'pink': 9, 'yellow': 9}",None,True,1162,"[260, 0, 0, 879, 197, 861, 1111, 482, 330]"
9,"{'pink': 10, 'yellow': 10}",None,True,1414,"[1310, 658, 89, 0, 637, 1106, 0, 845, 629]"
10,"{'pink': 2, 'yellow': 2}",None,True,2679,"[0, 0, 1197, 0, 310, 0, 0, 256, 0, 0]"
10,"{'pink': 3, 'yellow': 3}",None,True,2341,"[487, 0, 0, 704, 348, 0, 0, 0, 404, 0]"
10,"{'pink': 4, 'yellow': 4}",None,True,1446,"[0, 430, 159, 721, 0, 723, 460, 296, 0, 0]"
10,"{'pink': 5, 'yellow': 5}",None,True,1559,"[0, 191, 0, 712, 0, 1022, 986, 0, 800, 1061]"
10,"{'pink': 6, 'yellow': 6}",None,True,1015,"[608, 387, 0, 0, 579, 0, 0, 737, 349, 635]"
10,"{'pink': 7, 'yellow': 7}",None,True,1469,"[1284, 333, 0, 1090, 796, 0, 1115, 1098, 1081, 669]"
10,"{'pink': 8, 'yellow': 8}",None,True,659,"[271, 0, 0, 154, 0, 620, 608, 77, 538, 0]"
10,"{'pink': 9, 'yellow': 9}",None,True,1739,"[257, 1507, 1007, 1702, 1133, 0, 303, 1184, 0, 561]"
10,"{'pink': 10, 'yellow': 10}",None,True,1417,"[0, 161, 0, 1093, 239, 770, 579, 682, 228, 0]"
11,"{'pink': 2, 'yellow': 2}",None,True,2180,"[977, 0, 0, 525, 691, 0, 0, 0, 0, 0, 0]"
11,"{'pink': 3, 'yellow': 3}",None,True,889,"[530, 0, 0, 191, 0, 0, 172, 588, 0, 349, 0]"
11,"{'pink': 4, 'yellow': 4}",None,True,950,"[0, 139, 599, 0, 0, 374, 0, 812, 0, 308, 0]"
11,"{'pink': 5, 'yellow': 5}",None,True,2110,"[0, 0, 1010, 202, 0, 171, 399, 274, 0, 1539, 0]"
11,"{'pink': 6, 'yellow': 6}",None,True,1245,"[0, 460, 462, 567, 0, 0, 1173, 0, 0, 56, 0]"
11,"{'pink': 7, 'yellow': 7}",None,True,733,"[538, 279, 152, 0, 310, 0, 297, 236, 0, 0, 287]"
11,"{'pink': 8, 'yellow': 8}",None,True,2106,"[1538, 946, 1423, 0, 0, 1613, 596, 118, 937, 792, 192]"
11,"{'pink': 9, 'yellow': 9}",None,True,639,"[0, 0, 214, 441, 291, 0, 427, 602, 0, 478, 0]"
11,"{'pink': 10, 'yellow': 10}",None,True,1162,"[275, 883, 241, 642, 825, 62, 0, 541, 888, 95, 0]"
12,"{'pink': 2, 'yellow': 2}",None,True,4545,"[1097, 0, 0, 0, 0, 0, 454, 0, 0, 0, 0, 1263]"
12,"{'pink': 3, 'yellow': 3}",None,True,2792,"[650, 1325, 0, 0, 0, 281, 924, 45, 0, 0, 0, 0]"
12,"{'pink': 4, 'yellow': 4}",None,True,1615,"[410, 1040, 560, 0, 0, 0, 0, 1311, 0, 0, 474, 916]"
12,"{'pink': 5, 'yellow': 5}",None,True,680,"[568, 0, 0, 336, 122, 0, 489, 0, 313, 162, 474, 404]"
12,"{'pink': 6, 'yellow': 6}",None,True,1491,"[1049, 0, 1307, 301, 392, 209, 1029, 296, 0, 938, 889, 543]"
12,"{'pink': 7, 'yellow': 7}",None,True,1242,"[384, 370, 181, 772, 899, 1205, 336, 556, 332, 0, 0, 0]"
12,"{'pink': 8, 'yellow': 8}",None,True,608,"[437, 349, 279, 0, 0, 0, 188, 309, 415, 539, 427, 0]"
12,"{'pink': 9, 'yellow': 9}",None,True,1305,"[265, 374, 668, 0, 0, 191, 1106, 948, 688, 1191, 712, 702]"
12,"{'pink': 10, 'yellow': 10}",None,True,386,"[0, 296, 196, 38, 0, 0, 221, 335, 257, 0, 0, 0]"
13,"{'pink': 2, 'yellow': 2}",None,True,1163,"[413, 0, 0, 0, 349, 0, 244, 0, 0, 460, 0, 0, 0]"
13,"{'pink': 3, 'yellow': 3}",None,True,1539,"[0, 504, 0, 0, 836, 0, 0, 533, 0, 0, 433, 0, 421]"
13,"{'pink': 4, 'yellow': 4}",None,True,1254,"[0, 340, 254, 0, 0, 711, 126, 0, 151, 850, 0, 0, 0]"
13,"{'pink': 5, 'yellow': 5}",None,True,946,"[109, 0, 0, 0, 443, 0, 0, 274, 228, 0, 0, 0, 895]"
13,"{'pink': 6, 'yellow': 6}",None,True,1094,"[0, 326, 382, 0, 191, 0, 472, 0, 0, 858, 0, 0, 0]"
13,"{'pink': 7, 'yellow': 7}",None,True,1018,"[0, 548, 90, 451, 0, 161, 0, 0, 410, 573, 319, 0, 965]"
13,"{'pink': 8, 'yellow': 8}",None,True,584,"[454, 139, 467, 223, 0, 0, 0, 531, 0, 309, 308, 173, 0]"
13,"{'pink': 9, 'yellow': 9}",None,True,1246,"[85, 1207, 293, 345, 0, 99, 0, 0, 297, 576, 320, 0, 0]"
13,"{'pink': 10, 'yellow': 10}",None,True,619,"[0, 175, 0, 0, 0, 0, 234, 0, 0, 274, 192, 490, 560]"
14,"{'pink': 2, 'yellow': 2}",None,True,2576,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1369, 0, 110, 354, 0]"
14,"{'pink': 3, 'yellow': 3}",None,True,1429,"[0, 0, 0, 1078, 0, 200, 0, 465, 0, 0, 0, 622, 593, 0]"
14,"{'pink': 4, 'yellow': 4}",None,True,1101,"[0, 0, 957, 0, 532, 0, 0, 0, 0, 275, 0, 480, 1001, 0]"
14,"{'pink': 5, 'yellow': 5}",None,True,1428,"[421, 0, 1080, 0, 0, 74, 536, 0, 0, 1283, 337, 0, 431, 0]"
14,"{'pink': 6, 'yellow': 6}",None,True,754,"[254, 507, 392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0]"
14,"{'pink': 7, 'yellow': 7}",None,True,762,"[287, 0, 0, 258, 0, 520, 110, 0, 461, 0, 660, 55, 0, 0]"
14,"{'pink': 8, 'yellow': 8}",None,True,593,"[0, 0, 348, 45, 456, 540, 0, 389, 59, 0, 542, 0, 0, 304]"
14,"{'pink': 9, 'yellow': 9}",None,True,1006,"[0, 239, 728, 202, 132, 428, 814, 781, 666, 624, 0, 0, 823, 83]"
14,"{'pink': 10, 'yellow': 10}",None,True,1048,"[295, 0, 949, 0, 340, 588, 0, 886, 0, 1011, 940, 410, 0, 57]"
15,"{'pink': 2, 'yellow': 2}",None,True,1668,"[0, 0, 0, 544, 0, 285, 0, 339, 0, 0, 0, 0, 0, 0, 326]"
15,"{'pink': 3, 'yellow': 3}",None,True,1962,"[0, 0, 967, 0, 554, 576, 494, 0, 0, 0, 1123, 0, 0, 0, 0]"
15,"{'pink': 4, 'yellow': 4}",None,True,966,"[0, 499, 0, 465, 0, 0, 469, 501, 0, 0, 0, 0, 785, 0, 0]"
15,"{'pink': 5, 'yellow': 5}",None,True,1954,"[1139, 0, 1034, 431, 327, 0, 0, 0, 0, 0, 0, 436, 0, 0, 454]"
15,"{'pink': 6, 'yellow': 6}",None,True,919,"[0, 799, 0, 140, 677, 0, 199, 0, 0, 0, 0, 838, 342, 311, 0]"
15,"{'pink': 7, 'yellow': 7}",None,True,1260,"[0, 1172, 0, 0, 0, 824, 0, 0, 0, 296, 0, 269, 1069, 0, 508]"
15,"{'pink': 8, 'yellow': 8}",None,True,1001,"[0, 882, 385, 0, 0, 215, 964, 529, 964, 0, 0, 0, 0, 306, 0]"
15,"{'pink': 9, 'yellow': 9}",None,True,505,"[426, 0, 432, 0, 138, 454, 0, 268, 454, 210, 328, 0, 0, 0, 0]"
15,"{'pink': 10, 'yellow': 10}",None,True,610,"[0, 278, 85, 471, 4, 540, 0, 573, 0, 395, 0, 467, 420, 154, 0]"
16,"{'pink': 2, 'yellow': 2}",None,True,2675,"[0, 455, 0, 0, 0, 2042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 274]"
16,"{'pink': 3, 'yellow': 3}",None,True,1134,"[0, 0, 885, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 814, 209, 0]"
16,"{'pink': 4, 'yellow': 4}",None,True,2421,"[0, 0, 239, 453, 0, 0, 978, 0, 0, 228, 0, 1134, 432, 0, 0, 1400]"
16,"{'pink': 5, 'yellow': 5}",None,True,530,"[493, 0, 286, 0, 0, 0, 321, 0, 0, 368, 0, 162, 0, 0, 391, 224]"
16,"{'pink': 6, 'yellow': 6}",None,True,727,"[603, 0, 0, 434, 290, 199, 434, 595, 203, 0, 0, 498, 508, 0, 0, 640]"
16,"{'pink': 7, 'yellow': 7}",None,True,815,"[0, 389, 0, 358, 409, 0, 673, 0, 268, 617, 0, 758, 0, 613, 0, 0]"
16,"{'pink': 8, 'yellow': 8}",None,True,809,"[0, 0, 452, 0, 10, 758, 272, 422, 0, 0, 438, 540, 0, 280, 333, 645]"
16,"{'pink': 9, 'yellow': 9}",None,True,1283,"[937, 757, 696, 0, 1101, 1064, 733, 298, 780, 707, 507, 358, 1030, 0, 753, 170]"
16,"{'pink': 10, 'yellow': 10}",None,True,553,"[0, 391, 0, 374, 230, 0, 207, 502, 463, 0, 182, 482, 0, 207, 152, 451]"
17,"{'pink': 2, 'yellow': 2}",None,True,1516,"[0, 0, 858, 0, 0, 0, 0, 0, 0, 408, 0, 0, 642, 339, 0, 0, 0]"
17,"{'pink': 3, 'yellow': 3}",None,True,873,"[0, 0, 0, 0, 0, 0, 0, 683, 0, 223, 0, 0, 0, 306, 0, 191, 0]"
17,"{'pink': 4, 'yellow': 4}",None,True,1067,"[1028, 325, 427, 379, 243, 0, 0, 0, 0, 0, 0, 228, 0, 0, 0, 404, 0]"
17,"{'pink': 5, 'yellow': 5}",None,True,1312,"[0, 0, 0, 0, 557, 754, 0, 599, 0, 0, 50, 958, 0, 236, 294, 0, 1141]"
17,"{'pink': 6, 'yellow': 6}",None,True,1335,"[0, 1183, 0, 0, 1204, 242, 0, 0, 321, 874, 0, 1225, 888, 0, 0, 1060, 0]"
17,"{'pink': 7, 'yellow': 7}",None,True,978,"[610, 0, 0, 741, 799, 385, 352, 0, 0, 0, 0, 0, 145, 0, 0, 392, 210]"
17,"{'pink': 8, 'yellow': 8}",None,True,816,"[352, 0, 698, 747, 455, 0, 0, 555, 36, 646, 522, 0, 0, 0, 553, 308, 0]"
17,"{'pink': 9, 'yellow': 9}",None,True,699,"[411, 603, 215, 0, 0, 541, 191, 379, 0, 575, 0, 0, 0, 0, 244, 0, 660]"
17,"{'pink': 10, 'yellow': 10}",None,True,891,"[123, 144, 501, 631, 590, 0, 26, 236, 0, 0, 0, 785, 0, 0, 320, 694, 718]"
18,"{'pink': 2, 'yellow': 2}",None,True,1594,"[761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 311, 0, 919, 1038, 0, 0, 0, 0]"
18,"{'pink': 3, 'yellow': 3}",None,True,1240,"[0, 0, 0, 0, 0, 0, 0, 861, 0, 0, 424, 0, 482, 0, 0, 0, 236, 0]"
18,"{'pink': 4, 'yellow': 4}",None,True,1708,"[0, 0, 0, 0, 0, 0, 0, 0, 1212, 0, 0, 0, 858, 693, 0, 403, 1006, 0]"
18,"{'pink': 5, 'yellow': 5}",None,True,687,"[0, 0, 0, 317, 0, 498, 304, 0, 0, 0, 586, 168, 0, 0, 317, 575, 0, 0]"
18,"{'pink': 6, 'yellow': 6}",None,True,885,"[848, 827, 0, 253, 0, 311, 0, 0, 0, 195, 0, 353, 611, 273, 0, 0, 0, 0]"
18,"{'pink': 7, 'yellow': 7}",None,True,593,"[523, 270, 0, 0, 361, 151, 0, 0, 0, 0, 0, 0, 471, 0, 329, 0, 287, 0]"
18,"{'pink': 8, 'yellow': 8}",None,True,983,"[0, 0, 0, 831, 946, 0, 530, 460, 840, 626, 0, 0, 0, 867, 657, 0, 0, 0]"
18,"{'pink': 9, 'yellow': 9}",None,True,421,"[0, 200, 0, 343, 273, 370, 0, 148, 190, 0, 0, 273, 237, 291, 384, 325, 312, 364]"
18,"{'pink': 10, 'yellow': 10}",None,True,598,"[91, 0, 561, 319, 51, 72, 187, 189, 310, 210, 541, 0, 492, 297, 150, 435, 0, 460]"
19,"{'pink': 2, 'yellow': 2}",None,True,1828,"[0, 588, 0, 0, 0, 0, 0, 751, 0, 0, 0, 0, 0, 0, 454, 0, 0, 1050, 0]"
19,"{'pink': 3, 'yellow': 3}",None,True,1293,"[0, 0, 0, 73, 0, 0, 0, 0, 374, 0, 0, 551, 630, 0, 0, 0, 0, 850, 1209]"
19,"{'pink': 4, 'yellow': 4}",None,True,1453,"[0, 0, 728, 398, 0, 0, 0, 0, 996, 0, 0, 0, 1207, 0, 0, 0, 0, 0, 0]"
19,"{'pink': 5, 'yellow': 5}",None,True,949,"[0, 426, 0, 0, 102, 340, 0, 896, 0, 0, 325, 94, 0, 0, 0, 0, 0, 114, 0]"
19,"{'pink': 6, 'yellow': 6}",None,True,932,"[503, 0, 0, 0, 0, 856, 291, 649, 149, 435, 0, 0, 0, 418, 446, 208, 0, 0, 895]"
19,"{'pink': 7, 'yellow': 7}",None,True,1445,"[220, 0, 223, 1235, 363, 1049, 819, 864, 92, 954, 648, 752, 0, 0, 0, 0, 0, 968, 0]"
19,"{'pink': 8, 'yellow': 8}",None,True,667,"[0, 505, 614, 0, 463, 355, 364, 0, 630, 0, 591, 0, 486, 0, 0, 121, 0, 518, 532]"
19,"{'pink': 9, 'yellow': 9}",None,True,985,"[0, 14, 785, 457, 0, 0, 756, 304, 0, 627, 942, 0, 0, 0, 934, 229, 0, 903, 386]"
19,"{'pink': 10, 'yellow': 10}",None,True,524,"[0, 0, 339, 0, 0, 84, 467, 140, 0, 0, 0, 0, 385, 301, 382, 0, 192, 487, 442]"
20,"{'pink': 2, 'yellow': 2}",None,True,1343,"[155, 0, 0, 0, 1179, 0, 0, 0, 0, 627, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20,"{'pink': 3, 'yellow': 3}",None,True,1302,"[1263, 0, 0, 0, 268, 0, 141, 0, 0, 0, 544, 0, 382, 0, 0, 0, 0, 0, 0, 0]"
20,"{'pink': 4, 'yellow': 4}",None,True,1492,"[0, 497, 237, 0, 0, 0, 0, 340, 0, 0, 0, 575, 0, 427, 0, 0, 0, 113, 0, 1395]"
20,"{'pink': 5, 'yellow': 5}",None,True,811,"[0, 774, 387, 243, 610, 356, 0, 0, 741, 0, 101, 0, 0, 0, 0, 0, 0, 299, 0, 285]"
20,"{'pink': 6, 'yellow': 6}",None,True,750,"[454, 593, 0, 713, 0, 713, 0, 321, 0, 0, 0, 0, 0, 0, 70, 223, 26, 0, 533, 0]"
20,"{'pink': 7, 'yellow': 7}",None,True,865,"[0, 736, 273, 310, 0, 0, 292, 411, 0, 814, 784, 520, 0, 740, 0, 418, 0, 0, 0, 0]"
20,"{'pink': 8, 'yellow': 8}",None,True,815,"[0, 510, 0, 758, 0, 0, 379, 321, 576, 643, 64, 296, 573, 608, 263, 0, 244, 716, 0, 0]"
20,"{'pink': 9, 'yellow': 9}",None,True,793,"[0, 756, 0, 0, 0, 0, 0, 0, 0, 722, 387, 215, 0, 532, 654, 0, 373, 0, 235, 339]"
20,"{'pink': 10, 'yellow': 10}",None,True,697,"[0, 0, 0, 48, 660, 322, 383, 526, 323, 0, 554, 321, 0, 607, 0, 37, 0, 0, 383, 273]"
1,"{'pink': 2, 'yellow': 2}",fake_hm,True,40396,[1807]
1,"{'pink': 3, 'yellow': 3}",fake_hm,True,13388,[1698]
1,"{'pink': 4, 'yellow': 4}",fake_hm,True,16907,[2284]
1,"{'pink': 5, 'yellow': 5}",fake_hm,True,4271,[2574]
1,"{'pink': 6, 'yellow': 6}",fake_hm,True,9166,[2885]
1,"{'pink': 7, 'yellow': 7}",fake_hm,True,5147,[1629]
1,"{'pink': 8, 'yellow': 8}",fake_hm,True,13709,[2577]
1,"{'pink': 9, 'yellow': 9}",fake_hm,True,4450,[1447]
1,"{'pink': 10, 'yellow': 10}",fake_hm,True,2967,[1164]
2,"{'pink': 2, 'yellow': 2}",fake_hm,True,32125,"[498, 1919]"
2,"{'pink': 3, 'yellow': 3}",fake_hm,True,2411,"[1056, 0]"
2,"{'pink': 4, 'yellow': 4}",fake_hm,True,4457,"[635, 2008]"
2,"{'pink': 5, 'yellow': 5}",fake_hm,True,7860,"[733, 592]"
2,"{'pink': 6, 'yellow': 6}",fake_hm,True,2557,"[947, 1156]"
2,"{'pink': 7, 'yellow': 7}",fake_hm,True,3580,"[1615, 1268]"
2,"{'pink': 8, 'yellow': 8}",fake_hm,True,4440,"[1794, 497]"
2,"{'pink': 9, 'yellow': 9}",fake_hm,True,3191,"[1229, 1609]"
2,"{'pink': 10, 'yellow': 10}",fake_hm,True,6254,"[897, 1532]"
3,"{'pink': 2, 'yellow': 2}",fake_hm,True,14915,"[0, 0, 1872]"
3,"{'pink': 3, 'yellow': 3}",fake_hm,True,5472,"[0, 1046, 755]"
3,"{'pink': 4, 'yellow': 4}",fake_hm,True,1397,"[818, 567, 318]"
3,"{'pink': 5, 'yellow': 5}",fake_hm,True,6241,"[941, 1370, 953]"
3,"{'pink': 6, 'yellow': 6}",fake_hm,True,3014,"[1240, 1316, 1136]"
3,"{'pink': 7, 'yellow': 7}",fake_hm,True,4119,"[0, 757, 1255]"
3,"{'pink': 8, 'yellow': 8}",fake_hm,True,2239,"[918, 0, 1004]"
3,"{'pink': 9, 'yellow': 9}",fake_hm,True,2631,"[603, 237, 397]"
3,"{'pink': 10, 'yellow': 10}",fake_hm,True,2901,"[1027, 794, 1360]"
4,"{'pink': 2, 'yellow': 2}",fake_hm,True,5708,"[423, 1011, 110, 286]"
4,"{'pink': 3, 'yellow': 3}",fake_hm,True,2492,"[272, 0, 429, 509]"
4,"{'pink': 4, 'yellow': 4}",fake_hm,True,6868,"[224, 0, 799, 1116]"
4,"{'pink': 5, 'yellow': 5}",fake_hm,True,6291,"[0, 434, 1212, 1452]"
4,"{'pink': 6, 'yellow': 6}",fake_hm,True,3493,"[1507, 0, 272, 500]"
4,"{'pink': 7, 'yellow': 7}",fake_hm,True,1886,"[0, 971, 0, 1107]"
4,"{'pink': 8, 'yellow': 8}",fake_hm,True,2565,"[455, 1686, 559, 1247]"
4,"{'pink': 9, 'yellow': 9}",fake_hm,True,1458,"[162, 961, 0, 698]"
4,"{'pink': 10, 'yellow': 10}",fake_hm,True,3200,"[1024, 732, 0, 935]"
5,"{'pink': 2, 'yellow': 2}",fake_hm,True,8180,"[2786, 0, 0, 0, 0]"
5,"{'pink': 3, 'yellow': 3}",fake_hm,True,1661,"[510, 236, 274, 0, 740]"
5,"{'pink': 4, 'yellow': 4}",fake_hm,True,5451,"[322, 0, 890, 1212, 237]"
5,"{'pink': 5, 'yellow': 5}",fake_hm,True,1746,"[1046, 671, 928, 0, 898]"
5,"{'pink': 6, 'yellow': 6}",fake_hm,True,1686,"[200, 716, 428, 421, 0]"
5,"{'pink': 7, 'yellow': 7}",fake_hm,True,1187,"[294, 428, 0, 576, 199]"
5,"{'pink': 8, 'yellow': 8}",fake_hm,True,1182,"[830, 390, 472, 1143, 846]"
5,"{'pink': 9, 'yellow': 9}",fake_hm,True,1600,"[0, 618, 560, 199, 634]"
5,"{'pink': 10, 'yellow': 10}",fake_hm,True,1895,"[1084, 1108, 163, 245, 357]"
6,"{'pink': 2, 'yellow': 2}",fake_hm,True,4662,"[950, 0, 526, 415, 0, 0]"
6,"{'pink': 3, 'yellow': 3}",fake_hm,True,4232,"[1108, 0, 0, 517, 0, 1043]"
6,"{'pink': 4, 'yellow': 4}",fake_hm,True,2920,"[243, 1476, 437, 0, 0, 0]"
6,"{'pink': 5, 'yellow': 5}",fake_hm,True,1623,"[1233, 606, 0, 0, 0, 1127]"
6,"{'pink': 6, 'yellow': 6}",fake_hm,True,986,"[0, 949, 864, 231, 404, 271]"
6,"{'pink': 7, 'yellow': 7}",fake_hm,True,1505,"[0, 0, 298, 773, 718, 596]"
6,"{'pink': 8, 'yellow': 8}",fake_hm,True,2321,"[413, 1745, 783, 0, 1052, 0]"
6,"{'pink': 9, 'yellow': 9}",fake_hm,True,1239,"[593, 0, 275, 362, 311, 755]"
6,"{'pink': 10, 'yellow': 10}",fake_hm,True,1847,"[891, 114, 491, 1041, 845, 882]"
7,"{'pink': 2, 'yellow': 2}",fake_hm,True,11357,"[0, 536, 0, 564, 950, 507, 0]"
