num_robots,boxes,use_hm,fake_hm,counter,carry_counter
12,{'pink': 5},None,True,2559,"[398, 0, 0, 0, 156, 0, 1826, 1561, 0, 0, 0, 0]"
12,{'pink': 6},None,True,2332,"[0, 0, 0, 163, 1204, 1298, 0, 0, 1434, 168, 0, 0]"
12,{'pink': 7},None,True,3280,"[304, 0, 0, 355, 685, 0, 1255, 0, 927, 1759, 0, 0]"
12,{'pink': 8},None,True,1808,"[302, 0, 1297, 0, 0, 0, 326, 1496, 589, 0, 1769, 0]"
12,{'pink': 9},None,True,2293,"[0, 0, 0, 0, 1277, 0, 280, 658, 0, 0, 927, 1511]"
12,{'pink': 10},None,True,1194,"[640, 252, 0, 1011, 510, 0, 347, 245, 0, 0, 477, 0]"
13,{'pink': 4},None,True,1839,"[0, 343, 0, 0, 0, 880, 0, 0, 0, 427, 303, 0, 0]"
13,{'pink': 5},None,True,3551,"[272, 390, 0, 0, 0, 1942, 2217, 0, 1075, 0, 0, 0, 0]"
13,{'pink': 6},None,True,1386,"[0, 209, 0, 0, 860, 0, 0, 0, 0, 696, 911, 0, 0]"
13,{'pink': 7},None,True,519,"[0, 0, 0, 370, 0, 321, 0, 0, 303, 0, 0, 223, 0]"
13,{'pink': 8},None,True,2115,"[0, 0, 1744, 0, 549, 0, 0, 215, 0, 882, 0, 0, 0]"
13,{'pink': 9},None,True,1464,"[297, 0, 0, 0, 1117, 302, 987, 0, 0, 377, 1090, 0, 0]"
13,{'pink': 10},None,True,1416,"[354, 0, 0, 0, 1236, 273, 1142, 0, 0, 691, 0, 0, 252]"
14,{'pink': 4},None,True,3237,"[286, 1758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 361, 287, 0]"
14,{'pink': 5},None,True,2845,"[253, 0, 0, 0, 0, 1555, 162, 0, 267, 0, 0, 0, 1560, 0]"
14,{'pink': 6},None,True,2752,"[2608, 0, 1666, 0, 0, 0, 0, 1013, 0, 1329, 316, 0, 0, 0]"
14,{'pink': 7},None,True,1030,"[696, 0, 0, 0, 0, 0, 173, 0, 341, 0, 324, 292, 0, 0]"
14,{'pink': 8},None,True,490,"[0, 253, 56, 451, 314, 85, 20, 0, 0, 0, 0, 26, 0, 0]"
14,{'pink': 9},None,True,1192,"[376, 0, 828, 0, 0, 0, 268, 0, 0, 585, 139, 0, 0, 0]"
14,{'pink': 10},None,True,1239,"[804, 792, 391, 0, 0, 0, 64, 0, 0, 224, 0, 391, 728, 0]"
15,{'pink': 4},None,True,3554,"[0, 0, 0, 0, 0, 2842, 0, 323, 0, 390, 0, 0, 353, 0, 0]"
15,{'pink': 5},None,True,1653,"[0, 200, 235, 0, 0, 0, 0, 0, 0, 0, 1185, 156, 0, 0, 0]"
15,{'pink': 6},None,True,653,"[602, 362, 311, 596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 390, 244]"
15,{'pink': 7},None,True,612,"[0, 220, 0, 0, 191, 0, 0, 244, 0, 325, 0, 126, 0, 0, 0]"
15,{'pink': 8},None,True,1572,"[0, 200, 0, 0, 0, 118, 0, 0, 1173, 244, 292, 0, 816, 1253, 0]"
15,{'pink': 9},None,True,1328,"[0, 0, 0, 339, 557, 889, 271, 0, 903, 0, 317, 129, 0, 618, 0]"
15,{'pink': 10},None,True,2096,"[0, 0, 0, 159, 1206, 0, 964, 1608, 1538, 394, 0, 1995, 0, 192, 0]"
16,{'pink': 4},None,True,3914,"[0, 0, 0, 0, 0, 0, 0, 192, 1008, 414, 202, 0, 0, 0, 0, 0]"
16,{'pink': 5},None,True,1816,"[0, 0, 43, 0, 0, 348, 0, 0, 0, 190, 292, 0, 0, 0, 1615, 0]"
16,{'pink': 6},None,True,2625,"[1236, 0, 0, 0, 0, 0, 1963, 0, 371, 0, 0, 0, 816, 0, 0, 2399]"
16,{'pink': 7},None,True,1407,"[113, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 208, 244, 200, 1267, 0]"
16,{'pink': 8},None,True,2167,"[0, 0, 190, 120, 1868, 0, 1789, 0, 0, 0, 985, 0, 0, 890, 0, 0]"
16,{'pink': 9},None,True,2226,"[1301, 266, 0, 0, 1595, 0, 91, 618, 0, 0, 161, 1664, 0, 0, 0, 1920]"
16,{'pink': 10},None,True,2025,"[940, 57, 1836, 504, 0, 1864, 0, 0, 1361, 0, 0, 1208, 676, 0, 202, 0]"
17,{'pink': 4},None,True,1219,"[377, 0, 0, 1180, 0, 0, 0, 310, 0, 0, 0, 0, 0, 0, 0, 342, 0]"
17,{'pink': 5},None,True,2159,"[414, 0, 274, 0, 290, 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 228, 0]"
17,{'pink': 6},None,True,499,"[0, 0, 0, 327, 0, 0, 337, 0, 199, 0, 0, 0, 0, 460, 0, 0, 0]"
17,{'pink': 7},None,True,1520,"[744, 573, 0, 1165, 137, 168, 0, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17,{'pink': 8},None,True,864,"[320, 0, 0, 0, 0, 293, 0, 0, 0, 710, 0, 0, 345, 416, 328, 0, 0]"
17,{'pink': 9},None,True,1192,"[0, 848, 0, 0, 0, 0, 623, 359, 0, 317, 130, 0, 301, 0, 0, 0, 0]"
17,{'pink': 10},None,True,1337,"[389, 414, 1163, 0, 0, 0, 0, 529, 390, 0, 0, 304, 1300, 0, 18, 89, 0]"
18,{'pink': 4},None,True,3014,"[0, 0, 0, 0, 139, 85, 0, 0, 0, 0, 0, 273, 0, 0, 1887, 0, 0, 0]"
18,{'pink': 5},None,True,1407,"[0, 1297, 0, 0, 0, 336, 0, 0, 0, 192, 168, 0, 0, 0, 274, 0, 0, 0]"
18,{'pink': 6},None,True,1479,"[136, 0, 0, 0, 362, 0, 0, 0, 349, 0, 0, 221, 0, 0, 844, 0, 0, 0]"
18,{'pink': 7},None,True,3192,"[462, 0, 0, 0, 971, 0, 1424, 0, 0, 0, 0, 1292, 0, 0, 1370, 0, 362, 0]"
18,{'pink': 8},None,True,2267,"[457, 0, 0, 1781, 2146, 0, 0, 382, 0, 0, 295, 0, 0, 447, 0, 0, 0, 0]"
18,{'pink': 9},None,True,659,"[0, 0, 0, 0, 481, 340, 0, 0, 0, 0, 0, 0, 0, 0, 291, 280, 0, 191]"
18,{'pink': 10},None,True,3217,"[169, 2650, 0, 0, 2999, 0, 0, 2186, 0, 0, 2789, 1318, 0, 0, 2323, 0, 0, 0]"
19,{'pink': 4},None,True,542,"[389, 450, 0, 0, 0, 0, 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191]"
19,{'pink': 5},None,True,3005,"[0, 0, 321, 0, 359, 2296, 0, 0, 0, 0, 0, 0, 0, 858, 0, 2297, 0, 0, 0]"
19,{'pink': 6},None,True,1581,"[0, 0, 0, 0, 0, 0, 0, 0, 148, 358, 0, 452, 0, 1530, 0, 0, 276, 0, 0]"
19,{'pink': 7},None,True,2000,"[348, 0, 0, 1600, 199, 1910, 1749, 0, 0, 0, 326, 0, 0, 0, 0, 0, 295, 0, 0]"
19,{'pink': 8},None,True,2314,"[2125, 0, 0, 0, 0, 0, 0, 84, 2245, 0, 0, 0, 0, 346, 0, 358, 0, 2226, 0]"
19,{'pink': 9},None,True,1584,"[0, 0, 1255, 0, 0, 0, 0, 0, 1533, 440, 0, 471, 400, 1509, 0, 0, 0, 0, 426]"
19,{'pink': 10},None,True,805,"[175, 0, 0, 181, 243, 318, 0, 587, 474, 0, 0, 0, 0, 281, 284, 0, 0, 0, 0]"
20,{'pink': 4},None,True,4418,"[0, 2744, 0, 0, 0, 740, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 118, 0, 0, 0]"
20,{'pink': 5},None,True,2496,"[0, 0, 1665, 0, 0, 1332, 0, 0, 0, 0, 0, 281, 0, 0, 349, 0, 0, 0, 0, 0]"
20,{'pink': 6},None,True,716,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 375, 270, 236, 0, 273, 0, 0, 0]"
20,{'pink': 7},None,True,1151,"[0, 0, 0, 0, 628, 0, 188, 0, 0, 0, 274, 0, 0, 0, 0, 0, 204, 0, 382, 108]"
20,{'pink': 8},None,True,1131,"[0, 0, 0, 0, 200, 536, 0, 0, 0, 0, 0, 0, 0, 154, 428, 0, 0, 0, 0, 237]"
20,{'pink': 9},None,True,1000,"[0, 273, 930, 0, 90, 884, 0, 0, 0, 0, 183, 0, 237, 0, 0, 634, 0, 860, 0, 0]"
20,{'pink': 10},None,True,410,"[0, 0, 198, 0, 0, 303, 0, 0, 0, 373, 0, 0, 0, 0, 0, 0, 341, 276, 291, 0]"
1,{'pink': 4},fake_hm,True,13780,[947]
1,{'pink': 5},fake_hm,True,24857,[1392]
1,{'pink': 6},fake_hm,True,11253,[1069]
1,{'pink': 7},fake_hm,True,5980,[1299]
1,{'pink': 8},fake_hm,True,4677,[2476]
1,{'pink': 9},fake_hm,True,15457,[1859]
1,{'pink': 10},fake_hm,True,12207,[1371]
2,{'pink': 4},fake_hm,True,14469,"[1160, 85]"
2,{'pink': 5},fake_hm,True,10395,"[837, 843]"
2,{'pink': 6},fake_hm,True,4827,"[925, 1152]"
2,{'pink': 7},fake_hm,True,8319,"[339, 578]"
2,{'pink': 8},fake_hm,True,2538,"[839, 604]"
2,{'pink': 9},fake_hm,True,1962,"[949, 753]"
2,{'pink': 10},fake_hm,True,5735,"[448, 597]"
3,{'pink': 4},fake_hm,True,4197,"[1637, 0, 1497]"
3,{'pink': 5},fake_hm,True,3411,"[336, 687, 293]"
3,{'pink': 6},fake_hm,True,4996,"[1124, 598, 0]"
3,{'pink': 7},fake_hm,True,5141,"[0, 755, 119]"
3,{'pink': 8},fake_hm,True,3521,"[1336, 295, 482]"
3,{'pink': 9},fake_hm,True,1573,"[634, 869, 325]"
3,{'pink': 10},fake_hm,True,3339,"[1112, 382, 969]"
4,{'pink': 4},fake_hm,True,8948,"[900, 0, 0, 1307]"
4,{'pink': 5},fake_hm,True,5873,"[747, 155, 0, 766]"
4,{'pink': 6},fake_hm,True,2568,"[809, 949, 0, 273]"
4,{'pink': 7},fake_hm,True,3560,"[1251, 451, 419, 0]"
4,{'pink': 8},fake_hm,True,2958,"[0, 336, 736, 126]"
4,{'pink': 9},fake_hm,True,2885,"[1483, 244, 412, 0]"
4,{'pink': 10},fake_hm,True,1890,"[424, 706, 293, 911]"
5,{'pink': 4},fake_hm,True,4334,"[1007, 296, 229, 321, 0]"
5,{'pink': 5},fake_hm,True,1680,"[0, 646, 0, 327, 324]"
5,{'pink': 6},fake_hm,True,3751,"[533, 362, 0, 0, 1014]"
5,{'pink': 7},fake_hm,True,1992,"[414, 304, 1902, 868, 1818]"
5,{'pink': 8},fake_hm,True,864,"[0, 244, 126, 192, 552]"
5,{'pink': 9},fake_hm,True,1254,"[0, 173, 307, 243, 424]"
5,{'pink': 10},fake_hm,True,1732,"[0, 1069, 0, 382, 75]"
6,{'pink': 4},fake_hm,True,3416,"[0, 1266, 0, 140, 0, 1599]"
6,{'pink': 5},fake_hm,True,4949,"[294, 339, 0, 464, 0, 407]"
6,{'pink': 6},fake_hm,True,3216,"[0, 257, 788, 338, 116, 162]"
6,{'pink': 7},fake_hm,True,849,"[0, 447, 810, 223, 310, 129]"
6,{'pink': 8},fake_hm,True,3489,"[0, 310, 851, 203, 0, 0]"
6,{'pink': 9},fake_hm,True,1569,"[339, 169, 0, 449, 310, 0]"
6,{'pink': 10},fake_hm,True,1642,"[268, 0, 736, 894, 0, 513]"
7,{'pink': 4},fake_hm,True,4927,"[0, 0, 1040, 0, 0, 272, 0]"
7,{'pink': 5},fake_hm,True,3281,"[322, 0, 243, 0, 0, 752, 0]"
7,{'pink': 6},fake_hm,True,1041,"[245, 0, 0, 865, 0, 429, 0]"
7,{'pink': 7},fake_hm,True,1615,"[0, 746, 824, 174, 0, 0, 0]"
7,{'pink': 8},fake_hm,True,1540,"[746, 441, 339, 0, 429, 1410, 0]"
7,{'pink': 9},fake_hm,True,1861,"[0, 224, 363, 304, 0, 0, 191]"
7,{'pink': 10},fake_hm,True,1714,"[304, 37, 124, 736, 122, 0, 338]"
8,{'pink': 4},fake_hm,True,1763,"[0, 0, 0, 140, 58, 0, 895, 407]"
8,{'pink': 5},fake_hm,True,2840,"[0, 0, 451, 168, 0, 373, 414, 456]"
8,{'pink': 6},fake_hm,True,2737,"[0, 0, 702, 0, 589, 253, 370, 0]"
8,{'pink': 7},fake_hm,True,2182,"[0, 892, 1124, 890, 0, 0, 0, 0]"
8,{'pink': 8},fake_hm,True,2553,"[0, 0, 0, 721, 0, 0, 311, 915]"
8,{'pink': 9},fake_hm,True,1640,"[0, 0, 444, 1081, 702, 0, 0, 389]"
8,{'pink': 10},fake_hm,True,1482,"[321, 782, 601, 0, 0, 427, 0, 331]"
9,{'pink': 4},fake_hm,True,2710,"[345, 0, 341, 0, 0, 0, 740, 446, 0]"
9,{'pink': 5},fake_hm,True,1382,"[0, 0, 0, 1343, 296, 0, 0, 300, 0]"
9,{'pink': 6},fake_hm,True,2374,"[963, 0, 321, 680, 136, 0, 0, 0, 0]"
9,{'pink': 7},fake_hm,True,1827,"[262, 0, 0, 414, 0, 1079, 151, 0, 0]"
9,{'pink': 8},fake_hm,True,1962,"[0, 733, 0, 0, 0, 192, 1297, 413, 316]"
9,{'pink': 9},fake_hm,True,1967,"[0, 819, 264, 0, 0, 224, 0, 1001, 13]"
9,{'pink': 10},fake_hm,True,1565,"[0, 0, 816, 527, 0, 0, 0, 0, 1159]"
10,{'pink': 4},fake_hm,True,1779,"[324, 0, 626, 882, 0, 0, 0, 0, 0, 0]"
10,{'pink': 5},fake_hm,True,2083,"[242, 904, 0, 0, 0, 487, 0, 508, 273, 0]"
10,{'pink': 6},fake_hm,True,1395,"[746, 0, 0, 0, 0, 1228, 419, 203, 274, 0]"
10,{'pink': 7},fake_hm,True,901,"[0, 490, 273, 377, 200, 0, 0, 36, 0, 0]"
10,{'pink': 8},fake_hm,True,1653,"[140, 0, 169, 0, 209, 690, 0, 0, 425, 279]"
10,{'pink': 9},fake_hm,True,1025,"[0, 354, 331, 0, 0, 243, 0, 0, 0, 956]"
10,{'pink': 10},fake_hm,True,1453,"[0, 1416, 1244, 291, 1338, 1214, 411, 0, 0, 0]"
11,{'pink': 4},fake_hm,True,3973,"[950, 0, 511, 0, 0, 0, 209, 0, 0, 0, 0]"
11,{'pink': 5},fake_hm,True,1620,"[0, 238, 0, 169, 0, 0, 0, 0, 307, 0, 355]"
11,{'pink': 6},fake_hm,True,1107,"[0, 781, 0, 984, 0, 0, 0, 192, 0, 930, 0]"
11,{'pink': 7},fake_hm,True,1273,"[0, 0, 366, 868, 217, 0, 0, 0, 418, 0, 637]"
11,{'pink': 8},fake_hm,True,1058,"[522, 0, 661, 0, 0, 0, 297, 0, 348, 823, 0]"
11,{'pink': 9},fake_hm,True,1615,"[213, 0, 0, 0, 0, 0, 413, 1309, 325, 268, 0]"
11,{'pink': 10},fake_hm,True,467,"[15, 337, 328, 0, 0, 416, 198, 166, 263, 0, 159]"
12,{'pink': 4},fake_hm,True,1677,"[0, 0, 0, 0, 0, 0, 820, 1620, 310, 1571, 0, 0]"
12,{'pink': 5},fake_hm,True,1177,"[609, 0, 348, 322, 0, 0, 0, 0, 0, 0, 325, 0]"
12,{'pink': 6},fake_hm,True,1555,"[0, 0, 0, 503, 0, 338, 355, 376, 0, 0, 0, 0]"
12,{'pink': 7},fake_hm,True,2036,"[781, 0, 440, 0, 0, 647, 0, 326, 0, 0, 0, 0]"
12,{'pink': 8},fake_hm,True,1051,"[0, 337, 0, 0, 630, 0, 0, 0, 336, 236, 0, 0]"
12,{'pink': 9},fake_hm,True,1200,"[0, 1149, 0, 0, 0, 366, 0, 676, 426, 167, 1149, 984]"
12,{'pink': 10},fake_hm,True,1057,"[310, 0, 950, 0, 0, 0, 0, 1020, 1020, 0, 0, 162]"
13,{'pink': 4},fake_hm,True,1265,"[0, 0, 0, 305, 0, 162, 864, 346, 0, 0, 0, 0, 0]"
13,{'pink': 5},fake_hm,True,1048,"[199, 0, 0, 355, 0, 0, 0, 0, 0, 0, 425, 0, 433]"
13,{'pink': 6},fake_hm,True,1104,"[229, 0, 0, 0, 169, 0, 0, 0, 0, 162, 0, 0, 296]"
13,{'pink': 7},fake_hm,True,1978,"[0, 0, 875, 356, 162, 686, 0, 0, 0, 0, 0, 311, 0]"
13,{'pink': 8},fake_hm,True,1144,"[0, 0, 120, 986, 0, 0, 414, 758, 0, 309, 321, 0, 0]"
13,{'pink': 9},fake_hm,True,1051,"[0, 125, 0, 420, 0, 809, 327, 0, 591, 0, 129, 0, 0]"
13,{'pink': 10},fake_hm,True,1162,"[0, 316, 0, 0, 0, 347, 0, 553, 504, 0, 356, 137, 0]"
14,{'pink': 4},fake_hm,True,2200,"[0, 0, 887, 256, 1274, 0, 0, 0, 0, 0, 0, 0, 192, 0]"
14,{'pink': 5},fake_hm,True,2178,"[0, 0, 0, 0, 0, 0, 889, 202, 0, 0, 158, 700, 1900, 0]"
14,{'pink': 6},fake_hm,True,1638,"[0, 0, 0, 0, 0, 0, 57, 1342, 685, 261, 603, 0, 0, 0]"
14,{'pink': 7},fake_hm,True,885,"[0, 0, 163, 118, 0, 591, 0, 0, 211, 273, 0, 0, 0, 0]"
14,{'pink': 8},fake_hm,True,1285,"[620, 0, 0, 1159, 0, 0, 0, 0, 453, 370, 740, 0, 0, 369]"
14,{'pink': 9},fake_hm,True,673,"[0, 267, 0, 58, 0, 274, 254, 252, 0, 0, 347, 0, 0, 0]"
14,{'pink': 10},fake_hm,True,1181,"[0, 0, 0, 57, 0, 0, 265, 0, 348, 533, 210, 233, 707, 810]"
15,{'pink': 4},fake_hm,True,2267,"[0, 0, 0, 0, 280, 0, 0, 163, 377, 847, 0, 0, 0, 0, 0]"
15,{'pink': 5},fake_hm,True,1394,"[0, 0, 0, 0, 0, 425, 0, 0, 0, 0, 0, 720, 0, 0, 484]"
15,{'pink': 6},fake_hm,True,847,"[0, 0, 414, 0, 320, 0, 311, 0, 354, 0, 0, 341, 0, 0, 0]"
15,{'pink': 7},fake_hm,True,486,"[263, 0, 0, 0, 196, 0, 0, 0, 0, 85, 0, 0, 338, 272, 0]"
15,{'pink': 8},fake_hm,True,1348,"[0, 1255, 0, 0, 0, 0, 568, 0, 1100, 389, 89, 1146, 243, 0, 169]"
15,{'pink': 9},fake_hm,True,1041,"[123, 0, 0, 0, 0, 0, 0, 0, 173, 386, 1004, 0, 0, 943, 882]"
15,{'pink': 10},fake_hm,True,611,"[0, 0, 0, 441, 0, 317, 0, 0, 338, 0, 336, 0, 0, 0, 572]"
16,{'pink': 4},fake_hm,True,617,"[0, 0, 357, 0, 0, 0, 0, 349, 0, 0, 0, 0, 280, 0, 0, 57]"
16,{'pink': 5},fake_hm,True,1703,"[0, 375, 0, 0, 0, 349, 0, 0, 523, 0, 407, 0, 0, 0, 0, 0]"
16,{'pink': 6},fake_hm,True,535,"[234, 307, 0, 0, 86, 0, 0, 8, 0, 0, 478, 0, 0, 0, 0, 0]"
16,{'pink': 7},fake_hm,True,933,"[0, 277, 321, 0, 413, 0, 896, 0, 0, 0, 84, 452, 825, 0, 0, 0]"
16,{'pink': 8},fake_hm,True,1146,"[0, 451, 0, 0, 0, 0, 792, 0, 162, 86, 1109, 0, 363, 0, 0, 0]"
16,{'pink': 9},fake_hm,True,1523,"[139, 274, 0, 0, 698, 0, 945, 571, 0, 0, 0, 0, 0, 289, 0, 0]"
16,{'pink': 10},fake_hm,True,606,"[0, 0, 0, 266, 0, 383, 0, 307, 239, 223, 0, 276, 283, 0, 0, 0]"
17,{'pink': 4},fake_hm,True,1289,"[0, 0, 0, 0, 0, 384, 0, 589, 0, 885, 0, 0, 346, 0, 0, 0, 0]"
17,{'pink': 5},fake_hm,True,2069,"[0, 0, 0, 0, 0, 136, 0, 0, 0, 1934, 195, 0, 2032, 155, 0, 0, 0]"
17,{'pink': 6},fake_hm,True,712,"[0, 0, 243, 0, 0, 0, 327, 527, 0, 0, 475, 349, 0, 0, 0, 0, 0]"
17,{'pink': 7},fake_hm,True,1324,"[0, 120, 377, 381, 0, 0, 89, 320, 0, 0, 0, 0, 0, 0, 1255, 0, 0]"
17,{'pink': 8},fake_hm,True,848,"[0, 0, 0, 285, 0, 208, 0, 228, 0, 0, 0, 318, 0, 647, 86, 464, 0]"
17,{'pink': 9},fake_hm,True,714,"[0, 473, 0, 0, 0, 0, 0, 304, 228, 0, 308, 333, 0, 0, 0, 524, 154]"
17,{'pink': 10},fake_hm,True,828,"[0, 0, 106, 0, 0, 0, 0, 290, 0, 56, 0, 0, 573, 0, 244, 253, 0]"
18,{'pink': 4},fake_hm,True,1540,"[0, 0, 0, 0, 341, 0, 0, 0, 1086, 0, 0, 0, 322, 0, 0, 0, 0, 119]"
18,{'pink': 5},fake_hm,True,1713,"[0, 0, 0, 0, 1085, 428, 1351, 0, 0, 253, 0, 0, 1387, 0, 0, 0, 0, 0]"
18,{'pink': 6},fake_hm,True,1350,"[0, 0, 0, 0, 1039, 0, 0, 0, 1094, 0, 0, 0, 0, 0, 0, 295, 0, 0]"
18,{'pink': 7},fake_hm,True,1168,"[0, 0, 404, 0, 0, 0, 0, 0, 0, 0, 244, 169, 0, 0, 0, 162, 0, 0]"
18,{'pink': 8},fake_hm,True,1516,"[31, 273, 0, 363, 0, 0, 0, 0, 0, 0, 0, 0, 286, 0, 888, 354, 0, 0]"
18,{'pink': 9},fake_hm,True,451,"[322, 0, 0, 122, 0, 0, 0, 0, 0, 374, 414, 0, 0, 0, 0, 0, 275, 363]"
18,{'pink': 10},fake_hm,True,1044,"[0, 0, 719, 0, 0, 0, 0, 27, 0, 0, 137, 0, 354, 0, 0, 0, 975, 0]"
19,{'pink': 4},fake_hm,True,1746,"[0, 0, 0, 0, 0, 0, 0, 0, 310, 0, 173, 0, 0, 0, 0, 1327, 0, 0, 0]"
19,{'pink': 5},fake_hm,True,2876,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 863, 0, 1398, 0, 0, 265, 0, 0]"
19,{'pink': 6},fake_hm,True,1126,"[1075, 0, 369, 0, 0, 0, 0, 0, 284, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0]"
19,{'pink': 7},fake_hm,True,1050,"[243, 0, 681, 245, 0, 0, 0, 0, 0, 0, 991, 0, 0, 0, 0, 0, 0, 0, 356]"
19,{'pink': 8},fake_hm,True,976,"[0, 939, 0, 0, 0, 861, 0, 0, 637, 190, 0, 0, 215, 0, 0, 0, 0, 794, 0]"
19,{'pink': 9},fake_hm,True,1462,"[1231, 0, 0, 159, 0, 169, 0, 0, 0, 1411, 0, 0, 1411, 0, 1367, 0, 0, 1271, 0]"
19,{'pink': 10},fake_hm,True,540,"[0, 0, 0, 0, 358, 0, 0, 0, 188, 415, 0, 302, 0, 0, 0, 392, 0, 0, 345]"
20,{'pink': 4},fake_hm,True,1401,"[1090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 374, 358, 0, 0, 0, 150, 0, 0]"
20,{'pink': 5},fake_hm,True,695,"[0, 0, 0, 0, 0, 0, 47, 0, 162, 0, 478, 411, 227, 0, 0, 0, 0, 0, 0, 0]"
20,{'pink': 6},fake_hm,True,1828,"[459, 0, 0, 1659, 162, 1791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20,{'pink': 7},fake_hm,True,692,"[0, 0, 0, 280, 0, 154, 0, 0, 0, 0, 327, 0, 0, 140, 82, 0, 0, 0, 0, 487]"
20,{'pink': 8},fake_hm,True,945,"[0, 491, 357, 631, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 827, 154, 908, 0, 224]"
20,{'pink': 9},fake_hm,True,956,"[0, 0, 0, 0, 0, 0, 40, 0, 0, 391, 903, 0, 0, 0, 0, 86, 0, 169, 336, 0]"
20,{'pink': 10},fake_hm,True,719,"[0, 0, 0, 0, 149, 390, 0, 0, 397, 0, 0, 0, 0, 0, 199, 0, 0, 0, 295, 282]"
1,{'pink': 4},None,True,15331,[1288]
1,{'pink': 5},None,True,10644,[1807]
1,{'pink': 6},None,True,2502,[1943]
1,{'pink': 7},None,True,9966,[1631]
1,{'pink': 8},None,True,9039,[1113]
1,{'pink': 9},None,True,15108,[1518]
1,{'pink': 10},None,True,8391,[1771]
2,{'pink': 4},None,True,8696,"[1520, 451]"
2,{'pink': 5},None,True,17534,"[1822, 1039]"
2,{'pink': 6},None,True,9425,"[723, 1463]"
2,{'pink': 7},None,True,9140,"[1712, 539]"
2,{'pink': 8},None,True,6850,"[1506, 517]"
2,{'pink': 9},None,True,7851,"[362, 1520]"
2,{'pink': 10},None,True,2432,"[1379, 611]"
3,{'pink': 4},None,True,12086,"[221, 137, 1409]"
3,{'pink': 5},None,True,5072,"[0, 1091, 274]"
3,{'pink': 6},None,True,2455,"[767, 304, 424]"
3,{'pink': 7},None,True,5057,"[1553, 394, 1246]"
3,{'pink': 8},None,True,2855,"[299, 0, 962]"
3,{'pink': 9},None,True,3266,"[360, 0, 1343]"
3,{'pink': 10},None,True,3246,"[699, 327, 2153]"
4,{'pink': 4},None,True,4669,"[0, 1028, 1914, 119]"
4,{'pink': 5},None,True,5578,"[613, 0, 951, 1982]"
4,{'pink': 6},None,True,2804,"[458, 2265, 348, 191]"
4,{'pink': 7},None,True,2522,"[0, 1373, 275, 404]"
4,{'pink': 8},None,True,1348,"[169, 808, 320, 698]"
4,{'pink': 9},None,True,1611,"[506, 169, 190, 0]"
4,{'pink': 10},None,True,3157,"[272, 1432, 1690, 2057]"
5,{'pink': 4},None,True,3344,"[2350, 685, 0, 0, 0]"
5,{'pink': 5},None,True,3580,"[0, 794, 417, 0, 252]"
5,{'pink': 6},None,True,3183,"[38, 2370, 0, 0, 1648]"
5,{'pink': 7},None,True,2203,"[424, 872, 273, 511, 849]"
5,{'pink': 8},None,True,2086,"[823, 868, 0, 189, 509]"
5,{'pink': 9},None,True,2310,"[1197, 318, 1442, 269, 0]"
5,{'pink': 10},None,True,3697,"[297, 1545, 347, 808, 1002]"
6,{'pink': 4},None,True,2673,"[0, 1481, 936, 0, 86, 0]"
6,{'pink': 5},None,True,4601,"[0, 2279, 0, 974, 295, 199]"
6,{'pink': 6},None,True,3218,"[0, 1581, 2051, 0, 904, 0]"
6,{'pink': 7},None,True,1459,"[0, 0, 928, 877, 84, 386]"
6,{'pink': 8},None,True,2496,"[264, 0, 1729, 355, 284, 577]"
6,{'pink': 9},None,True,1371,"[0, 487, 324, 0, 140, 275]"
6,{'pink': 10},None,True,2697,"[1487, 2213, 1634, 0, 0, 0]"
7,{'pink': 4},None,True,4745,"[2142, 768, 0, 0, 0, 0, 1073]"
7,{'pink': 5},None,True,2988,"[0, 362, 0, 0, 1339, 321, 452]"
7,{'pink': 6},None,True,2868,"[0, 0, 1037, 0, 0, 398, 899]"
7,{'pink': 7},None,True,2871,"[0, 425, 191, 237, 0, 1631, 0]"
7,{'pink': 8},None,True,3687,"[1169, 0, 921, 1595, 971, 408, 187]"
7,{'pink': 9},None,True,1713,"[349, 358, 1654, 0, 238, 1355, 245]"
7,{'pink': 10},None,True,3278,"[911, 162, 223, 0, 1313, 0, 1599]"
8,{'pink': 4},None,True,4458,"[0, 154, 0, 334, 0, 0, 109, 0]"
8,{'pink': 5},None,True,3471,"[1241, 2030, 0, 855, 0, 423, 0, 0]"
8,{'pink': 6},None,True,1307,"[0, 0, 327, 1059, 0, 390, 0, 85]"
8,{'pink': 7},None,True,1681,"[0, 203, 242, 682, 1604, 290, 0, 0]"
8,{'pink': 8},None,True,2386,"[9, 1037, 290, 0, 0, 632, 1638, 0]"
