num_robots,boxes,use_hm,fake_hm,counter,carry_counter
10,"{'pink': 3, 'yellow': 3}",None,True,3199,"[322, 0, 0, 613, 0, 1061, 169, 0, 846, 0]"
10,"{'pink': 4, 'yellow': 4}",None,True,2788,"[701, 847, 0, 0, 244, 0, 526, 1022, 0, 855]"
10,"{'pink': 5, 'yellow': 5}",None,True,853,"[393, 0, 0, 2, 0, 0, 325, 723, 652, 724]"
10,"{'pink': 6, 'yellow': 6}",None,True,1924,"[286, 769, 382, 455, 0, 0, 0, 0, 999, 51]"
10,"{'pink': 7, 'yellow': 7}",None,True,729,"[0, 0, 226, 504, 0, 192, 0, 446, 358, 138]"
10,"{'pink': 8, 'yellow': 8}",None,True,1491,"[1171, 471, 874, 1169, 162, 272, 26, 646, 1124, 0]"
10,"{'pink': 9, 'yellow': 9}",None,True,1343,"[1272, 676, 0, 0, 280, 585, 0, 0, 207, 941]"
10,"{'pink': 10, 'yellow': 10}",None,True,1034,"[610, 0, 291, 187, 0, 939, 912, 904, 227, 500]"
11,"{'pink': 2, 'yellow': 2}",None,True,5971,"[0, 854, 0, 162, 0, 0, 0, 0, 439, 404, 0]"
11,"{'pink': 3, 'yellow': 3}",None,True,3423,"[480, 0, 0, 0, 0, 462, 1087, 0, 0, 0, 0]"
11,"{'pink': 4, 'yellow': 4}",None,True,1784,"[1023, 746, 0, 536, 1105, 0, 0, 310, 0, 113, 988]"
11,"{'pink': 5, 'yellow': 5}",None,True,1314,"[368, 203, 259, 1244, 0, 1212, 0, 0, 0, 766, 0]"
11,"{'pink': 6, 'yellow': 6}",None,True,1441,"[0, 0, 271, 844, 0, 696, 0, 0, 0, 361, 900]"
11,"{'pink': 7, 'yellow': 7}",None,True,1162,"[349, 575, 655, 890, 804, 491, 0, 988, 653, 12, 0]"
11,"{'pink': 8, 'yellow': 8}",None,True,1146,"[599, 943, 1032, 799, 977, 168, 119, 430, 523, 586, 0]"
11,"{'pink': 9, 'yellow': 9}",None,True,1237,"[1121, 0, 273, 272, 329, 0, 0, 1132, 490, 1007, 907]"
11,"{'pink': 10, 'yellow': 10}",None,True,499,"[279, 0, 166, 295, 460, 203, 336, 0, 0, 442, 430]"
12,"{'pink': 2, 'yellow': 2}",None,True,1798,"[0, 554, 0, 0, 268, 0, 327, 0, 0, 0, 118, 0]"
12,"{'pink': 3, 'yellow': 3}",None,True,3244,"[0, 382, 1041, 744, 0, 0, 0, 421, 0, 0, 0, 869]"
12,"{'pink': 4, 'yellow': 4}",None,True,1431,"[0, 353, 0, 0, 0, 0, 0, 162, 1045, 980, 0, 0]"
12,"{'pink': 5, 'yellow': 5}",None,True,1646,"[104, 0, 423, 400, 0, 48, 758, 0, 25, 1318, 409, 174]"
12,"{'pink': 6, 'yellow': 6}",None,True,1344,"[154, 0, 0, 529, 0, 1217, 790, 0, 571, 0, 0, 1307]"
12,"{'pink': 7, 'yellow': 7}",None,True,974,"[0, 923, 504, 0, 353, 0, 0, 525, 438, 0, 169, 0]"
12,"{'pink': 8, 'yellow': 8}",None,True,798,"[0, 559, 0, 302, 460, 0, 161, 317, 0, 395, 423, 739]"
12,"{'pink': 9, 'yellow': 9}",None,True,1050,"[659, 427, 0, 0, 683, 1011, 809, 1013, 0, 341, 572, 0]"
12,"{'pink': 10, 'yellow': 10}",None,True,1599,"[814, 390, 0, 573, 1078, 978, 480, 1016, 460, 1143, 0, 345]"
13,"{'pink': 2, 'yellow': 2}",None,True,2407,"[0, 0, 0, 689, 0, 504, 564, 0, 0, 0, 730, 0, 0]"
13,"{'pink': 3, 'yellow': 3}",None,True,2306,"[0, 0, 392, 0, 0, 123, 829, 362, 0, 915, 0, 0, 0]"
13,"{'pink': 4, 'yellow': 4}",None,True,626,"[0, 589, 0, 0, 0, 0, 354, 0, 94, 0, 348, 462, 587]"
13,"{'pink': 5, 'yellow': 5}",None,True,786,"[0, 252, 0, 688, 0, 0, 748, 0, 0, 339, 0, 0, 341]"
13,"{'pink': 6, 'yellow': 6}",None,True,1076,"[508, 1025, 653, 0, 485, 0, 0, 535, 0, 21, 0, 0, 456]"
13,"{'pink': 7, 'yellow': 7}",None,True,630,"[521, 481, 159, 308, 74, 0, 274, 0, 156, 155, 0, 0, 400]"
13,"{'pink': 8, 'yellow': 8}",None,True,1237,"[726, 141, 969, 281, 622, 0, 0, 0, 811, 908, 478, 706, 0]"
13,"{'pink': 9, 'yellow': 9}",None,True,599,"[475, 0, 208, 548, 36, 128, 403, 0, 81, 0, 435, 0, 90]"
13,"{'pink': 10, 'yellow': 10}",None,True,764,"[178, 570, 189, 592, 642, 547, 326, 427, 121, 0, 546, 484, 315]"
14,"{'pink': 2, 'yellow': 2}",None,True,5575,"[0, 509, 0, 0, 0, 0, 424, 657, 919, 0, 0, 0, 0, 0]"
14,"{'pink': 3, 'yellow': 3}",None,True,1843,"[894, 0, 0, 1091, 0, 0, 126, 0, 0, 0, 326, 817, 0, 0]"
14,"{'pink': 4, 'yellow': 4}",None,True,1527,"[491, 1168, 522, 0, 695, 0, 622, 0, 0, 0, 568, 0, 0, 0]"
14,"{'pink': 5, 'yellow': 5}",None,True,1674,"[889, 421, 265, 0, 252, 0, 0, 0, 0, 0, 0, 797, 0, 717]"
14,"{'pink': 6, 'yellow': 6}",None,True,1081,"[0, 0, 0, 0, 0, 420, 507, 0, 0, 1028, 0, 0, 327, 638]"
14,"{'pink': 7, 'yellow': 7}",None,True,1309,"[253, 173, 0, 0, 628, 191, 0, 0, 980, 0, 0, 485, 0, 0]"
14,"{'pink': 8, 'yellow': 8}",None,True,903,"[0, 553, 0, 95, 454, 0, 339, 846, 0, 479, 402, 0, 0, 309]"
14,"{'pink': 9, 'yellow': 9}",None,True,487,"[282, 0, 0, 36, 0, 0, 148, 0, 288, 0, 149, 0, 399, 209]"
14,"{'pink': 10, 'yellow': 10}",None,True,1436,"[0, 54, 994, 788, 588, 670, 1130, 237, 1155, 0, 0, 0, 774, 1399]"
15,"{'pink': 2, 'yellow': 2}",None,True,2545,"[977, 0, 0, 0, 0, 841, 0, 624, 0, 0, 0, 0, 0, 0, 646]"
15,"{'pink': 3, 'yellow': 3}",None,True,1970,"[0, 0, 0, 0, 370, 1132, 0, 1593, 546, 0, 0, 321, 0, 0, 0]"
15,"{'pink': 4, 'yellow': 4}",None,True,1217,"[0, 0, 0, 0, 510, 1180, 955, 304, 894, 0, 0, 830, 0, 323, 0]"
15,"{'pink': 5, 'yellow': 5}",None,True,1344,"[0, 292, 0, 0, 0, 0, 0, 259, 1106, 1113, 355, 0, 1049, 0, 0]"
15,"{'pink': 6, 'yellow': 6}",None,True,1554,"[28, 0, 423, 1174, 168, 0, 0, 0, 1171, 1242, 0, 773, 207, 739, 999]"
15,"{'pink': 7, 'yellow': 7}",None,True,1036,"[903, 868, 815, 189, 0, 0, 0, 274, 310, 0, 0, 0, 565, 0, 809]"
15,"{'pink': 8, 'yellow': 8}",None,True,1303,"[617, 350, 0, 901, 0, 0, 1087, 0, 516, 92, 0, 937, 967, 236, 0]"
15,"{'pink': 9, 'yellow': 9}",None,True,713,"[0, 376, 400, 0, 175, 0, 0, 502, 489, 368, 0, 274, 0, 543, 624]"
15,"{'pink': 10, 'yellow': 10}",None,True,679,"[0, 348, 0, 155, 0, 0, 0, 400, 339, 592, 570, 152, 0, 369, 197]"
16,"{'pink': 2, 'yellow': 2}",None,True,2140,"[0, 0, 0, 564, 0, 0, 0, 0, 740, 0, 0, 0, 0, 0, 1179, 529]"
16,"{'pink': 3, 'yellow': 3}",None,True,609,"[0, 0, 386, 56, 0, 0, 0, 302, 0, 0, 0, 230, 480, 0, 0, 458]"
16,"{'pink': 4, 'yellow': 4}",None,True,1817,"[373, 879, 0, 874, 0, 0, 1324, 454, 636, 27, 0, 1064, 0, 0, 163, 989]"
16,"{'pink': 5, 'yellow': 5}",None,True,1071,"[215, 129, 718, 481, 0, 0, 0, 0, 0, 0, 948, 1002, 0, 0, 0, 199]"
16,"{'pink': 6, 'yellow': 6}",None,True,824,"[682, 317, 667, 490, 0, 259, 618, 648, 0, 463, 0, 0, 304, 0, 0, 42]"
16,"{'pink': 7, 'yellow': 7}",None,True,1377,"[0, 0, 1295, 559, 0, 0, 0, 0, 0, 1045, 0, 0, 848, 478, 1326, 590]"
16,"{'pink': 8, 'yellow': 8}",None,True,933,"[0, 0, 0, 0, 715, 0, 0, 0, 0, 756, 188, 202, 295, 311, 566, 534]"
16,"{'pink': 9, 'yellow': 9}",None,True,1154,"[428, 1077, 377, 457, 741, 0, 0, 1103, 0, 580, 0, 974, 0, 0, 800, 364]"
16,"{'pink': 10, 'yellow': 10}",None,True,451,"[0, 214, 0, 0, 0, 0, 0, 304, 0, 0, 286, 70, 119, 414, 0, 296]"
17,"{'pink': 2, 'yellow': 2}",None,True,1380,"[0, 586, 440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 565, 0, 0, 0, 308]"
17,"{'pink': 3, 'yellow': 3}",None,True,2478,"[854, 0, 0, 118, 0, 1109, 407, 0, 339, 0, 0, 0, 207, 0, 0, 0, 192]"
17,"{'pink': 4, 'yellow': 4}",None,True,1968,"[387, 0, 0, 0, 0, 1245, 0, 0, 0, 0, 464, 748, 0, 378, 870, 1315, 198]"
17,"{'pink': 5, 'yellow': 5}",None,True,895,"[0, 0, 0, 0, 844, 173, 514, 0, 0, 0, 199, 0, 224, 0, 0, 355, 0]"
17,"{'pink': 6, 'yellow': 6}",None,True,1324,"[1210, 366, 939, 6, 0, 0, 0, 0, 1287, 0, 0, 192, 881, 500, 0, 0, 0]"
17,"{'pink': 7, 'yellow': 7}",None,True,714,"[283, 0, 386, 0, 0, 0, 0, 353, 0, 377, 0, 298, 316, 0, 49, 197, 172]"
17,"{'pink': 8, 'yellow': 8}",None,True,661,"[0, 321, 213, 3, 0, 0, 0, 0, 56, 624, 624, 460, 0, 242, 512, 257, 133]"
17,"{'pink': 9, 'yellow': 9}",None,True,1097,"[1060, 0, 262, 502, 0, 0, 865, 497, 354, 1038, 0, 0, 0, 720, 0, 293, 1060]"
17,"{'pink': 10, 'yellow': 10}",None,True,525,"[474, 377, 0, 0, 203, 0, 140, 0, 0, 456, 0, 237, 197, 430, 321, 0, 488]"
18,"{'pink': 2, 'yellow': 2}",None,True,2817,"[0, 0, 0, 1094, 0, 0, 399, 0, 572, 199, 0, 0, 0, 0, 0, 0, 0, 0]"
18,"{'pink': 3, 'yellow': 3}",None,True,990,"[0, 0, 531, 0, 0, 0, 0, 0, 415, 308, 0, 0, 340, 0, 0, 402, 0, 0]"
18,"{'pink': 4, 'yellow': 4}",None,True,1021,"[162, 0, 0, 0, 0, 0, 388, 970, 0, 0, 0, 0, 471, 576, 0, 0, 339, 0]"
18,"{'pink': 5, 'yellow': 5}",None,True,844,"[0, 0, 401, 191, 0, 0, 309, 0, 527, 0, 0, 749, 0, 258, 0, 0, 0, 0]"
18,"{'pink': 6, 'yellow': 6}",None,True,1253,"[0, 0, 0, 1124, 0, 649, 0, 0, 0, 0, 0, 870, 1058, 0, 874, 0, 462, 0]"
18,"{'pink': 7, 'yellow': 7}",None,True,620,"[118, 273, 583, 215, 133, 536, 0, 0, 537, 0, 0, 0, 0, 0, 303, 473, 0, 346]"
18,"{'pink': 8, 'yellow': 8}",None,True,981,"[0, 0, 749, 0, 642, 3, 865, 689, 0, 944, 0, 567, 0, 0, 885, 0, 458, 420]"
18,"{'pink': 9, 'yellow': 9}",None,True,1319,"[461, 34, 947, 0, 1177, 245, 0, 481, 905, 95, 0, 0, 0, 0, 1164, 968, 0, 0]"
18,"{'pink': 10, 'yellow': 10}",None,True,1176,"[225, 0, 435, 627, 0, 0, 1139, 0, 0, 1064, 309, 1059, 0, 715, 0, 0, 0, 1119]"
19,"{'pink': 2, 'yellow': 2}",None,True,2225,"[1259, 822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 451, 432]"
19,"{'pink': 3, 'yellow': 3}",None,True,1182,"[449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 776, 1073, 0, 0, 0, 0, 254, 0]"
19,"{'pink': 4, 'yellow': 4}",None,True,1310,"[0, 901, 345, 16, 244, 1004, 0, 0, 0, 0, 0, 0, 0, 461, 0, 0, 0, 0, 0]"
19,"{'pink': 5, 'yellow': 5}",None,True,980,"[776, 0, 806, 0, 238, 208, 311, 719, 0, 0, 0, 0, 631, 0, 257, 851, 0, 0, 0]"
19,"{'pink': 6, 'yellow': 6}",None,True,614,"[0, 0, 424, 304, 348, 0, 0, 199, 192, 70, 0, 0, 0, 0, 327, 339, 0, 305, 0]"
19,"{'pink': 7, 'yellow': 7}",None,True,703,"[0, 542, 606, 0, 56, 0, 173, 374, 379, 0, 652, 461, 0, 0, 567, 0, 350, 267, 652]"
19,"{'pink': 8, 'yellow': 8}",None,True,408,"[0, 192, 0, 349, 0, 0, 0, 268, 0, 0, 173, 10, 253, 268, 312, 269, 188, 0, 0]"
19,"{'pink': 9, 'yellow': 9}",None,True,555,"[366, 0, 504, 27, 502, 0, 215, 0, 0, 0, 0, 0, 412, 31, 295, 304, 0, 0, 385]"
19,"{'pink': 10, 'yellow': 10}",None,True,551,"[280, 482, 0, 500, 299, 0, 337, 454, 336, 492, 0, 0, 386, 0, 423, 0, 0, 0, 0]"
20,"{'pink': 2, 'yellow': 2}",None,True,1716,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 546, 0, 0, 0, 0, 439, 0, 1560, 0, 0]"
20,"{'pink': 3, 'yellow': 3}",None,True,1172,"[0, 253, 0, 0, 0, 0, 0, 777, 0, 0, 0, 0, 439, 0, 89, 0, 301, 0, 0, 247]"
20,"{'pink': 4, 'yellow': 4}",None,True,1167,"[0, 632, 0, 0, 0, 0, 0, 132, 0, 170, 310, 0, 0, 960, 0, 620, 0, 0, 698, 390]"
20,"{'pink': 5, 'yellow': 5}",None,True,683,"[0, 401, 0, 348, 0, 341, 0, 57, 0, 414, 0, 0, 0, 369, 98, 0, 0, 0, 517, 0]"
20,"{'pink': 6, 'yellow': 6}",None,True,850,"[214, 0, 508, 0, 345, 0, 0, 0, 813, 0, 0, 654, 494, 0, 672, 657, 0, 184, 0, 0]"
20,"{'pink': 7, 'yellow': 7}",None,True,456,"[417, 39, 0, 0, 0, 314, 291, 0, 159, 0, 0, 0, 389, 92, 0, 0, 0, 0, 0, 0]"
20,"{'pink': 8, 'yellow': 8}",None,True,497,"[410, 0, 440, 0, 460, 0, 0, 178, 312, 0, 0, 310, 0, 0, 0, 0, 227, 346, 0, 242]"
20,"{'pink': 9, 'yellow': 9}",None,True,458,"[297, 0, 0, 0, 303, 0, 0, 0, 186, 0, 0, 0, 0, 135, 0, 310, 81, 113, 0, 419]"
20,"{'pink': 10, 'yellow': 10}",None,True,534,"[243, 0, 0, 0, 0, 0, 0, 0, 0, 483, 254, 235, 426, 0, 48, 319, 293, 497, 447, 339]"
1,"{'pink': 2, 'yellow': 2}",fake_hm,True,22841,[1407]
1,"{'pink': 3, 'yellow': 3}",fake_hm,True,21714,[1341]
1,"{'pink': 4, 'yellow': 4}",fake_hm,True,12174,[1963]
1,"{'pink': 5, 'yellow': 5}",fake_hm,True,5335,[1825]
1,"{'pink': 6, 'yellow': 6}",fake_hm,True,9222,[1828]
1,"{'pink': 7, 'yellow': 7}",fake_hm,True,4333,[1584]
1,"{'pink': 8, 'yellow': 8}",fake_hm,True,7643,[1589]
1,"{'pink': 9, 'yellow': 9}",fake_hm,True,5923,[2947]
1,"{'pink': 10, 'yellow': 10}",fake_hm,True,4782,[2829]
2,"{'pink': 2, 'yellow': 2}",fake_hm,True,15583,"[510, 1485]"
2,"{'pink': 3, 'yellow': 3}",fake_hm,True,13377,"[1258, 699]"
2,"{'pink': 4, 'yellow': 4}",fake_hm,True,11196,"[383, 1862]"
2,"{'pink': 5, 'yellow': 5}",fake_hm,True,3503,"[348, 1040]"
2,"{'pink': 6, 'yellow': 6}",fake_hm,True,2331,"[1037, 646]"
2,"{'pink': 7, 'yellow': 7}",fake_hm,True,2845,"[606, 976]"
2,"{'pink': 8, 'yellow': 8}",fake_hm,True,2219,"[1523, 992]"
2,"{'pink': 9, 'yellow': 9}",fake_hm,True,3032,"[162, 1569]"
2,"{'pink': 10, 'yellow': 10}",fake_hm,True,1860,"[556, 777]"
3,"{'pink': 2, 'yellow': 2}",fake_hm,True,8422,"[0, 0, 1767]"
3,"{'pink': 3, 'yellow': 3}",fake_hm,True,7763,"[907, 1019, 0]"
3,"{'pink': 4, 'yellow': 4}",fake_hm,True,4325,"[1198, 564, 1152]"
3,"{'pink': 5, 'yellow': 5}",fake_hm,True,3686,"[1922, 441, 390]"
3,"{'pink': 6, 'yellow': 6}",fake_hm,True,2995,"[108, 941, 1270]"
3,"{'pink': 7, 'yellow': 7}",fake_hm,True,2838,"[910, 64, 1067]"
3,"{'pink': 8, 'yellow': 8}",fake_hm,True,1292,"[1099, 474, 963]"
3,"{'pink': 9, 'yellow': 9}",fake_hm,True,2063,"[369, 503, 1543]"
3,"{'pink': 10, 'yellow': 10}",fake_hm,True,2060,"[715, 1554, 769]"
4,"{'pink': 2, 'yellow': 2}",fake_hm,True,8250,"[0, 513, 881, 1043]"
4,"{'pink': 3, 'yellow': 3}",fake_hm,True,3057,"[673, 439, 565, 0]"
4,"{'pink': 4, 'yellow': 4}",fake_hm,True,2296,"[0, 501, 1353, 403]"
4,"{'pink': 5, 'yellow': 5}",fake_hm,True,3807,"[161, 764, 545, 402]"
4,"{'pink': 6, 'yellow': 6}",fake_hm,True,1448,"[675, 0, 434, 698]"
4,"{'pink': 7, 'yellow': 7}",fake_hm,True,2663,"[0, 611, 847, 663]"
4,"{'pink': 8, 'yellow': 8}",fake_hm,True,2348,"[391, 1025, 223, 327]"
4,"{'pink': 9, 'yellow': 9}",fake_hm,True,1662,"[1329, 827, 0, 911]"
4,"{'pink': 10, 'yellow': 10}",fake_hm,True,1350,"[647, 953, 154, 858]"
5,"{'pink': 2, 'yellow': 2}",fake_hm,True,11209,"[806, 311, 494, 496, 0]"
5,"{'pink': 3, 'yellow': 3}",fake_hm,True,1766,"[302, 0, 451, 715, 0]"
5,"{'pink': 4, 'yellow': 4}",fake_hm,True,1737,"[638, 1238, 842, 274, 0]"
5,"{'pink': 5, 'yellow': 5}",fake_hm,True,2003,"[1061, 375, 0, 529, 190]"
5,"{'pink': 6, 'yellow': 6}",fake_hm,True,965,"[303, 197, 454, 0, 86]"
5,"{'pink': 7, 'yellow': 7}",fake_hm,True,2887,"[0, 0, 655, 455, 690]"
5,"{'pink': 8, 'yellow': 8}",fake_hm,True,1945,"[0, 859, 0, 1184, 944]"
5,"{'pink': 9, 'yellow': 9}",fake_hm,True,1751,"[0, 847, 907, 377, 450]"
5,"{'pink': 10, 'yellow': 10}",fake_hm,True,1317,"[1280, 0, 1146, 1092, 1035]"
6,"{'pink': 2, 'yellow': 2}",fake_hm,True,3940,"[243, 427, 1540, 0, 0, 0]"
6,"{'pink': 3, 'yellow': 3}",fake_hm,True,1560,"[336, 440, 936, 0, 0, 0]"
6,"{'pink': 4, 'yellow': 4}",fake_hm,True,4029,"[0, 608, 637, 927, 560, 0]"
6,"{'pink': 5, 'yellow': 5}",fake_hm,True,1891,"[136, 0, 0, 973, 0, 410]"
6,"{'pink': 6, 'yellow': 6}",fake_hm,True,2698,"[2195, 1887, 1371, 0, 303, 0]"
6,"{'pink': 7, 'yellow': 7}",fake_hm,True,1796,"[0, 0, 625, 1413, 523, 445]"
6,"{'pink': 8, 'yellow': 8}",fake_hm,True,2034,"[90, 724, 118, 1093, 219, 0]"
6,"{'pink': 9, 'yellow': 9}",fake_hm,True,1617,"[0, 55, 0, 638, 708, 331]"
6,"{'pink': 10, 'yellow': 10}",fake_hm,True,1513,"[792, 947, 0, 414, 0, 700]"
7,"{'pink': 2, 'yellow': 2}",fake_hm,True,4025,"[356, 0, 0, 459, 1458, 0, 0]"
