INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
3	[1, 0, 0, 0, 0, 0, 0, 0, 1]	9272.8	2	1.182092372052225
3	[0, 0, 0, 1, 0, 0, 1, 1, 0]	11856.4	3	1.6
4	[1, 0, 0, 0, 0, 0, 0, 0, 1]	10338.6	2	1.1542349387921853
4	[0, 0, 0, 1, 0, 0, 0, 1, 0]	13707.4	2	1.4
4	[0, 0, 0, 1, 0, 0, 0, 1, 0]	11774.4	2	1.2589812801844258
4	[1, 1, 0, 0, 0, 1, 1, 1, 0]	10590.8	5	1.7726337598669333
4	[0, 0, 0, 1, 0, 0, 1, 1, 0]	8221.0	3	1.1997490406641669
4	[1, 0, 0, 0, 0, 0, 0, 1, 0]	11419.2	2	1.2330682696937423
4	[0, 0, 0, 1, 0, 0, 0, 0, 0]	11012.8	1	1.0034200504836803
4	[1, 0, 0, 0, 0, 0, 0, 1, 0]	12681.6	2	1.3251645096809024
4	[0, 0, 1, 0, 1, 1, 1, 0, 0]	12953.6	4	1.7450078060025973
4	[0, 0, 0, 0, 0, 0, 1, 0, 1]	13298.6	2	1.3701766928812176
5	[0, 0, 0, 1, 0, 0, 0, 0, 0]	11405.0	1	1.1303976113948213
5	[1, 0, 0, 0, 0, 0, 0, 0, 1]	11953.6	2	1.375151327274804
5	[0, 0, 0, 1, 0, 0, 1, 1, 0]	11788.0	3	1.5616420029041784
5	[0, 1, 1, 0, 1, 1, 1, 1, 0]	12109.4	6	2.1878611867974094
5	[1, 1, 0, 0, 0, 1, 1, 0, 1]	12216.2	5	1.9965737220799138
5	[0, 0, 1, 0, 1, 0, 0, 1, 0]	12258.2	3	1.6
5	[1, 0, 1, 0, 0, 1, 1, 0, 1]	11220.0	5	1.915305672937299
5	[1, 1, 0, 1, 0, 1, 1, 1, 0]	11992.8	6	2.1783491866668845
5	[0, 0, 0, 0, 0, 0, 1, 1, 0]	10250.0	2	1.2361749685924524
5	[1, 1, 1, 0, 0, 1, 1, 1, 0]	11021.4	6	2.0991042730580345
6	[0, 0, 0, 1, 0, 0, 0, 0, 0]	8594.0	1	0.8967166599108229
6	[0, 0, 0, 0, 0, 0, 1, 1, 0]	12335.0	2	1.4
6	[1, 0, 0, 0, 0, 0, 0, 0, 1]	8955.6	2	1.1260316173490068
6	[1, 0, 0, 0, 0, 0, 0, 0, 1]	8589.0	2	1.0963113092825294
6	[0, 0, 0, 0, 0, 0, 0, 0, 1]	11274.8	1	1.1140494527766518
6	[0, 0, 0, 1, 0, 0, 0, 1, 0]	11285.4	2	1.314908796108634
6	[0, 0, 1, 0, 0, 1, 1, 0, 1]	11692.6	4	1.7479205512768545
6	[1, 1, 1, 0, 0, 0, 0, 1, 0]	10096.6	4	1.6185326307255776
6	[1, 1, 1, 0, 0, 1, 1, 1, 1]	11871.4	7	2.3624158897446295
6	[1, 0, 0, 0, 0, 0, 1, 1, 1]	10507.0	4	1.651803810295906
7	[0, 0, 0, 1, 0, 0, 0, 0, 0]	10280.4	1	1.0134257500949488
7	[1, 0, 0, 0, 0, 0, 0, 0, 1]	11052.8	2	1.2745410811495126
7	[0, 0, 0, 0, 0, 0, 0, 0, 1]	12638.4	1	1.2
7	[0, 0, 1, 0, 0, 1, 1, 0, 1]	10055.4	4	1.595622863653627
7	[1, 1, 1, 1, 0, 0, 0, 1, 0]	10498.6	5	1.8306905937460438
7	[0, 0, 0, 0, 0, 0, 0, 0, 1]	9369.6	1	0.9413596657804786
7	[1, 1, 0, 0, 0, 0, 0, 1, 0]	11842.2	3	1.5370015191796431
7	[1, 0, 1, 0, 0, 0, 0, 0, 1]	12390.6	3	1.5803930877326247
7	[0, 0, 0, 0, 0, 0, 0, 0, 1]	9903.2	1	0.9835802000253198
7	[0, 0, 0, 0, 0, 0, 0, 0, 1]	7614.6	1	0.8024971515381694
8	[0, 0, 0, 0, 0, 0, 0, 0, 1]	11221.2	1	0.9988438647948288
8	[0, 0, 0, 0, 0, 0, 0, 0, 1]	10533.4	1	0.9498789759945325
8	[0, 0, 0, 0, 0, 0, 0, 0, 1]	11180.2	1	0.9959250505453201
8	[0, 0, 0, 0, 0, 1, 0, 0, 1]	10299.2	2	1.1332061394766069
8	[0, 0, 0, 1, 0, 0, 0, 1, 1]	8809.0	3	1.2271179200956803
8	[0, 0, 0, 0, 0, 0, 1, 0, 1]	10704.8	2	1.1620810433693083
8	[1, 0, 1, 0, 0, 0, 0, 0, 0]	14046.8	2	1.4
8	[1, 1, 1, 1, 0, 0, 0, 0, 0]	9836.2	4	1.500244895634593
8	[1, 0, 1, 0, 0, 0, 0, 0, 1]	13533.6	3	1.5634649884671243
8	[1, 1, 0, 1, 0, 0, 0, 0, 1]	11513.0	4	1.6196172793803572
9	[0, 0, 0, 0, 0, 0, 0, 0, 1]	10436.4	1	1.0698449741623604
9	[0, 0, 0, 0, 0, 0, 0, 0, 1]	10551.2	1	1.0794132355392567
9	[0, 0, 0, 0, 0, 0, 0, 0, 1]	10228.0	1	1.0524754125687614
9	[0, 0, 1, 0, 0, 1, 0, 0, 1]	10723.8	3	1.4937989664944158
9	[1, 1, 1, 1, 0, 0, 0, 0, 0]	10374.2	4	1.6646607767961328
9	[1, 1, 1, 1, 0, 0, 0, 0, 1]	11962.4	5	1.9970328388064678
9	[0, 0, 0, 1, 0, 0, 0, 1, 0]	11998.0	2	1.4
9	[0, 0, 0, 1, 0, 0, 0, 1, 1]	11629.4	3	1.5692782130355059
9	[0, 0, 1, 0, 1, 0, 0, 0, 0]	10691.4	2	1.291098516419403
9	[1, 1, 0, 0, 0, 0, 0, 0, 1]	10866.6	3	1.5057009501583598
