INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
4	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4885.0	3	8.2
5	[1, 0, 0, 1, 0, 1, 0, 0, 0]	10274.0	3	11.8
5	[1, 0, 0, 1, 0, 0, 0, 0, 1]	5688.0	3	7.6
5	[1, 0, 0, 1, 0, 1, 0, 0, 0]	7056.0	3	9.4
5	[1, 0, 0, 1, 0, 1, 0, 0, 0]	9216.0	3	13.2
5	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5387.0	3	8.0
5	[1, 0, 0, 1, 0, 1, 0, 1, 0]	5416.0	4	13.8
5	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4565.0	3	5.800000000000001
5	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4636.0	3	7.6000000000000005
5	[1, 0, 0, 0, 0, 1, 0, 0, 0]	19998.0	2	14.0
5	[1, 0, 0, 1, 1, 1, 1, 0, 0]	4374.0	5	11.200000000000001
5	[0, 1, 0, 1, 0, 1, 0, 0, 0]	19784.0	3	19.4
5	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5309.0	3	10.2
5	[1, 0, 0, 1, 0, 1, 0, 0, 1]	8394.0	4	18.6
5	[1, 0, 0, 1, 0, 1, 0, 0, 0]	8085.0	3	16.0
5	[0, 1, 0, 1, 0, 1, 0, 0, 1]	18960.0	4	22.4
6	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5051.0	3	8.0
6	[1, 0, 0, 1, 0, 0, 0, 0, 1]	4483.0	3	2.8
6	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4879.0	3	7.6
6	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4735.0	3	6.4
6	[1, 0, 0, 1, 0, 1, 0, 0, 0]	8249.0	3	16.2
6	[1, 0, 0, 1, 0, 1, 0, 0, 0]	9116.0	3	18.0
6	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4817.0	3	9.8
6	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6719.0	3	16.6
6	[1, 0, 0, 1, 0, 1, 0, 0, 1]	5448.0	4	19.4
6	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4346.0	3	6.4
6	[1, 0, 0, 1, 0, 0, 0, 0, 1]	4408.0	3	8.2
6	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4635.0	3	11.0
6	[1, 0, 0, 1, 0, 1, 1, 0, 0]	6292.0	4	21.200000000000003
6	[1, 0, 0, 1, 0, 1, 0, 0, 0]	7969.0	3	20.8
6	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4990.0	3	16.6
7	[1, 0, 0, 1, 0, 0, 0, 0, 1]	4965.0	3	7.4
7	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4585.0	3	4.2
7	[1, 0, 0, 1, 0, 1, 0, 0, 0]	8018.0	3	13.0
7	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4778.0	3	6.800000000000001
7	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4874.0	3	8.600000000000001
7	[1, 0, 0, 1, 0, 0, 0, 0, 1]	5530.0	3	12.4
7	[1, 0, 0, 1, 0, 0, 1, 0, 0]	5667.0	3	14.2
7	[1, 0, 0, 0, 0, 1, 0, 0, 1]	21119.0	3	22.0
7	[1, 0, 0, 1, 0, 0, 0, 0, 0]	9055.0	2	10.0
7	[1, 0, 0, 0, 0, 1, 0, 0, 1]	18482.0	3	20.8
7	[1, 0, 0, 1, 0, 1, 0, 0, 1]	4912.0	4	15.200000000000001
7	[1, 0, 0, 0, 0, 1, 0, 0, 0]	16014.0	2	11.8
7	[1, 0, 0, 1, 0, 1, 0, 0, 0]	7712.0	3	17.6
7	[1, 0, 0, 0, 0, 1, 0, 0, 0]	19002.0	2	14.6
7	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4361.0	3	10.4
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6754.0	3	14.2
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4644.0	3	6.0
8	[1, 0, 0, 1, 0, 0, 0, 0, 1]	5572.0	3	10.8
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	7036.0	3	17.6
8	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5645.0	2	9.0
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4680.0	3	10.4
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4670.0	3	10.2
8	[0, 0, 0, 1, 0, 1, 0, 0, 0]	18632.0	2	13.8
8	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5586.0	2	9.6
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4558.0	3	8.0
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4583.0	3	9.8
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5580.0	3	16.6
8	[1, 0, 0, 1, 0, 1, 0, 1, 0]	5106.0	4	16.200000000000003
8	[0, 0, 0, 0, 0, 1, 0, 0, 1]	18779.0	2	16.4
8	[1, 0, 0, 1, 0, 0, 0, 0, 1]	6079.0	3	20.4
9	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4695.0	3	9.0
9	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5737.0	3	14.8
9	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6875.0	2	12.8
9	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4400.0	2	1.6
9	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5673.0	3	14.600000000000001
9	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4672.0	3	9.4
9	[1, 0, 0, 0, 0, 0, 0, 0, 0]	21698.0	1	14.0
9	[1, 0, 0, 1, 0, 0, 1, 0, 0]	4473.0	3	8.2
9	[1, 0, 0, 1, 1, 0, 0, 0, 0]	4694.0	3	12.0
9	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5386.0	3	16.8
9	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5049.0	2	9.4
9	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5960.0	3	20.6
9	[1, 0, 0, 1, 0, 1, 0, 0, 1]	4902.0	4	17.200000000000003
9	[1, 0, 0, 0, 0, 1, 0, 0, 0]	21251.0	2	16.2
9	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4502.0	3	12.4
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4905.0	2	3.0
10	[1, 0, 0, 1, 0, 0, 1, 0, 0]	5626.0	3	10.2
10	[1, 0, 0, 1, 0, 1, 0, 0, 0]	8746.0	3	17.0
10	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6836.0	3	14.8
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6237.0	2	8.8
10	[1, 0, 0, 1, 1, 0, 0, 0, 0]	7888.0	3	17.6
10	[1, 0, 0, 1, 0, 0, 1, 0, 0]	4961.0	3	10.4
10	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4704.0	3	9.2
10	[1, 1, 1, 1, 0, 0, 0, 0, 0]	4642.0	4	11.4
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6878.0	2	12.6
10	[1, 0, 0, 1, 0, 0, 1, 0, 0]	5097.0	3	13.0
10	[1, 0, 0, 1, 0, 0, 1, 0, 0]	9869.0	3	22.8
10	[1, 0, 0, 1, 1, 0, 1, 1, 0]	5250.0	5	17.200000000000003
10	[1, 1, 0, 1, 0, 0, 0, 0, 0]	4477.0	3	9.600000000000001
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	6775.0	2	11.4
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7275.0	2	11.0
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4893.0	2	1.8
11	[1, 0, 0, 1, 0, 1, 0, 0, 0]	5023.0	3	6.800000000000001
11	[1, 1, 0, 1, 0, 0, 0, 0, 0]	6425.0	3	12.600000000000001
11	[1, 0, 0, 1, 0, 0, 1, 0, 0]	6642.0	3	16.4
11	[1, 0, 0, 1, 0, 0, 1, 0, 0]	6534.0	3	16.2
11	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6526.0	3	16.0
11	[0, 1, 0, 1, 0, 0, 0, 0, 0]	21333.0	2	15.6
11	[1, 0, 0, 1, 1, 0, 0, 0, 0]	6006.0	3	13.8
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	8075.0	2	14.4
11	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5506.0	2	7.2
11	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6306.0	3	15.600000000000001
11	[1, 1, 1, 1, 0, 1, 0, 0, 0]	4551.0	5	11.200000000000001
11	[1, 0, 1, 1, 0, 1, 0, 0, 0]	5387.0	4	13.4
11	[1, 0, 0, 0, 0, 1, 0, 0, 0]	17696.0	2	17.0
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5626.0	2	5.0
12	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6963.0	3	12.8
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5465.0	2	4.8
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7776.0	2	12.6
12	[1, 1, 1, 1, 0, 1, 0, 0, 0]	5408.0	5	14.200000000000001
12	[1, 1, 0, 1, 0, 0, 0, 0, 0]	6853.0	3	12.600000000000001
12	[1, 0, 0, 1, 0, 1, 0, 0, 0]	8754.0	3	18.4
12	[1, 0, 0, 1, 0, 1, 0, 0, 0]	4817.0	3	9.2
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	7300.0	2	12.4
12	[1, 0, 0, 1, 0, 1, 0, 0, 0]	6542.0	3	14.0
12	[1, 1, 0, 1, 0, 0, 0, 0, 0]	4571.0	3	9.8
12	[1, 0, 0, 0, 0, 1, 0, 0, 0]	20614.0	2	17.2
12	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4350.0	2	4.0
