INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
0	[1, 1, 1, 1, 0, 0, 1, 1, 1]	3236.0	7	13.4
0	[0, 0, 0, 1, 1, 0, 1, 1, 0]	8399.0	4	10.8
0	[0, 0, 0, 0, 1, 1, 1, 0, 0]	9941.0	3	13.6
0	[0, 1, 0, 0, 1, 1, 0, 1, 0]	8514.0	4	13.600000000000001
0	[1, 1, 0, 0, 0, 0, 1, 0, 0]	9089.0	3	12.4
0	[0, 1, 1, 1, 1, 0, 0, 0, 0]	10616.0	4	19.4
0	[1, 1, 0, 1, 0, 0, 1, 1, 1]	3033.0	6	9.8
0	[1, 1, 0, 1, 1, 1, 1, 0, 0]	2970.0	6	9.600000000000001
0	[0, 0, 0, 0, 1, 0, 0, 1, 1]	8665.0	3	12.2
0	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3272.0	2	4.8
0	[0, 1, 1, 0, 1, 0, 0, 0, 1]	9091.0	4	18.2
0	[0, 0, 0, 0, 0, 0, 1, 0, 0]	11241.0	1	14.0
0	[1, 1, 0, 1, 1, 1, 1, 0, 1]	3127.0	7	13.200000000000001
0	[0, 1, 0, 1, 0, 1, 1, 0, 1]	8472.0	5	15.0
0	[1, 0, 0, 0, 0, 0, 0, 1, 1]	5932.0	3	9.0
1	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3216.0	2	5.8
1	[1, 0, 0, 0, 0, 0, 0, 1, 1]	10380.0	3	16.4
1	[1, 1, 0, 1, 1, 1, 1, 0, 0]	3010.0	6	9.0
1	[1, 1, 0, 1, 0, 0, 1, 1, 1]	3150.0	6	11.8
1	[0, 0, 0, 1, 1, 0, 1, 1, 0]	5745.0	4	16.6
1	[0, 0, 0, 0, 1, 0, 0, 1, 1]	6339.0	3	15.2
1	[1, 1, 0, 1, 1, 0, 0, 0, 0]	3022.0	4	8.4
1	[1, 1, 0, 1, 1, 0, 0, 1, 1]	3202.0	6	13.600000000000001
1	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2876.0	3	4.0
1	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3878.0	2	8.6
1	[1, 1, 0, 0, 0, 0, 1, 1, 0]	4966.0	4	16.2
1	[1, 1, 0, 1, 1, 1, 1, 0, 0]	4077.0	6	18.4
1	[1, 1, 0, 1, 0, 0, 0, 0, 0]	3276.0	3	10.8
1	[1, 1, 1, 0, 1, 1, 1, 0, 0]	5012.0	6	21.200000000000003
1	[0, 0, 0, 1, 0, 0, 0, 0, 0]	9402.0	1	13.0
2	[1, 0, 1, 1, 0, 0, 0, 0, 0]	3050.0	3	10.4
2	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3037.0	2	7.0
2	[1, 1, 0, 1, 1, 0, 0, 0, 0]	2969.0	4	7.6000000000000005
2	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3013.0	2	6.8
2	[1, 1, 0, 1, 1, 1, 1, 0, 0]	3051.0	6	20.200000000000003
2	[1, 1, 0, 1, 0, 0, 0, 0, 0]	3687.0	3	16.2
2	[0, 0, 1, 1, 0, 0, 0, 0, 0]	8936.0	2	15.6
2	[1, 0, 1, 1, 1, 0, 0, 0, 0]	3062.0	4	16.4
2	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2865.0	3	4.0
2	[1, 1, 1, 1, 0, 0, 0, 0, 0]	2961.0	4	8.2
2	[1, 1, 1, 1, 0, 0, 0, 1, 0]	2999.0	5	13.600000000000001
2	[1, 0, 0, 1, 0, 0, 0, 1, 0]	2981.0	3	7.800000000000001
2	[1, 1, 0, 1, 1, 1, 0, 0, 0]	3149.0	5	21.4
2	[1, 0, 0, 1, 1, 1, 0, 0, 0]	3217.0	4	20.0
2	[1, 0, 1, 1, 0, 0, 1, 0, 0]	3002.0	4	13.8
3	[1, 0, 1, 1, 0, 0, 0, 0, 0]	3046.0	3	7.4
3	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2932.0	2	1.0
3	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2988.0	2	3.8
3	[1, 1, 0, 1, 1, 0, 0, 0, 0]	2872.0	4	7.2
3	[1, 0, 0, 1, 0, 0, 0, 1, 0]	3252.0	3	13.2
3	[1, 1, 1, 1, 0, 0, 0, 0, 0]	3092.0	4	14.0
3	[1, 0, 1, 1, 0, 0, 1, 0, 0]	3146.0	4	16.8
3	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3517.0	2	13.6
3	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2944.0	3	6.0
3	[1, 0, 0, 1, 1, 0, 1, 1, 0]	3268.0	5	22.200000000000003
3	[1, 1, 1, 1, 0, 0, 0, 0, 0]	3124.0	4	16.6
3	[1, 1, 1, 1, 0, 0, 0, 0, 0]	3240.0	4	19.4
3	[0, 1, 0, 1, 1, 0, 0, 0, 0]	12097.0	3	18.8
3	[1, 0, 0, 1, 0, 0, 0, 1, 0]	3028.0	3	9.600000000000001
3	[1, 0, 1, 1, 0, 0, 0, 0, 0]	4161.0	3	19.4
4	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3017.0	2	7.6
4	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3352.0	2	12.4
4	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2954.0	3	9.600000000000001
4	[1, 1, 0, 1, 1, 0, 0, 0, 0]	3212.0	4	19.200000000000003
4	[1, 0, 1, 1, 0, 0, 0, 0, 0]	3843.0	3	17.4
4	[1, 0, 0, 1, 0, 0, 0, 1, 0]	2872.0	3	8.2
4	[1, 0, 1, 1, 0, 0, 0, 0, 0]	5116.0	3	20.0
4	[1, 0, 0, 1, 0, 0, 0, 1, 0]	3005.0	3	13.8
4	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2929.0	2	5.2
4	[0, 0, 0, 1, 0, 0, 0, 0, 0]	10165.0	1	14.0
4	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2844.0	2	4.0
4	[0, 0, 0, 1, 0, 0, 0, 0, 0]	9895.0	1	13.8
4	[1, 0, 1, 1, 0, 0, 0, 0, 0]	3264.0	3	18.6
4	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2940.0	2	7.800000000000001
4	[1, 0, 1, 1, 0, 0, 0, 0, 0]	3160.0	3	17.4
5	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3911.0	2	9.8
5	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3073.0	2	6.6
5	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3303.0	2	9.4
5	[1, 0, 0, 1, 0, 0, 0, 0, 0]	5421.0	2	15.2
5	[1, 0, 0, 1, 0, 0, 0, 1, 0]	3566.0	3	13.600000000000001
5	[1, 0, 1, 1, 0, 0, 0, 0, 0]	3093.0	3	12.4
5	[1, 0, 0, 1, 0, 0, 0, 0, 1]	5145.0	3	18.2
5	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2950.0	3	10.0
5	[1, 0, 0, 1, 0, 0, 0, 1, 0]	3015.0	3	12.8
5	[1, 0, 0, 0, 0, 0, 0, 0, 0]	11620.0	1	14.0
5	[1, 0, 0, 1, 0, 1, 1, 0, 0]	2962.0	4	14.200000000000001
5	[1, 0, 0, 1, 0, 0, 0, 0, 1]	2860.0	3	10.600000000000001
5	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4197.0	2	14.0
5	[1, 0, 0, 0, 1, 0, 1, 0, 0]	9048.0	3	23.4
5	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2839.0	2	4.800000000000001
6	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3241.0	2	10.0
6	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3190.0	2	9.8
6	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2954.0	2	3.6
6	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2971.0	2	6.4
6	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2993.0	3	15.0
6	[1, 0, 0, 1, 0, 0, 0, 0, 1]	2953.0	3	9.8
6	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3368.0	2	14.2
6	[1, 0, 0, 1, 1, 0, 0, 0, 0]	2981.0	3	15.600000000000001
6	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3495.0	2	16.0
6	[1, 0, 1, 1, 1, 0, 0, 0, 0]	2963.0	4	14.200000000000001
6	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2873.0	2	4.800000000000001
6	[1, 0, 0, 1, 0, 0, 1, 0, 0]	2971.0	3	15.4
6	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3051.0	2	13.600000000000001
6	[1, 0, 0, 0, 1, 0, 0, 0, 0]	10492.0	2	20.4
6	[1, 0, 0, 0, 0, 0, 0, 0, 1]	5067.0	2	20.2
7	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3085.0	2	9.0
7	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3271.0	2	12.8
7	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2879.0	2	2.6
7	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3080.0	2	10.4
7	[1, 0, 0, 1, 0, 0, 0, 0, 1]	3250.0	3	18.2
7	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3362.0	2	16.2
7	[1, 0, 0, 1, 0, 0, 0, 1, 0]	3014.0	3	13.0
