INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
13	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2081.0	2	10.600000000000001
13	[1, 0, 0, 0, 0, 0, 0, 0, 0]	6499.0	1	12.8
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2029.0	2	1.0
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2939.0	2	13.8
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2936.0	2	13.6
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3683.0	2	16.4
14	[1, 0, 0, 1, 0, 1, 0, 0, 0]	2366.0	3	13.2
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2256.0	2	7.2
14	[1, 0, 0, 1, 0, 0, 0, 1, 0]	2876.0	3	18.0
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2900.0	2	15.0
14	[1, 0, 0, 1, 0, 0, 0, 1, 0]	2303.0	3	13.8
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2216.0	2	7.800000000000001
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2721.0	2	13.600000000000001
14	[1, 0, 0, 1, 0, 0, 1, 0, 0]	2105.0	3	11.600000000000001
14	[1, 0, 1, 1, 0, 0, 0, 0, 0]	1950.0	3	10.4
14	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2575.0	2	13.4
14	[1, 1, 0, 1, 0, 0, 0, 0, 0]	2806.0	3	20.200000000000003
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3874.0	2	14.0
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3152.0	2	12.8
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2760.0	2	10.6
15	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2575.0	3	12.600000000000001
15	[1, 0, 0, 1, 0, 0, 1, 0, 0]	2213.0	3	11.4
15	[1, 0, 0, 1, 0, 1, 0, 0, 0]	2114.0	3	10.2
15	[1, 0, 0, 1, 0, 0, 1, 0, 0]	3053.0	3	19.0
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2716.0	2	10.4
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2564.0	2	9.2
15	[1, 0, 0, 1, 0, 1, 1, 1, 0]	2048.0	5	12.200000000000001
15	[1, 0, 0, 1, 0, 0, 1, 0, 0]	2899.0	3	18.8
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2070.0	2	6.0
15	[1, 0, 1, 1, 0, 1, 0, 0, 0]	3204.0	4	23.4
15	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2003.0	3	9.600000000000001
15	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2208.0	2	8.8
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4867.0	2	12.8
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2736.0	2	11.6
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2242.0	2	7.4
16	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2146.0	3	8.2
16	[1, 0, 0, 1, 0, 1, 0, 0, 0]	2663.0	3	17.0
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2635.0	2	11.2
16	[1, 0, 1, 1, 0, 1, 0, 0, 0]	2200.0	4	12.4
16	[1, 0, 0, 1, 0, 1, 0, 1, 0]	2529.0	4	18.200000000000003
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2212.0	2	8.0
16	[0, 0, 1, 1, 0, 0, 0, 0, 0]	8623.0	2	18.8
16	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2350.0	3	14.8
16	[1, 0, 0, 1, 0, 0, 1, 0, 0]	2094.0	3	9.600000000000001
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2205.0	2	8.600000000000001
16	[0, 0, 0, 1, 0, 0, 0, 0, 0]	7630.0	1	13.0
16	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4429.0	2	17.4
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2294.0	2	4.0
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2328.0	2	6.8
17	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2584.0	3	17.8
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2531.0	2	9.6
17	[1, 0, 0, 1, 0, 0, 1, 0, 0]	3019.0	3	20.6
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1986.0	2	2.4000000000000004
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2312.0	2	8.2
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2006.0	2	6.0
17	[1, 0, 1, 1, 0, 0, 0, 0, 0]	3321.0	3	22.4
17	[1, 0, 0, 1, 1, 0, 0, 0, 0]	1997.0	3	12.200000000000001
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3417.0	2	17.8
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2228.0	2	8.600000000000001
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3840.0	2	20.4
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2917.0	2	17.2
17	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2481.0	2	15.0
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2266.0	2	5.8
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2929.0	2	13.6
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2312.0	2	8.4
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2053.0	2	4.2
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2238.0	2	8.0
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2419.0	2	12.8
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2317.0	2	12.600000000000001
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2191.0	2	8.4
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2670.0	2	18.2
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1980.0	2	8.0
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3407.0	2	21.8
18	[0, 0, 0, 1, 0, 0, 0, 0, 0]	5356.0	1	14.0
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2436.0	2	18.6
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2233.0	2	13.4
18	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2487.0	2	21.200000000000003
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2029.0	2	0.8
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	4698.0	2	14.6
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2521.0	2	11.4
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2366.0	2	10.2
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2229.0	2	8.0
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2692.0	2	15.8
19	[1, 0, 0, 1, 1, 0, 0, 0, 0]	2511.0	3	19.200000000000003
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2207.0	2	7.6000000000000005
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2351.0	2	12.4
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2258.0	2	12.2
19	[1, 0, 0, 0, 0, 0, 0, 0, 0]	10730.0	1	14.0
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2069.0	2	9.0
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2226.0	2	11.8
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2796.0	2	21.6
19	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2546.0	2	20.4
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2740.0	2	10.0
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2826.0	2	13.8
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2244.0	2	5.6
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2204.0	2	5.4
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2474.0	2	10.2
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2515.0	2	13.0
20	[1, 0, 0, 1, 0, 1, 0, 0, 0]	2073.0	3	9.8
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2360.0	2	9.8
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2509.0	2	13.600000000000001
20	[1, 0, 0, 0, 1, 0, 0, 0, 0]	5524.0	2	20.4
20	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2150.0	3	11.600000000000001
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1968.0	2	7.2
20	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2790.0	2	19.0
20	[1, 1, 0, 1, 0, 0, 0, 0, 0]	2825.0	3	22.4
20	[1, 0, 0, 1, 0, 0, 1, 0, 0]	2400.0	3	17.200000000000003
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	3926.0	2	14.0
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2066.0	2	1.8
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2340.0	2	8.6
21	[1, 0, 0, 1, 0, 1, 0, 0, 0]	2302.0	3	15.600000000000001
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2120.0	2	5.4
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2712.0	2	15.2
21	[1, 0, 0, 1, 0, 1, 0, 0, 0]	2292.0	3	14.4
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2516.0	2	13.0
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2608.0	2	15.8
21	[1, 0, 1, 1, 0, 0, 0, 0, 0]	2741.0	3	24.200000000000003
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	1978.0	2	5.6000000000000005
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2352.0	2	14.4
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2299.0	2	12.2
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2551.0	2	18.0
21	[1, 0, 0, 1, 0, 0, 0, 0, 0]	2086.0	2	10.8
