INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
0	[1, 0, 1, 0, 1, 0, 1, 0, 1]	2582.0	5	16.8
0	[1, 1, 0, 1, 1, 1, 0, 1, 0]	1955.0	6	13.0
0	[1, 0, 1, 0, 0, 0, 1, 1, 1]	2168.0	5	15.600000000000001
0	[1, 0, 0, 0, 1, 0, 1, 0, 1]	2573.0	4	12.6
0	[0, 1, 1, 1, 1, 0, 0, 1, 0]	2753.0	5	19.4
0	[1, 0, 0, 1, 0, 0, 0, 1, 1]	1840.0	4	4.4
0	[1, 1, 1, 1, 0, 0, 0, 1, 1]	2016.0	6	16.8
0	[0, 1, 0, 1, 1, 0, 0, 0, 1]	1384.0	4	3.2
0	[0, 1, 1, 0, 0, 0, 1, 0, 1]	3290.0	4	18.0
0	[1, 1, 1, 0, 0, 0, 0, 0, 0]	1636.0	3	1.8
0	[1, 0, 1, 1, 1, 0, 1, 0, 1]	1935.0	6	13.600000000000001
0	[0, 1, 1, 1, 0, 1, 0, 0, 1]	2085.0	5	16.2
0	[1, 1, 1, 1, 0, 1, 1, 0, 1]	1959.0	7	17.200000000000003
0	[1, 1, 0, 0, 1, 0, 1, 1, 1]	1908.0	6	13.4
0	[0, 0, 0, 0, 0, 1, 0, 0, 0]	2009.0	1	7.0
1	[1, 1, 1, 0, 0, 0, 0, 0, 0]	3141.0	3	15.4
1	[0, 1, 0, 1, 1, 0, 0, 0, 1]	3288.0	4	19.6
1	[1, 0, 0, 1, 0, 0, 0, 1, 1]	2371.0	4	16.4
1	[0, 0, 0, 0, 0, 1, 0, 0, 0]	2614.0	1	11.0
1	[1, 0, 0, 0, 1, 0, 1, 0, 1]	2078.0	4	15.2
1	[1, 1, 0, 1, 1, 1, 0, 1, 0]	1840.0	6	15.4
1	[0, 1, 0, 1, 1, 1, 0, 0, 1]	1812.0	5	12.600000000000001
1	[1, 1, 1, 0, 0, 0, 0, 0, 0]	1673.0	3	5.2
1	[1, 1, 1, 0, 0, 0, 1, 0, 0]	2329.0	4	17.0
1	[0, 0, 0, 0, 1, 0, 0, 0, 0]	1838.0	1	4.8
1	[0, 1, 1, 0, 0, 0, 0, 0, 0]	1658.0	2	2.6
1	[1, 1, 1, 0, 0, 1, 0, 0, 0]	1914.0	4	14.8
1	[1, 1, 1, 0, 0, 0, 0, 0, 0]	2006.0	3	11.0
1	[1, 1, 0, 1, 1, 1, 0, 0, 1]	1375.0	6	11.200000000000001
1	[1, 0, 0, 0, 1, 0, 1, 0, 0]	2817.0	3	16.8
2	[0, 1, 1, 0, 0, 0, 0, 0, 0]	2264.0	2	12.2
2	[0, 0, 0, 0, 1, 0, 0, 0, 0]	1738.0	1	4.6
2	[1, 1, 1, 0, 0, 0, 0, 0, 0]	1600.0	3	5.800000000000001
2	[0, 0, 0, 0, 0, 1, 0, 0, 0]	2697.0	1	14.4
2	[1, 1, 1, 0, 0, 0, 0, 0, 0]	1508.0	3	5.6000000000000005
2	[1, 1, 0, 1, 1, 1, 0, 0, 1]	2050.0	6	18.200000000000003
2	[0, 0, 0, 0, 0, 0, 0, 0, 0]	2222.0	0	8.0
2	[0, 1, 1, 0, 1, 0, 0, 0, 0]	2492.0	3	17.4
