INFO_TYPES: robot_position	robot_led_status	robot_lifter_status	robot_heading	robot_speed_status	robot_task_id	robot_pheromone_map	chosen_door	waypoint
generation	genome	ave_time	tot_weight	fitness
6	[1, 0, 1, 0, 0, 1, 0, 0, 1]	15060.0	4	1.055725287763957
6	[1, 1, 0, 1, 0, 0, 0, 0, 1]	12840.4	4	0.9099540716027653
7	[1, 0, 0, 1, 0, 0, 0, 0, 1]	13105.2	3	0.8750878275432213
7	[1, 0, 0, 1, 0, 1, 0, 0, 0]	13019.8	3	0.8697111449689613
7	[1, 1, 0, 1, 0, 0, 0, 0, 1]	13006.2	4	0.8855215717877365
7	[1, 1, 0, 1, 0, 1, 0, 1, 1]	12837.0	6	0.9082022740723019
7	[1, 1, 0, 1, 0, 0, 0, 0, 1]	12904.6	4	0.8791249564534882
7	[0, 1, 0, 0, 0, 1, 0, 0, 0]	15562.8	2	1.013148738095538
7	[1, 0, 0, 1, 0, 1, 0, 0, 0]	12924.6	3	0.8637174660337208
7	[1, 1, 0, 0, 0, 0, 0, 0, 0]	15457.0	2	1.0064876957494409
7	[0, 1, 0, 0, 0, 0, 0, 0, 0]	15883.4	1	1.0166666666666666
7	[1, 1, 0, 0, 1, 0, 1, 0, 0]	14743.8	4	0.9949188041183458
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	13080.4	3	0.805422157694885
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	13052.8	3	0.8038809470627652
8	[1, 0, 0, 1, 0, 0, 0, 0, 1]	12972.0	3	0.7993689970962699
8	[1, 1, 0, 1, 0, 1, 0, 0, 0]	12956.4	4	0.8234978780433325
8	[1, 0, 0, 0, 0, 0, 0, 0, 0]	15231.2	1	0.8755249050703596
8	[0, 1, 1, 0, 0, 0, 0, 1, 1]	17908.0	4	1.1
8	[1, 1, 0, 1, 0, 1, 0, 0, 0]	13219.0	4	0.8381617154344427
8	[1, 0, 0, 1, 0, 1, 0, 0, 0]	12927.2	3	0.7968673218673219
8	[1, 1, 0, 1, 0, 0, 0, 0, 1]	13005.2	4	0.826222917132008
8	[0, 1, 1, 1, 0, 0, 0, 0, 1]	15916.2	4	0.9887759660486933
9	[1, 0, 0, 1, 0, 1, 0, 0, 0]	13068.0	3	0.8343357588111209
9	[1, 0, 0, 1, 0, 0, 0, 0, 1]	13082.6	3	0.8352008722239339
9	[1, 0, 0, 1, 0, 1, 0, 0, 0]	12904.4	3	0.824641748240146
9	[1, 0, 1, 1, 0, 1, 0, 1, 0]	12881.0	5	0.8632551966059111
9	[1, 1, 1, 1, 0, 0, 0, 0, 1]	13011.6	5	0.8709938138465548
9	[1, 1, 0, 1, 0, 1, 0, 0, 0]	12965.6	4	0.8482681140527601
9	[0, 1, 0, 1, 0, 0, 1, 0, 1]	16876.4	4	1.08
9	[1, 1, 1, 1, 0, 0, 0, 0, 0]	12994.8	4	0.8499983408783862
9	[1, 1, 0, 1, 0, 1, 0, 0, 0]	13062.2	4	0.8539920836197292
9	[1, 0, 0, 1, 0, 0, 0, 0, 0]	12894.6	2	0.804061055675381
10	[1, 0, 0, 1, 0, 0, 0, 0, 0]	13061.2	2	1.025478935934248
10	[1, 0, 0, 1, 0, 1, 0, 0, 0]	13016.2	3	1.0387273445452199
10	[1, 0, 0, 1, 0, 1, 0, 0, 0]	13073.8	3	1.043102714856509
10	[1, 1, 0, 1, 0, 0, 0, 0, 0]	13062.6	3	1.0422519484070918
